time	dz	Bias	T-B	Topo
 3.915520E-0001	 5.604697E+0002	-6.650000E-0005	-1.801678E+0002	 2.483635E+0002
 3.921408E-0001	 5.589042E+0002	-6.650000E-0005	-1.802690E+0002	 2.467979E+0002
 3.927296E-0001	 5.573386E+0002	-6.650000E-0005	-1.802191E+0002	 2.452324E+0002
 3.933184E-0001	 5.557730E+0002	-6.650000E-0005	-1.803149E+0002	 2.436668E+0002
 3.939072E-0001	 5.542075E+0002	-6.650000E-0005	-1.802832E+0002	 2.421013E+0002
 3.944960E-0001	 5.526419E+0002	-6.650000E-0005	-1.803411E+0002	 2.405357E+0002
 3.950848E-0001	 5.510764E+0002	-6.650000E-0005	-1.803888E+0002	 2.389701E+0002
 3.956736E-0001	 5.495108E+0002	-6.650000E-0005	-1.803945E+0002	 2.374046E+0002
 3.962624E-0001	 5.479452E+0002	-6.650000E-0005	-1.803853E+0002	 2.358390E+0002
 3.968512E-0001	 5.463797E+0002	-6.650000E-0005	-1.803491E+0002	 2.342735E+0002
 3.974400E-0001	 5.448141E+0002	-6.650000E-0005	-1.803824E+0002	 2.327079E+0002
 3.980288E-0001	 5.432485E+0002	-6.650000E-0005	-1.802874E+0002	 2.311423E+0002
 3.986176E-0001	 5.416830E+0002	-6.650000E-0005	-1.802538E+0002	 2.295768E+0002
 3.992064E-0001	 5.401175E+0002	-6.650000E-0005	-1.803580E+0002	 2.280112E+0002
 3.997952E-0001	 5.385519E+0002	-6.650000E-0005	-1.804070E+0002	 2.264457E+0002
 4.003840E-0001	 5.369863E+0002	-6.650000E-0005	-1.804068E+0002	 2.248801E+0002
 4.009728E-0001	 5.354208E+0002	-6.650000E-0005	-1.804370E+0002	 2.233146E+0002
 4.015616E-0001	 5.338552E+0002	-6.650000E-0005	-1.803971E+0002	 2.217490E+0002
 4.021504E-0001	 5.322897E+0002	-6.650000E-0005	-1.803958E+0002	 2.201834E+0002
 4.027392E-0001	 5.307241E+0002	-6.650000E-0005	-1.804532E+0002	 2.186179E+0002
 4.033280E-0001	 5.291586E+0002	-6.650000E-0005	-1.804568E+0002	 2.170523E+0002
 4.039168E-0001	 5.275930E+0002	-6.650000E-0005	-1.804347E+0002	 2.154868E+0002
 4.045056E-0001	 5.260274E+0002	-6.650000E-0005	-1.804654E+0002	 2.139212E+0002
 4.050944E-0001	 5.244619E+0002	-6.650000E-0005	-1.805662E+0002	 2.123557E+0002
 4.056832E-0001	 5.228963E+0002	-6.650000E-0005	-1.805759E+0002	 2.107901E+0002
 4.062720E-0001	 5.213308E+0002	-6.650000E-0005	-1.806013E+0002	 2.092245E+0002
 4.068608E-0001	 5.197652E+0002	-6.650000E-0005	-1.805919E+0002	 2.076590E+0002
 4.074496E-0001	 5.181996E+0002	-6.650000E-0005	-1.806611E+0002	 2.060934E+0002
 4.080384E-0001	 5.166341E+0002	-6.650000E-0005	-1.807377E+0002	 2.045279E+0002
 4.086272E-0001	 5.150685E+0002	-6.650000E-0005	-1.807515E+0002	 2.029623E+0002
 4.092160E-0001	 5.135030E+0002	-6.650000E-0005	-1.806800E+0002	 2.013967E+0002
 4.098048E-0001	 5.119374E+0002	-6.650000E-0005	-1.806747E+0002	 1.998312E+0002
 4.103936E-0001	 5.103719E+0002	-6.650000E-0005	-1.806887E+0002	 1.982657E+0002
 4.109824E-0001	 5.088063E+0002	-6.650000E-0005	-1.807245E+0002	 1.967001E+0002
 4.115712E-0001	 5.072407E+0002	-6.650000E-0005	-1.807821E+0002	 1.951345E+0002
 4.121600E-0001	 5.056752E+0002	-6.650000E-0005	-1.807600E+0002	 1.935690E+0002
 4.127488E-0001	 5.041096E+0002	-6.650000E-0005	-1.808290E+0002	 1.920034E+0002
 4.133376E-0001	 5.025441E+0002	-6.650000E-0005	-1.807908E+0002	 1.904378E+0002
 4.139264E-0001	 5.009785E+0002	-6.650000E-0005	-1.807383E+0002	 1.888723E+0002
 4.145152E-0001	 4.994129E+0002	-6.650000E-0005	-1.807984E+0002	 1.873067E+0002
 4.151040E-0001	 4.978474E+0002	-6.650000E-0005	-1.809050E+0002	 1.857412E+0002
 4.156928E-0001	 4.962818E+0002	-6.650000E-0005	-1.808312E+0002	 1.841756E+0002
 4.162816E-0001	 4.947163E+0002	-6.650000E-0005	-1.807876E+0002	 1.826100E+0002
 4.168704E-0001	 4.931507E+0002	-6.650000E-0005	-1.808577E+0002	 1.810445E+0002
 4.174592E-0001	 4.915852E+0002	-6.650000E-0005	-1.809412E+0002	 1.794790E+0002
 4.180480E-0001	 4.900196E+0002	-6.650000E-0005	-1.808369E+0002	 1.779134E+0002
 4.186368E-0001	 4.884540E+0002	-6.650000E-0005	-1.809170E+0002	 1.763478E+0002
 4.192256E-0001	 4.868885E+0002	-6.650000E-0005	-1.809363E+0002	 1.747823E+0002
 4.198144E-0001	 4.853229E+0002	-6.650000E-0005	-1.808506E+0002	 1.732167E+0002
 4.204032E-0001	 4.837574E+0002	-6.650000E-0005	-1.809799E+0002	 1.716512E+0002
 4.209920E-0001	 4.821918E+0002	-6.650000E-0005	-1.809649E+0002	 1.700856E+0002
 4.215808E-0001	 4.806263E+0002	-6.650000E-0005	-1.810135E+0002	 1.685201E+0002
 4.221696E-0001	 4.790607E+0002	-6.650000E-0005	-1.810839E+0002	 1.669545E+0002
 4.227584E-0001	 4.774951E+0002	-6.650000E-0005	-1.810123E+0002	 1.653889E+0002
 4.233472E-0001	 4.759296E+0002	-6.650000E-0005	-1.810680E+0002	 1.638234E+0002
 4.239360E-0001	 4.743640E+0002	-6.650000E-0005	-1.810840E+0002	 1.622578E+0002
 4.245248E-0001	 4.727985E+0002	-6.650000E-0005	-1.811235E+0002	 1.606923E+0002
 4.251136E-0001	 4.712329E+0002	-6.650000E-0005	-1.811344E+0002	 1.591267E+0002
 4.257024E-0001	 4.696673E+0002	-6.650000E-0005	-1.810964E+0002	 1.575611E+0002
 4.262912E-0001	 4.681018E+0002	-6.650000E-0005	-1.810539E+0002	 1.559956E+0002
 4.268800E-0001	 4.665362E+0002	-6.650000E-0005	-1.810812E+0002	 1.544300E+0002
 4.274688E-0001	 4.649707E+0002	-6.650000E-0005	-1.811389E+0002	 1.528645E+0002
 4.280576E-0001	 4.634051E+0002	-6.650000E-0005	-1.811523E+0002	 1.512989E+0002
 4.286464E-0001	 4.618396E+0002	-6.650000E-0005	-1.810778E+0002	 1.497334E+0002
 4.292352E-0001	 4.602740E+0002	-6.650000E-0005	-1.810579E+0002	 1.481678E+0002
 4.298240E-0001	 4.587084E+0002	-6.650000E-0005	-1.810690E+0002	 1.466022E+0002
 4.304128E-0001	 4.571429E+0002	-6.650000E-0005	-1.810618E+0002	 1.450367E+0002
 4.310016E-0001	 4.555773E+0002	-6.650000E-0005	-1.810827E+0002	 1.434711E+0002
 4.315904E-0001	 4.540118E+0002	-6.650000E-0005	-1.810704E+0002	 1.419056E+0002
 4.321792E-0001	 4.524462E+0002	-6.650000E-0005	-1.810578E+0002	 1.403400E+0002
 4.327680E-0001	 4.508806E+0002	-6.650000E-0005	-1.811044E+0002	 1.387744E+0002
 4.333568E-0001	 4.493151E+0002	-6.650000E-0005	-1.811287E+0002	 1.372089E+0002
 4.339456E-0001	 4.477495E+0002	-6.650000E-0005	-1.811448E+0002	 1.356433E+0002
 4.345344E-0001	 4.461840E+0002	-6.650000E-0005	-1.810952E+0002	 1.340778E+0002
 4.351232E-0001	 4.446184E+0002	-6.650000E-0005	-1.810008E+0002	 1.325122E+0002
 4.357120E-0001	 4.430529E+0002	-6.650000E-0005	-1.810365E+0002	 1.309467E+0002
 4.363008E-0001	 4.414873E+0002	-6.650000E-0005	-1.810361E+0002	 1.293811E+0002
 4.368896E-0001	 4.399217E+0002	-6.650000E-0005	-1.810467E+0002	 1.278155E+0002
 4.374784E-0001	 4.383562E+0002	-6.650000E-0005	-1.811259E+0002	 1.262499E+0002
 4.380672E-0001	 4.367907E+0002	-6.650000E-0005	-1.810070E+0002	 1.246844E+0002
 4.386560E-0001	 4.352251E+0002	-6.650000E-0005	-1.810030E+0002	 1.231188E+0002
 4.392448E-0001	 4.336595E+0002	-6.650000E-0005	-1.810740E+0002	 1.215533E+0002
 4.398336E-0001	 4.320940E+0002	-6.650000E-0005	-1.811046E+0002	 1.199877E+0002
 4.404224E-0001	 4.305284E+0002	-6.650000E-0005	-1.810708E+0002	 1.184221E+0002
 4.410112E-0001	 4.289629E+0002	-6.650000E-0005	-1.809826E+0002	 1.168566E+0002
 4.416000E-0001	 4.273973E+0002	-6.650000E-0005	-1.809518E+0002	 1.152910E+0002
 4.421888E-0001	 4.258317E+0002	-6.650000E-0005	-1.808335E+0002	 1.137255E+0002
 4.427776E-0001	 4.242662E+0002	-6.650000E-0005	-1.809319E+0002	 1.121599E+0002
 4.433664E-0001	 4.227006E+0002	-6.650000E-0005	-1.809043E+0002	 1.105944E+0002
 4.439552E-0001	 4.211350E+0002	-6.650000E-0005	-1.808381E+0002	 1.090288E+0002
 4.445440E-0001	 4.195695E+0002	-6.650000E-0005	-1.808042E+0002	 1.074632E+0002
 4.451328E-0001	 4.180040E+0002	-6.650000E-0005	-1.808134E+0002	 1.058977E+0002
 4.457216E-0001	 4.164384E+0002	-6.650000E-0005	-1.808124E+0002	 1.043321E+0002
 4.463104E-0001	 4.148728E+0002	-6.650000E-0005	-1.808565E+0002	 1.027666E+0002
 4.468992E-0001	 4.133073E+0002	-6.650000E-0005	-1.807852E+0002	 1.012010E+0002
 4.474880E-0001	 4.117417E+0002	-6.650000E-0005	-1.807962E+0002	 9.963549E+0001
 4.480768E-0001	 4.101762E+0002	-6.650000E-0005	-1.808582E+0002	 9.806994E+0001
 4.486656E-0001	 4.086106E+0002	-6.650000E-0005	-1.808856E+0002	 9.650440E+0001
 4.492544E-0001	 4.070450E+0002	-6.650000E-0005	-1.808753E+0002	 9.493881E+0001
 4.498432E-0001	 4.054795E+0002	-6.650000E-0005	-1.807940E+0002	 9.337327E+0001
 4.504320E-0001	 4.039139E+0002	-6.650000E-0005	-1.807975E+0002	 9.180772E+0001
 4.510208E-0001	 4.023484E+0002	-6.650000E-0005	-1.807443E+0002	 9.024214E+0001
 4.516096E-0001	 4.007828E+0002	-6.650000E-0005	-1.806714E+0002	 8.867659E+0001
 4.521984E-0001	 3.992173E+0002	-6.650000E-0005	-1.806762E+0002	 8.711105E+0001
 4.527872E-0001	 3.976517E+0002	-6.650000E-0005	-1.806707E+0002	 8.554546E+0001
 4.533760E-0001	 3.960861E+0002	-6.650000E-0005	-1.806876E+0002	 8.397992E+0001
 4.539648E-0001	 3.945206E+0002	-6.650000E-0005	-1.806285E+0002	 8.241437E+0001
 4.545536E-0001	 3.929550E+0002	-6.650000E-0005	-1.806241E+0002	 8.084879E+0001
 4.551424E-0001	 3.913895E+0002	-6.650000E-0005	-1.806119E+0002	 7.928324E+0001
 4.557312E-0001	 3.898239E+0002	-6.650000E-0005	-1.805606E+0002	 7.771770E+0001
 4.563200E-0001	 3.882584E+0002	-6.650000E-0005	-1.805435E+0002	 7.615215E+0001
 4.569088E-0001	 3.866928E+0002	-6.650000E-0005	-1.805656E+0002	 7.458657E+0001
 4.574976E-0001	 3.851272E+0002	-6.650000E-0005	-1.805904E+0002	 7.302102E+0001
 4.580864E-0001	 3.835617E+0002	-6.650000E-0005	-1.805061E+0002	 7.145548E+0001
 4.586752E-0001	 3.819961E+0002	-6.650000E-0005	-1.804412E+0002	 6.988990E+0001
 4.592640E-0001	 3.804306E+0002	-6.650000E-0005	-1.804663E+0002	 6.832435E+0001
 4.598528E-0001	 3.788650E+0002	-6.650000E-0005	-1.804770E+0002	 6.675880E+0001
 4.604416E-0001	 3.772994E+0002	-6.650000E-0005	-1.803976E+0002	 6.519322E+0001
 4.610304E-0001	 3.757339E+0002	-6.650000E-0005	-1.804244E+0002	 6.362767E+0001
 4.616192E-0001	 3.741683E+0002	-6.650000E-0005	-1.803355E+0002	 6.206213E+0001
 4.622080E-0001	 3.726028E+0002	-6.650000E-0005	-1.803266E+0002	 6.049655E+0001
 4.627968E-0001	 3.710372E+0002	-6.650000E-0005	-1.803306E+0002	 5.893100E+0001
 4.633856E-0001	 3.694717E+0002	-6.650000E-0005	-1.802793E+0002	 5.736545E+0001
 4.639744E-0001	 3.679061E+0002	-6.650000E-0005	-1.802648E+0002	 5.579987E+0001
 4.645632E-0001	 3.663405E+0002	-6.650000E-0005	-1.802744E+0002	 5.423433E+0001
 4.651520E-0001	 3.647750E+0002	-6.650000E-0005	-1.802686E+0002	 5.266878E+0001
 4.657408E-0001	 3.632094E+0002	-6.650000E-0005	-1.802773E+0002	 5.110320E+0001
 4.663296E-0001	 3.616439E+0002	-6.650000E-0005	-1.801893E+0002	 4.953765E+0001
 4.669184E-0001	 3.600783E+0002	-6.650000E-0005	-1.801059E+0002	 4.797210E+0001
 4.675072E-0001	 3.585127E+0002	-6.650000E-0005	-1.800830E+0002	 4.640652E+0001
 4.680960E-0001	 3.569472E+0002	-6.650000E-0005	-1.801702E+0002	 4.484098E+0001
 4.686848E-0001	 3.553816E+0002	-6.650000E-0005	-1.801547E+0002	 4.327543E+0001
 4.692736E-0001	 3.538161E+0002	-6.650000E-0005	-1.800579E+0002	 4.170985E+0001
 4.698624E-0001	 3.522505E+0002	-6.650000E-0005	-1.801343E+0002	 4.014430E+0001
 4.704512E-0001	 3.506850E+0002	-6.650000E-0005	-1.800912E+0002	 3.857876E+0001
 4.710400E-0001	 3.491194E+0002	-6.650000E-0005	-1.800435E+0002	 3.701317E+0001
 4.716288E-0001	 3.475538E+0002	-6.650000E-0005	-1.800770E+0002	 3.544763E+0001
 4.722176E-0001	 3.459883E+0002	-6.650000E-0005	-1.800939E+0002	 3.388208E+0001
 4.728064E-0001	 3.444227E+0002	-6.650000E-0005	-1.801003E+0002	 3.231650E+0001
 4.733952E-0001	 3.428572E+0002	-6.650000E-0005	-1.801244E+0002	 3.075095E+0001
 4.739840E-0001	 3.412916E+0002	-6.650000E-0005	-1.801102E+0002	 2.918541E+0001
 4.745728E-0001	 3.397261E+0002	-6.650000E-0005	-1.800827E+0002	 2.761986E+0001
 4.751616E-0001	 3.381605E+0002	-6.650000E-0005	-1.799651E+0002	 2.605428E+0001
 4.757504E-0001	 3.365949E+0002	-6.650000E-0005	-1.800197E+0002	 2.448873E+0001
 4.763392E-0001	 3.350294E+0002	-6.650000E-0005	-1.799473E+0002	 2.292319E+0001
 4.769280E-0001	 3.334638E+0002	-6.650000E-0005	-1.799061E+0002	 2.135760E+0001
 4.775168E-0001	 3.318983E+0002	-6.650000E-0005	-1.799612E+0002	 1.979206E+0001
 4.781056E-0001	 3.303327E+0002	-6.650000E-0005	-1.799468E+0002	 1.822651E+0001
 4.786944E-0001	 3.287671E+0002	-6.650000E-0005	-1.799537E+0002	 1.666093E+0001
 4.792832E-0001	 3.272016E+0002	-6.650000E-0005	-1.799053E+0002	 1.509538E+0001
 4.798720E-0001	 3.256360E+0002	-6.650000E-0005	-1.799136E+0002	 1.352983E+0001
 4.804608E-0001	 3.240705E+0002	-6.650000E-0005	-1.800096E+0002	 1.196425E+0001
 4.810496E-0001	 3.225049E+0002	-6.650000E-0005	-1.799003E+0002	 1.039870E+0001
 4.816384E-0001	 3.209394E+0002	-6.650000E-0005	-1.798299E+0002	 8.833162E+0000
 4.822272E-0001	 3.193738E+0002	-6.650000E-0005	-1.797968E+0002	 7.267581E+0000
 4.828160E-0001	 3.178082E+0002	-6.650000E-0005	-1.797641E+0002	 5.702034E+0000
 4.834048E-0001	 3.162427E+0002	-6.650000E-0005	-1.798026E+0002	 4.136488E+0000
 4.839936E-0001	 3.146771E+0002	-6.650000E-0005	-1.798663E+0002	 2.570906E+0000
 4.845824E-0001	 3.131116E+0002	-6.650000E-0005	-1.797727E+0002	 1.005360E+0000
 4.851712E-0001	 3.115460E+0002	-6.650000E-0005	-1.797748E+0002	-5.601865E-0001
 4.857600E-0001	 3.099804E+0002	-6.650000E-0005	-1.797093E+0002	-2.125768E+0000
 4.863488E-0001	 3.084149E+0002	-6.650000E-0005	-1.796650E+0002	-3.691315E+0000
 4.869376E-0001	 3.068494E+0002	-6.650000E-0005	-1.797343E+0002	-5.256861E+0000
 4.875264E-0001	 3.052838E+0002	-6.650000E-0005	-1.796564E+0002	-6.822443E+0000
 4.881152E-0001	 3.037182E+0002	-6.650000E-0005	-1.797847E+0002	-8.387989E+0000
 4.887040E-0001	 3.021527E+0002	-6.650000E-0005	-1.796634E+0002	-9.953535E+0000
 4.892928E-0001	 3.005871E+0002	-6.650000E-0005	-1.797007E+0002	-1.151911E+0001
 4.898816E-0001	 2.990215E+0002	-6.650000E-0005	-1.797184E+0002	-1.308466E+0001
 4.904704E-0001	 2.974560E+0002	-6.650000E-0005	-1.797424E+0002	-1.465021E+0001
 4.910592E-0001	 2.958904E+0002	-6.650000E-0005	-1.797577E+0002	-1.621579E+0001
 4.916480E-0001	 2.943249E+0002	-6.650000E-0005	-1.797367E+0002	-1.778134E+0001
 4.922368E-0001	 2.927593E+0002	-6.650000E-0005	-1.797344E+0002	-1.934688E+0001
 4.928256E-0001	 2.911938E+0002	-6.650000E-0005	-1.796350E+0002	-2.091243E+0001
 4.934144E-0001	 2.896282E+0002	-6.650000E-0005	-1.797310E+0002	-2.247801E+0001
 4.940032E-0001	 2.880627E+0002	-6.650000E-0005	-1.797613E+0002	-2.404356E+0001
 4.945920E-0001	 2.864971E+0002	-6.650000E-0005	-1.797684E+0002	-2.560911E+0001
 4.951808E-0001	 2.849315E+0002	-6.650000E-0005	-1.797293E+0002	-2.717469E+0001
 4.957696E-0001	 2.833660E+0002	-6.650000E-0005	-1.810485E+0002	-2.874023E+0001
 4.963584E-0001	 2.818004E+0002	-6.650000E-0005	-1.806752E+0002	-3.030578E+0001
 4.969472E-0001	 2.802349E+0002	-6.650000E-0005	-1.802362E+0002	-3.187136E+0001
 4.975360E-0001	 2.786693E+0002	-6.650000E-0005	-1.791836E+0002	-3.343691E+0001
 4.981248E-0001	 2.771038E+0002	-6.650000E-0005	-1.780440E+0002	-3.500245E+0001
 4.987136E-0001	 2.755382E+0002	-6.650000E-0005	-1.775607E+0002	-3.656804E+0001
 4.993024E-0001	 2.739726E+0002	-6.650000E-0005	-1.761480E+0002	-3.813358E+0001
 4.998912E-0001	 2.724071E+0002	-6.650000E-0005	-1.756211E+0002	-3.969913E+0001
 5.004800E-0001	 2.708415E+0002	-6.650000E-0005	-1.746012E+0002	-4.126471E+0001
 5.010688E-0001	 2.692760E+0002	-6.650000E-0005	-1.736642E+0002	-4.283026E+0001
 5.016576E-0001	 2.677104E+0002	-6.650000E-0005	-1.727798E+0002	-4.439580E+0001
 5.022464E-0001	 2.661448E+0002	-6.650000E-0005	-1.716603E+0002	-4.596138E+0001
 5.028352E-0001	 2.645793E+0002	-6.650000E-0005	-1.710008E+0002	-4.752693E+0001
 5.034240E-0001	 2.630137E+0002	-6.650000E-0005	-1.698376E+0002	-4.909248E+0001
 5.040128E-0001	 2.614482E+0002	-6.650000E-0005	-1.690964E+0002	-5.065806E+0001
 5.046016E-0001	 2.598826E+0002	-6.650000E-0005	-1.679117E+0002	-5.222361E+0001
 5.051904E-0001	 2.583171E+0002	-6.650000E-0005	-1.666327E+0002	-5.378915E+0001
 5.057792E-0001	 2.567515E+0002	-6.650000E-0005	-1.662688E+0002	-5.535473E+0001
 5.063680E-0001	 2.551859E+0002	-6.650000E-0005	-1.649673E+0002	-5.692028E+0001
 5.069568E-0001	 2.536204E+0002	-6.650000E-0005	-1.642313E+0002	-5.848583E+0001
 5.075456E-0001	 2.520548E+0002	-6.650000E-0005	-1.634097E+0002	-6.005141E+0001
 5.081344E-0001	 2.504893E+0002	-6.650000E-0005	-1.619298E+0002	-6.161695E+0001
 5.087232E-0001	 2.489237E+0002	-6.650000E-0005	-1.617224E+0002	-6.318250E+0001
 5.093120E-0001	 2.473581E+0002	-6.650000E-0005	-1.604953E+0002	-6.474808E+0001
 5.099008E-0001	 2.457926E+0002	-6.650000E-0005	-1.595756E+0002	-6.631363E+0001
 5.104896E-0001	 2.442270E+0002	-6.650000E-0005	-1.587017E+0002	-6.787918E+0001
 5.110784E-0001	 2.426615E+0002	-6.650000E-0005	-1.574747E+0002	-6.944476E+0001
 5.116672E-0001	 2.410959E+0002	-6.650000E-0005	-1.568384E+0002	-7.101030E+0001
 5.122560E-0001	 2.395304E+0002	-6.650000E-0005	-1.555533E+0002	-7.257585E+0001
 5.128448E-0001	 2.379648E+0002	-6.650000E-0005	-1.549021E+0002	-7.414140E+0001
 5.134336E-0001	 2.363992E+0002	-6.650000E-0005	-1.534502E+0002	-7.570698E+0001
 5.140224E-0001	 2.348337E+0002	-6.650000E-0005	-1.527264E+0002	-7.727252E+0001
 5.146112E-0001	 2.332681E+0002	-6.650000E-0005	-1.516509E+0002	-7.883807E+0001
 5.152000E-0001	 2.317026E+0002	-6.650000E-0005	-1.503087E+0002	-8.040365E+0001
 5.157888E-0001	 2.301370E+0002	-6.650000E-0005	-1.502301E+0002	-8.196920E+0001
 5.163776E-0001	 2.285715E+0002	-6.650000E-0005	-1.485338E+0002	-8.353475E+0001
 5.169664E-0001	 2.270059E+0002	-6.650000E-0005	-1.478343E+0002	-8.510033E+0001
 5.175552E-0001	 2.254403E+0002	-6.650000E-0005	-1.470677E+0002	-8.666587E+0001
 5.181440E-0001	 2.238748E+0002	-6.650000E-0005	-1.451782E+0002	-8.823142E+0001
 5.187328E-0001	 2.223092E+0002	-6.650000E-0005	-1.451452E+0002	-8.979700E+0001
 5.193216E-0001	 2.207437E+0002	-6.650000E-0005	-1.439017E+0002	-9.136255E+0001
 5.199104E-0001	 2.191781E+0002	-6.650000E-0005	-1.429074E+0002	-9.292809E+0001
 5.204992E-0001	 2.176125E+0002	-6.650000E-0005	-1.422595E+0002	-9.449368E+0001
 5.210880E-0001	 2.160470E+0002	-6.650000E-0005	-1.406133E+0002	-9.605922E+0001
 5.216768E-0001	 2.144814E+0002	-6.650000E-0005	-1.403105E+0002	-9.762477E+0001
 5.222656E-0001	 2.129159E+0002	-6.650000E-0005	-1.392571E+0002	-9.919035E+0001
 5.228544E-0001	 2.113503E+0002	-6.650000E-0005	-1.381690E+0002	-1.007559E+0002
 5.234432E-0001	 2.097848E+0002	-6.650000E-0005	-1.375331E+0002	-1.023214E+0002
 5.240320E-0001	 2.082192E+0002	-6.650000E-0005	-1.360777E+0002	-1.038870E+0002
 5.246208E-0001	 2.066536E+0002	-6.650000E-0005	-1.356691E+0002	-1.054525E+0002
 5.252096E-0001	 2.050881E+0002	-6.650000E-0005	-1.344337E+0002	-1.070181E+0002
 5.257984E-0001	 2.035225E+0002	-6.650000E-0005	-1.334993E+0002	-1.085837E+0002
 5.263872E-0001	 2.019570E+0002	-6.650000E-0005	-1.324745E+0002	-1.101492E+0002
 5.269760E-0001	 2.003914E+0002	-6.650000E-0005	-1.315291E+0002	-1.117147E+0002
 5.275648E-0001	 1.988258E+0002	-6.650000E-0005	-1.307593E+0002	-1.132803E+0002
 5.281536E-0001	 1.972603E+0002	-6.650000E-0005	-1.293442E+0002	-1.148459E+0002
 5.287424E-0001	 1.956947E+0002	-6.650000E-0005	-1.289615E+0002	-1.164114E+0002
 5.293312E-0001	 1.941292E+0002	-6.650000E-0005	-1.276954E+0002	-1.179770E+0002
 5.299200E-0001	 1.925636E+0002	-6.650000E-0005	-1.267223E+0002	-1.195425E+0002
 5.305088E-0001	 1.909981E+0002	-6.650000E-0005	-1.261555E+0002	-1.211081E+0002
 5.310976E-0001	 1.894325E+0002	-6.650000E-0005	-1.246909E+0002	-1.226736E+0002
 5.316864E-0001	 1.878669E+0002	-6.650000E-0005	-1.240107E+0002	-1.242392E+0002
 5.322752E-0001	 1.863014E+0002	-6.650000E-0005	-1.228726E+0002	-1.258048E+0002
 5.328640E-0001	 1.847358E+0002	-6.650000E-0005	-1.217152E+0002	-1.273703E+0002
 5.334528E-0001	 1.831703E+0002	-6.650000E-0005	-1.211791E+0002	-1.289359E+0002
 5.340416E-0001	 1.816047E+0002	-6.650000E-0005	-1.198263E+0002	-1.305015E+0002
 5.346304E-0001	 1.800392E+0002	-6.650000E-0005	-1.190265E+0002	-1.320670E+0002
 5.352192E-0001	 1.784736E+0002	-6.650000E-0005	-1.179794E+0002	-1.336326E+0002
 5.358080E-0001	 1.769080E+0002	-6.650000E-0005	-1.169094E+0002	-1.351982E+0002
 5.363968E-0001	 1.753425E+0002	-6.650000E-0005	-1.161229E+0002	-1.367637E+0002
 5.369856E-0001	 1.737769E+0002	-6.650000E-0005	-1.151325E+0002	-1.383293E+0002
 5.375744E-0001	 1.722114E+0002	-6.650000E-0005	-1.140667E+0002	-1.398948E+0002
 5.381632E-0001	 1.706458E+0002	-6.650000E-0005	-1.127593E+0002	-1.414604E+0002
 5.387520E-0001	 1.690802E+0002	-6.650000E-0005	-1.120773E+0002	-1.430260E+0002
 5.393408E-0001	 1.675147E+0002	-6.650000E-0005	-1.110597E+0002	-1.445915E+0002
 5.399296E-0001	 1.659492E+0002	-6.650000E-0005	-1.099924E+0002	-1.461571E+0002
 5.405184E-0001	 1.643836E+0002	-6.650000E-0005	-1.092442E+0002	-1.477226E+0002
 5.411072E-0001	 1.628180E+0002	-6.650000E-0005	-1.078206E+0002	-1.492882E+0002
 5.416960E-0001	 1.612525E+0002	-6.650000E-0005	-1.068742E+0002	-1.508537E+0002
 5.422848E-0001	 1.596869E+0002	-6.650000E-0005	-1.059876E+0002	-1.524193E+0002
 5.428736E-0001	 1.581213E+0002	-6.650000E-0005	-1.047767E+0002	-1.539849E+0002
 5.434624E-0001	 1.565558E+0002	-6.650000E-0005	-1.039849E+0002	-1.555504E+0002
 5.440512E-0001	 1.549902E+0002	-6.650000E-0005	-1.030472E+0002	-1.571160E+0002
 5.446400E-0001	 1.534247E+0002	-6.650000E-0005	-1.018329E+0002	-1.586815E+0002
 5.452288E-0001	 1.518591E+0002	-6.650000E-0005	-1.009491E+0002	-1.602471E+0002
 5.458176E-0001	 1.502935E+0002	-6.650000E-0005	-9.982359E+0001	-1.618127E+0002
 5.464064E-0001	 1.487280E+0002	-6.650000E-0005	-9.861736E+0001	-1.633782E+0002
 5.469952E-0001	 1.471625E+0002	-6.650000E-0005	-9.795886E+0001	-1.649438E+0002
 5.475840E-0001	 1.455969E+0002	-6.650000E-0005	-9.659456E+0001	-1.665093E+0002
 5.481728E-0001	 1.440313E+0002	-6.650000E-0005	-9.553600E+0001	-1.680749E+0002
 5.487616E-0001	 1.424658E+0002	-6.650000E-0005	-9.470673E+0001	-1.696404E+0002
 5.493504E-0001	 1.409002E+0002	-6.650000E-0005	-9.352005E+0001	-1.712060E+0002
 5.499392E-0001	 1.393347E+0002	-6.650000E-0005	-9.256145E+0001	-1.727716E+0002
 5.505280E-0001	 1.377691E+0002	-6.650000E-0005	-9.174592E+0001	-1.743371E+0002
 5.511168E-0001	 1.362036E+0002	-6.650000E-0005	-9.056320E+0001	-1.759027E+0002
 5.517056E-0001	 1.346380E+0002	-6.650000E-0005	-8.949079E+0001	-1.774682E+0002
 5.522944E-0001	 1.330724E+0002	-6.650000E-0005	-8.881797E+0001	-1.790338E+0002
 5.528832E-0001	 1.315069E+0002	-6.650000E-0005	-8.715502E+0001	-1.805993E+0002
 5.534720E-0001	 1.299413E+0002	-6.650000E-0005	-8.650181E+0001	-1.821649E+0002
 5.540608E-0001	 1.283758E+0002	-6.650000E-0005	-8.580904E+0001	-1.837305E+0002
 5.546496E-0001	 1.268102E+0002	-6.650000E-0005	-8.420212E+0001	-1.852960E+0002
 5.552384E-0001	 1.252446E+0002	-6.650000E-0005	-8.361268E+0001	-1.868616E+0002
