Measurement started: 14:30:49.471 29.05.2019
ended: 15:25:30.665 29.05.2019
Measurement Current was 2.000E-6A
Field [T]	Gate [V]	LI#1(Rxx) [Ohm]	Phase#1 [°]	LI#2(Rxy) [Ohm]	Phase#2 [°]	
3.658110E+0	0.000000E+0	5.502331E+1	-2.961099E-1	5.124435E+2	-4.290365E-2
3.657160E+0	0.000000E+0	5.501654E+1	-2.663518E-1	5.128324E+2	1.083468E-2
3.654050E+0	0.000000E+0	5.488462E+1	-1.620338E-1	5.129074E+2	7.360316E-2
3.653220E+0	0.000000E+0	5.481489E+1	-1.129787E-1	5.116036E+2	9.203173E-2
3.652310E+0	0.000000E+0	5.487428E+1	-3.345770E-2	5.116086E+2	4.642389E-2
3.651280E+0	0.000000E+0	5.494395E+1	-1.316039E-1	5.115460E+2	6.945554E-2
3.650190E+0	0.000000E+0	5.485632E+1	-1.265325E-1	5.117357E+2	1.433645E-1
3.649210E+0	0.000000E+0	5.494773E+1	-6.759259E-2	5.117651E+2	1.084519E-1
3.648040E+0	0.000000E+0	5.484274E+1	-8.233837E-2	5.114994E+2	1.353778E-1
3.647210E+0	0.000000E+0	5.485879E+1	3.925601E-2	5.122149E+2	1.337845E-1
3.646100E+0	0.000000E+0	5.488091E+1	-8.440354E-3	5.111766E+2	5.330580E-2
3.645240E+0	0.000000E+0	5.489141E+1	3.530908E-2	5.109443E+2	8.072047E-2
3.644030E+0	0.000000E+0	5.493039E+1	8.789753E-2	5.114453E+2	8.094954E-2
3.643120E+0	0.000000E+0	5.487206E+1	-1.598600E-2	5.111999E+2	5.235897E-3
3.642090E+0	0.000000E+0	5.493844E+1	3.523194E-2	5.114047E+2	6.498106E-2
3.641080E+0	0.000000E+0	5.487394E+1	-8.504665E-2	5.118631E+2	9.439650E-2
3.640120E+0	0.000000E+0	5.486184E+1	-1.266135E-2	5.114278E+2	2.469848E-2
3.638980E+0	0.000000E+0	5.484074E+1	-4.112431E-2	5.106464E+2	-2.816165E-2
3.638050E+0	0.000000E+0	5.486046E+1	-8.216996E-2	5.106124E+2	-3.639588E-2
3.637070E+0	0.000000E+0	5.489434E+1	-9.204940E-2	5.100633E+2	-3.729054E-2
3.635980E+0	0.000000E+0	5.484097E+1	-1.395369E-1	5.094673E+2	3.546042E-4
3.634970E+0	0.000000E+0	5.479530E+1	-1.751045E-1	5.097770E+2	8.775428E-3
3.634010E+0	0.000000E+0	5.478420E+1	-3.243011E-1	5.096235E+2	-3.096054E-3
3.633000E+0	0.000000E+0	5.478065E+1	-2.243058E-1	5.091643E+2	6.010218E-2
3.632040E+0	0.000000E+0	5.472283E+1	-2.040061E-1	5.092131E+2	5.484028E-4
3.630930E+0	0.000000E+0	5.461762E+1	-1.896604E-1	5.087732E+2	-3.423539E-3
3.629770E+0	0.000000E+0	5.457334E+1	-1.451028E-1	5.090863E+2	1.703169E-2
3.628860E+0	0.000000E+0	5.449045E+1	-1.623633E-1	5.086571E+2	3.254031E-2
3.627950E+0	0.000000E+0	5.452855E+1	-1.049612E-1	5.086341E+2	-2.745018E-2
3.626640E+0	0.000000E+0	5.451628E+1	-2.531506E-1	5.080903E+2	4.974010E-2
3.625780E+0	0.000000E+0	5.450547E+1	-1.867303E-1	5.082482E+2	5.295015E-2
3.624670E+0	0.000000E+0	5.448892E+1	-1.945075E-1	5.078679E+2	7.080766E-2
3.623490E+0	0.000000E+0	5.442720E+1	-1.638591E-1	5.076706E+2	1.093921E-1
3.622680E+0	0.000000E+0	5.446734E+1	-1.127387E-1	5.077576E+2	5.696264E-2
3.621750E+0	0.000000E+0	5.441455E+1	-2.660110E-2	5.074043E+2	4.521542E-2
3.620660E+0	0.000000E+0	5.440008E+1	-4.588797E-2	5.078693E+2	1.127891E-1
3.619580E+0	0.000000E+0	5.444286E+1	-1.003267E-1	5.078798E+2	7.137441E-2
3.618390E+0	0.000000E+0	5.444554E+1	1.307471E-2	5.075268E+2	7.249480E-2
3.617430E+0	0.000000E+0	5.443399E+1	-1.230307E-1	5.076173E+2	1.189406E-1
3.616450E+0	0.000000E+0	5.447641E+1	-6.839941E-2	5.074348E+2	1.249712E-1
3.615410E+0	0.000000E+0	5.448929E+1	-1.086799E-1	5.064449E+2	1.240779E-1
3.614430E+0	0.000000E+0	5.446208E+1	-3.934232E-2	5.069901E+2	2.935720E-2
3.613220E+0	0.000000E+0	5.442476E+1	-6.984679E-2	5.070234E+2	4.013959E-3
3.612230E+0	0.000000E+0	5.446086E+1	-1.380544E-1	5.071587E+2	8.479451E-2
3.611320E+0	0.000000E+0	5.455394E+1	-5.549425E-3	5.067885E+2	1.049137E-2
3.610440E+0	0.000000E+0	5.446106E+1	-1.209185E-1	5.065557E+2	-4.377074E-2
3.609080E+0	0.000000E+0	5.452808E+1	-1.044716E-1	5.065173E+2	7.909035E-3
3.608090E+0	0.000000E+0	5.447994E+1	-2.088404E-1	5.061926E+2	6.056835E-3
3.607180E+0	0.000000E+0	5.455131E+1	-1.956982E-1	5.058979E+2	-2.824536E-2
3.606170E+0	0.000000E+0	5.445610E+1	-3.065010E-1	5.057341E+2	-7.445077E-2
3.605090E+0	0.000000E+0	5.444734E+1	-2.882076E-1	5.052715E+2	-2.111373E-2
3.604150E+0	0.000000E+0	5.432925E+1	-2.965187E-1	5.048642E+2	1.446703E-2
3.602920E+0	0.000000E+0	5.438918E+1	-3.089586E-1	5.049693E+2	-4.648339E-2
3.602010E+0	0.000000E+0	5.433928E+1	-2.661732E-1	5.047063E+2	1.629560E-2
3.600870E+0	0.000000E+0	5.426824E+1	-2.564328E-1	5.048471E+2	9.329270E-3
3.600140E+0	0.000000E+0	5.423006E+1	-3.739555E-1	5.039452E+2	3.260906E-2
3.598960E+0	0.000000E+0	5.422716E+1	-3.429789E-1	5.038624E+2	4.833184E-2
3.597820E+0	0.000000E+0	5.427076E+1	-3.478989E-1	5.036521E+2	6.069096E-2
3.596910E+0	0.000000E+0	5.414696E+1	-3.417782E-1	5.032506E+2	9.966586E-2
3.595980E+0	0.000000E+0	5.417839E+1	-3.694856E-1	5.034730E+2	5.060332E-2
3.594870E+0	0.000000E+0	5.412518E+1	-2.872765E-1	5.033318E+2	7.071857E-2
3.593880E+0	0.000000E+0	5.409917E+1	-2.913456E-1	5.031501E+2	4.744736E-2
3.592750E+0	0.000000E+0	5.410753E+1	-1.911166E-1	5.027643E+2	2.164500E-2
3.591960E+0	0.000000E+0	5.408639E+1	-1.563325E-1	5.026163E+2	8.596184E-2
3.590880E+0	0.000000E+0	5.410936E+1	-1.182060E-1	5.029211E+2	5.866630E-2
3.589790E+0	0.000000E+0	5.411234E+1	-1.837253E-1	5.032208E+2	3.982908E-2
3.588810E+0	0.000000E+0	5.406298E+1	-1.997132E-1	5.028838E+2	1.034541E-1
3.587720E+0	0.000000E+0	5.402910E+1	-9.428014E-2	5.028643E+2	1.207368E-1
3.586790E+0	0.000000E+0	5.400971E+1	-7.576786E-2	5.024056E+2	4.803398E-2
3.585760E+0	0.000000E+0	5.393294E+1	4.075526E-4	5.027993E+2	8.156773E-2
3.584820E+0	0.000000E+0	5.405990E+1	-3.337296E-2	5.023449E+2	7.921462E-2
3.583710E+0	0.000000E+0	5.405631E+1	-2.676438E-2	5.015493E+2	1.102613E-1
3.582730E+0	0.000000E+0	5.406919E+1	-4.270043E-2	5.020224E+2	9.639085E-2
3.581690E+0	0.000000E+0	5.403747E+1	-2.328342E-2	5.021739E+2	1.019804E-1
3.580760E+0	0.000000E+0	5.409023E+1	-7.075279E-2	5.026027E+2	1.568675E-1
3.579720E+0	0.000000E+0	5.402844E+1	1.748422E-4	5.021030E+2	1.177329E-1
3.578740E+0	0.000000E+0	5.397908E+1	2.510594E-2	5.018924E+2	3.160154E-2
3.577650E+0	0.000000E+0	5.412290E+1	-2.830802E-2	5.017400E+2	6.902753E-2
3.576750E+0	0.000000E+0	5.405723E+1	8.166034E-2	5.010743E+2	4.105074E-3
3.575660E+0	0.000000E+0	5.414806E+1	1.010534E-1	5.008268E+2	-1.874000E-2
3.574750E+0	0.000000E+0	5.408591E+1	8.432086E-2	5.006570E+2	9.853088E-3
3.573770E+0	0.000000E+0	5.415919E+1	-3.787069E-2	5.013283E+2	6.600590E-2
3.572560E+0	0.000000E+0	5.410802E+1	-6.211125E-2	5.010539E+2	1.082421E-1
3.571570E+0	0.000000E+0	5.413316E+1	-1.289927E-1	5.007560E+2	3.304348E-2
3.570510E+0	0.000000E+0	5.407933E+1	-8.271480E-2	5.003735E+2	5.230301E-2
3.569680E+0	0.000000E+0	5.406399E+1	-7.715646E-2	5.009311E+2	1.021509E-1
3.568620E+0	0.000000E+0	5.410767E+1	-1.142874E-1	5.005068E+2	3.640566E-2
3.567360E+0	0.000000E+0	5.413297E+1	-1.329645E-1	5.002975E+2	4.481365E-2
3.566570E+0	0.000000E+0	5.414082E+1	-1.168036E-1	4.998545E+2	-1.932579E-2
3.565620E+0	0.000000E+0	5.400664E+1	-1.397890E-1	5.002034E+2	-3.358135E-2
3.564680E+0	0.000000E+0	5.408792E+1	-2.038328E-1	4.997805E+2	8.542862E-2
3.563650E+0	0.000000E+0	5.398121E+1	-9.849015E-2	4.994075E+2	4.102537E-2
3.562440E+0	0.000000E+0	5.404901E+1	-8.180530E-2	4.993311E+2	-9.261547E-2
3.561600E+0	0.000000E+0	5.397796E+1	-1.251375E-1	4.991334E+2	-3.229126E-2
3.560590E+0	0.000000E+0	5.397387E+1	-1.788326E-1	4.990069E+2	9.253425E-4
3.559510E+0	0.000000E+0	5.399074E+1	-1.340728E-1	4.985206E+2	-2.188300E-2
3.558600E+0	0.000000E+0	5.391259E+1	-2.003844E-1	4.985214E+2	-2.814582E-2
3.557460E+0	0.000000E+0	5.399403E+1	-1.643234E-1	4.977597E+2	1.026938E-2
3.556660E+0	0.000000E+0	5.392767E+1	-1.390804E-1	4.978024E+2	1.096698E-2
3.555750E+0	0.000000E+0	5.392438E+1	-1.582178E-1	4.984045E+2	9.424138E-3
3.554640E+0	0.000000E+0	5.389026E+1	-1.561551E-1	4.978772E+2	-1.879786E-2
3.553650E+0	0.000000E+0	5.383527E+1	-2.977678E-1	4.977849E+2	3.725716E-2
3.552420E+0	0.000000E+0	5.385341E+1	-1.925118E-1	4.975639E+2	1.172250E-1
3.551610E+0	0.000000E+0	5.384686E+1	-2.236200E-1	4.970270E+2	1.897973E-3
3.550670E+0	0.000000E+0	5.378233E+1	-2.110121E-1	4.969515E+2	-8.691028E-3
3.549540E+0	0.000000E+0	5.382336E+1	-2.030795E-1	4.967088E+2	6.079032E-2
3.548500E+0	0.000000E+0	5.387795E+1	-1.854236E-1	4.962052E+2	6.711284E-3
3.547520E+0	0.000000E+0	5.373778E+1	-2.180592E-1	4.963367E+2	3.403565E-2
3.546690E+0	0.000000E+0	5.373930E+1	-2.202968E-1	4.962061E+2	3.872551E-2
3.545750E+0	0.000000E+0	5.370143E+1	-2.572212E-1	4.956768E+2	4.067665E-2
3.544690E+0	0.000000E+0	5.368514E+1	-2.000594E-1	4.961737E+2	-7.457532E-4
3.543660E+0	0.000000E+0	5.371408E+1	-1.467327E-1	4.961874E+2	-7.891465E-3
3.542570E+0	0.000000E+0	5.365150E+1	-1.987333E-1	4.956145E+2	3.645384E-2
3.541640E+0	0.000000E+0	5.358293E+1	-4.545479E-2	4.955560E+2	1.098519E-1
3.540530E+0	0.000000E+0	5.360254E+1	-9.863403E-2	4.951917E+2	9.738509E-2
3.539670E+0	0.000000E+0	5.355248E+1	-7.181394E-2	4.958136E+2	1.104122E-1
3.538710E+0	0.000000E+0	5.361195E+1	-2.895524E-2	4.952452E+2	1.237098E-1
3.537520E+0	0.000000E+0	5.363591E+1	-1.083871E-1	4.951888E+2	1.080424E-1
3.536670E+0	0.000000E+0	5.363845E+1	-1.001493E-1	4.950264E+2	9.168665E-2
3.535660E+0	0.000000E+0	5.371504E+1	-4.351015E-2	4.949417E+2	1.426527E-1
3.534500E+0	0.000000E+0	5.369084E+1	-5.268535E-2	4.946203E+2	1.513153E-1
3.533590E+0	0.000000E+0	5.362096E+1	6.671256E-3	4.950782E+2	1.086629E-1
3.532480E+0	0.000000E+0	5.369440E+1	-3.701021E-2	4.947588E+2	9.903560E-2
3.531540E+0	0.000000E+0	5.363934E+1	-1.153394E-1	4.944687E+2	1.407595E-1
3.530580E+0	0.000000E+0	5.372369E+1	3.214440E-2	4.944608E+2	1.174411E-1
3.529450E+0	0.000000E+0	5.367013E+1	-2.925253E-2	4.945768E+2	9.092262E-2
3.528690E+0	0.000000E+0	5.370655E+1	-5.449814E-3	4.944033E+2	1.281815E-1
3.527530E+0	0.000000E+0	5.374250E+1	-4.742658E-2	4.942250E+2	1.075770E-1
3.526750E+0	0.000000E+0	5.378670E+1	-1.438165E-1	4.939219E+2	1.180962E-1
3.525610E+0	0.000000E+0	5.375578E+1	-1.902758E-1	4.938116E+2	1.259340E-1
3.524580E+0	0.000000E+0	5.371969E+1	-2.181460E-1	4.938048E+2	9.215634E-2
3.523640E+0	0.000000E+0	5.377700E+1	-6.726604E-2	4.938263E+2	8.617579E-2
3.522610E+0	0.000000E+0	5.378019E+1	-7.866018E-2	4.933460E+2	4.476282E-2
3.521730E+0	0.000000E+0	5.375224E+1	-1.140325E-1	4.933723E+2	6.501400E-2
3.520590E+0	0.000000E+0	5.383143E+1	-1.494910E-1	4.934242E+2	6.487172E-2
3.519610E+0	0.000000E+0	5.378512E+1	-1.576604E-1	4.930278E+2	7.089729E-2
3.518670E+0	0.000000E+0	5.375906E+1	-1.764412E-1	4.931702E+2	2.392942E-2
3.517430E+0	0.000000E+0	5.382479E+1	-2.151536E-1	4.928809E+2	-8.552939E-3
3.516580E+0	0.000000E+0	5.365604E+1	-1.402040E-1	4.930067E+2	-6.742317E-3
3.515720E+0	0.000000E+0	5.371828E+1	-2.050116E-1	4.930911E+2	4.035514E-2
3.514760E+0	0.000000E+0	5.368750E+1	-1.957904E-1	4.928913E+2	6.298802E-2
3.513570E+0	0.000000E+0	5.374312E+1	-2.003756E-1	4.920853E+2	2.210769E-2
3.512540E+0	0.000000E+0	5.376764E+1	-2.249321E-1	4.917654E+2	4.653102E-2
3.511550E+0	0.000000E+0	5.370407E+1	-2.781353E-1	4.915458E+2	6.310194E-2
3.510650E+0	0.000000E+0	5.376894E+1	-2.240444E-1	4.920726E+2	1.385011E-2
3.509660E+0	0.000000E+0	5.379605E+1	-2.944734E-1	4.910025E+2	6.866708E-2
3.508730E+0	0.000000E+0	5.376578E+1	-2.004508E-1	4.908835E+2	-3.021090E-2
3.507520E+0	0.000000E+0	5.365902E+1	-2.896683E-1	4.908971E+2	-2.334444E-2
3.506660E+0	0.000000E+0	5.361987E+1	-1.912282E-1	4.910941E+2	4.452104E-3
3.505650E+0	0.000000E+0	5.359162E+1	-2.774271E-1	4.907800E+2	-3.034771E-3
3.504540E+0	0.000000E+0	5.363938E+1	-2.592149E-1	4.906024E+2	-8.349559E-3
3.503530E+0	0.000000E+0	5.365425E+1	-1.923505E-1	4.901810E+2	4.650748E-2
3.502540E+0	0.000000E+0	5.363269E+1	-2.539034E-1	4.898740E+2	-6.388264E-2
3.501560E+0	0.000000E+0	5.364582E+1	-2.682275E-1	4.897888E+2	-7.326597E-2
3.500650E+0	0.000000E+0	5.359797E+1	-3.778462E-1	4.898338E+2	1.560926E-2
3.499590E+0	0.000000E+0	5.351670E+1	-2.105028E-1	4.897397E+2	1.575910E-2
3.498680E+0	0.000000E+0	5.348603E+1	-3.586543E-1	4.892220E+2	4.557834E-2
3.497470E+0	0.000000E+0	5.357615E+1	-2.716401E-1	4.890951E+2	6.969441E-2
3.496540E+0	0.000000E+0	5.352941E+1	-2.925388E-1	4.881286E+2	5.358690E-2
3.495630E+0	0.000000E+0	5.344702E+1	-2.066624E-1	4.884561E+2	6.209351E-2
3.494620E+0	0.000000E+0	5.353310E+1	-2.586716E-1	4.880667E+2	2.473855E-2
3.493530E+0	0.000000E+0	5.347659E+1	-1.964145E-1	4.874635E+2	6.313296E-2
3.492520E+0	0.000000E+0	5.342652E+1	-2.726402E-1	4.875832E+2	5.150283E-2
3.491620E+0	0.000000E+0	5.344200E+1	-2.488603E-1	4.877516E+2	4.725641E-2
3.490630E+0	0.000000E+0	5.345530E+1	-2.048264E-1	4.875068E+2	1.510308E-3
3.489520E+0	0.000000E+0	5.332556E+1	-2.402209E-1	4.881404E+2	4.311772E-2
3.488540E+0	0.000000E+0	5.333838E+1	-2.216371E-1	4.881163E+2	5.498911E-2
3.487480E+0	0.000000E+0	5.328806E+1	-2.525361E-1	4.875586E+2	3.602587E-2
3.486590E+0	0.000000E+0	5.331076E+1	-1.950958E-1	4.872090E+2	5.163016E-2
3.483560E+0	0.000000E+0	5.327302E+1	-2.849830E-1	4.867652E+2	8.292879E-2
3.482580E+0	0.000000E+0	5.329663E+1	-1.557645E-1	4.863879E+2	7.705352E-2
3.481570E+0	0.000000E+0	5.319805E+1	-2.366384E-1	4.863481E+2	4.230737E-2
3.480360E+0	0.000000E+0	5.323694E+1	-2.688025E-1	4.863257E+2	9.863839E-2
3.479450E+0	0.000000E+0	5.318145E+1	-2.272764E-1	4.864283E+2	6.957292E-2
3.478490E+0	0.000000E+0	5.312545E+1	-1.769441E-1	4.858919E+2	5.827756E-2
3.477510E+0	0.000000E+0	5.313402E+1	-2.363322E-1	4.857503E+2	6.417289E-2
3.476450E+0	0.000000E+0	5.305639E+1	-2.230713E-1	4.854336E+2	1.194602E-1
3.475310E+0	0.000000E+0	5.305411E+1	-1.543946E-1	4.859153E+2	1.071810E-1
3.474350E+0	0.000000E+0	5.303303E+1	-1.831915E-1	4.857105E+2	1.332488E-1
3.473390E+0	0.000000E+0	5.312603E+1	-1.816432E-1	4.851552E+2	1.203328E-1
3.472480E+0	0.000000E+0	5.300477E+1	-1.973155E-1	4.853036E+2	8.917297E-2
3.471480E+0	0.000000E+0	5.307050E+1	-1.836505E-1	4.854252E+2	9.769710E-2
3.470420E+0	0.000000E+0	5.292181E+1	-9.546479E-2	4.852306E+2	9.285943E-2
3.469460E+0	0.000000E+0	5.300103E+1	-1.408760E-1	4.853357E+2	9.322347E-2
3.468470E+0	0.000000E+0	5.297662E+1	-1.486469E-1	4.846683E+2	1.111464E-1
3.467390E+0	0.000000E+0	5.293510E+1	-1.361004E-1	4.847485E+2	6.697957E-2
3.466330E+0	0.000000E+0	5.293121E+1	-1.201670E-1	4.845312E+2	1.302216E-1
3.465320E+0	0.000000E+0	5.291047E+1	-1.660160E-1	4.840254E+2	9.702225E-2
3.464460E+0	0.000000E+0	5.290761E+1	-1.983143E-1	4.841739E+2	1.621203E-1
3.463400E+0	0.000000E+0	5.284103E+1	-8.773709E-2	4.842508E+2	1.394547E-1
3.462460E+0	0.000000E+0	5.288368E+1	-1.222578E-1	4.841706E+2	1.311152E-1
3.461380E+0	0.000000E+0	5.285129E+1	-9.442061E-2	4.840521E+2	8.225072E-2
3.460340E+0	0.000000E+0	5.282484E+1	-1.343079E-1	4.837959E+2	9.291292E-2
3.459340E+0	0.000000E+0	5.281197E+1	-3.390849E-2	4.835819E+2	8.448799E-2
3.458250E+0	0.000000E+0	5.281472E+1	-1.233240E-1	4.837339E+2	7.790754E-2
3.457290E+0	0.000000E+0	5.274538E+1	-2.258993E-2	4.836997E+2	1.336312E-1
3.456330E+0	0.000000E+0	5.281693E+1	-2.859668E-2	4.840644E+2	5.896200E-2
3.455220E+0	0.000000E+0	5.282671E+1	-8.706655E-2	4.833784E+2	6.969868E-2
3.454290E+0	0.000000E+0	5.283933E+1	-9.818411E-2	4.829907E+2	1.050720E-1
3.453250E+0	0.000000E+0	5.281802E+1	-6.217658E-2	4.828681E+2	8.731741E-2
3.452270E+0	0.000000E+0	5.285412E+1	-8.045236E-2	4.828074E+2	6.541006E-2
3.451280E+0	0.000000E+0	5.285781E+1	-7.404624E-2	4.824740E+2	3.774051E-2
3.450100E+0	0.000000E+0	5.283968E+1	-4.865910E-2	4.823820E+2	7.219381E-2
3.449190E+0	0.000000E+0	5.283792E+1	-1.194745E-1	4.821340E+2	4.816235E-2
3.448100E+0	0.000000E+0	5.278016E+1	-6.056859E-2	4.820978E+2	1.025345E-1
3.447170E+0	0.000000E+0	5.285258E+1	-9.483418E-2	4.817167E+2	8.066188E-2
3.446160E+0	0.000000E+0	5.277605E+1	-7.638374E-2	4.817693E+2	5.900559E-2
3.445050E+0	0.000000E+0	5.277452E+1	-2.063277E-1	4.818058E+2	1.067017E-1
3.444120E+0	0.000000E+0	5.273806E+1	-1.912541E-1	4.820521E+2	7.935811E-2
3.443180E+0	0.000000E+0	5.268342E+1	-2.451640E-1	4.815691E+2	1.078561E-1
3.442120E+0	0.000000E+0	5.270545E+1	-1.717482E-1	4.815102E+2	7.271086E-2
3.441060E+0	0.000000E+0	5.256830E+1	-1.345948E-1	4.814472E+2	1.025680E-1
3.440030E+0	0.000000E+0	5.266230E+1	-1.508728E-1	4.811692E+2	7.253786E-2
3.439140E+0	0.000000E+0	5.257476E+1	-1.046256E-1	4.810097E+2	5.161296E-2
3.438110E+0	0.000000E+0	5.266498E+1	-1.664478E-1	4.807664E+2	1.457714E-2
3.437050E+0	0.000000E+0	5.255509E+1	-2.004298E-1	4.801941E+2	6.116905E-2
3.435990E+0	0.000000E+0	5.256198E+1	-2.347435E-1	4.801061E+2	5.601854E-2
3.435010E+0	0.000000E+0	5.258300E+1	-2.982489E-1	4.797004E+2	5.170411E-2
3.434070E+0	0.000000E+0	5.258769E+1	-2.392057E-1	4.796350E+2	3.195341E-2
3.432890E+0	0.000000E+0	5.247869E+1	-2.552654E-1	4.791404E+2	5.477646E-3
3.432050E+0	0.000000E+0	5.248839E+1	-1.950044E-1	4.791916E+2	-8.128549E-2
3.431040E+0	0.000000E+0	5.249562E+1	-2.773286E-1	4.786217E+2	1.173526E-2
3.430010E+0	0.000000E+0	5.233470E+1	-2.311995E-1	4.790399E+2	1.047243E-3
3.429020E+0	0.000000E+0	5.240092E+1	-3.382009E-1	4.790779E+2	7.468529E-2
3.428060E+0	0.000000E+0	5.236324E+1	-2.969348E-1	4.788217E+2	1.146905E-1
3.427080E+0	0.000000E+0	5.236738E+1	-3.517858E-1	4.781544E+2	5.065478E-2
3.426000E+0	0.000000E+0	5.238041E+1	-2.004126E-1	4.777916E+2	1.521083E-2
3.424990E+0	0.000000E+0	5.224989E+1	-2.993660E-1	4.775027E+2	-5.404190E-2
3.423980E+0	0.000000E+0	5.217266E+1	-2.536544E-1	4.776800E+2	1.632400E-2
3.422990E+0	0.000000E+0	5.203512E+1	-4.243740E-1	4.780429E+2	8.066077E-2
3.421980E+0	0.000000E+0	5.203026E+1	-3.252265E-1	4.780538E+2	1.123469E-1
3.421050E+0	0.000000E+0	5.203870E+1	-2.996347E-1	4.773103E+2	8.099363E-4
3.419860E+0	0.000000E+0	5.195318E+1	-1.898729E-1	4.769026E+2	5.121901E-2
3.418980E+0	0.000000E+0	5.193378E+1	-2.741092E-1	4.769740E+2	-1.482895E-2
3.417970E+0	0.000000E+0	5.193074E+1	-3.461856E-1	4.768152E+2	1.206263E-1
3.416830E+0	0.000000E+0	5.180209E+1	-3.298668E-1	4.766988E+2	7.492763E-2
3.416030E+0	0.000000E+0	5.188583E+1	-3.044307E-1	4.767874E+2	6.023801E-2
3.414810E+0	0.000000E+0	5.180912E+1	-2.601777E-1	4.761062E+2	4.998745E-2
3.413980E+0	0.000000E+0	5.175444E+1	-2.513689E-1	4.760322E+2	7.793993E-2
3.412950E+0	0.000000E+0	5.171289E+1	-2.306994E-1	4.758706E+2	7.755668E-2
3.411910E+0	0.000000E+0	5.173498E+1	-2.028696E-1	4.751942E+2	1.117408E-1
3.410900E+0	0.000000E+0	5.165450E+1	-1.842250E-1	4.753123E+2	9.685343E-2
3.409870E+0	0.000000E+0	5.163319E+1	-2.206741E-1	4.757217E+2	9.063348E-2
3.408960E+0	0.000000E+0	5.158891E+1	-2.158789E-1	4.754834E+2	1.007126E-1
3.407950E+0	0.000000E+0	5.153718E+1	-9.046282E-2	4.754707E+2	1.071394E-1
3.406890E+0	0.000000E+0	5.142620E+1	-1.338646E-1	4.758930E+2	7.141146E-2
3.405930E+0	0.000000E+0	5.146627E+1	-1.529073E-1	4.754239E+2	1.029865E-1
3.404770E+0	0.000000E+0	5.141291E+1	-1.499969E-1	4.753517E+2	1.404045E-1
3.403960E+0	0.000000E+0	5.137763E+1	-6.644857E-2	4.755337E+2	1.039111E-1
3.402850E+0	0.000000E+0	5.138232E+1	3.790178E-2	4.748802E+2	3.659942E-2
3.401870E+0	0.000000E+0	5.119512E+1	-1.923667E-1	4.753097E+2	9.183045E-2
3.400830E+0	0.000000E+0	5.124224E+1	-1.206471E-1	4.747961E+2	1.769353E-1
3.399750E+0	0.000000E+0	5.112493E+1	-2.229971E-1	4.754791E+2	1.686636E-1
3.398960E+0	0.000000E+0	5.124460E+1	-1.714111E-1	4.745675E+2	1.567719E-1
3.397950E+0	0.000000E+0	5.119691E+1	-1.116496E-1	4.738975E+2	1.663346E-1
3.396870E+0	0.000000E+0	5.109457E+1	-2.338065E-1	4.749219E+2	1.507211E-1
3.395810E+0	0.000000E+0	5.112824E+1	-1.262976E-1	4.748862E+2	1.286820E-1
3.394850E+0	0.000000E+0	5.111426E+1	-1.055777E-1	4.743579E+2	1.300011E-1
3.393840E+0	0.000000E+0	5.112038E+1	-1.236863E-2	4.740272E+2	8.544060E-2
3.392710E+0	0.000000E+0	5.115785E+1	-1.881816E-1	4.732973E+2	1.370738E-1
3.391820E+0	0.000000E+0	5.115620E+1	-2.121633E-1	4.736666E+2	1.198620E-1
3.390660E+0	0.000000E+0	5.114324E+1	-1.444939E-1	4.727048E+2	1.384472E-1
3.389650E+0	0.000000E+0	5.095384E+1	-2.929510E-1	4.729569E+2	1.147960E-1
3.388640E+0	0.000000E+0	5.095949E+1	-2.496694E-1	4.736408E+2	1.239427E-1
3.387910E+0	0.000000E+0	5.102416E+1	-2.792146E-1	4.725128E+2	1.124895E-1
3.386880E+0	0.000000E+0	5.097252E+1	-3.735920E-1	4.726540E+2	1.322561E-1
3.385820E+0	0.000000E+0	5.084810E+1	-2.624602E-1	4.727443E+2	1.362105E-1
3.384760E+0	0.000000E+0	5.083466E+1	-1.914021E-1	4.721397E+2	4.123378E-2
3.383820E+0	0.000000E+0	5.092464E+1	-1.647829E-1	4.719365E+2	6.844045E-2
3.382790E+0	0.000000E+0	5.084242E+1	-2.830425E-1	4.712863E+2	3.945052E-2
3.381830E+0	0.000000E+0	5.077281E+1	-4.153738E-1	4.711241E+2	1.619909E-1
3.380690E+0	0.000000E+0	5.069652E+1	-3.791921E-1	4.714212E+2	1.117542E-1
3.379680E+0	0.000000E+0	5.057694E+1	-3.887281E-1	4.708043E+2	6.230438E-2
3.378650E+0	0.000000E+0	5.057045E+1	-2.881034E-1	4.706434E+2	6.906526E-2
3.377760E+0	0.000000E+0	5.049670E+1	-4.266290E-1	4.707838E+2	6.055178E-2
3.376830E+0	0.000000E+0	5.025155E+1	-3.042430E-1	4.716646E+2	1.162668E-1
3.375820E+0	0.000000E+0	5.025274E+1	-3.560119E-1	4.714839E+2	3.514454E-2
3.374580E+0	0.000000E+0	5.026770E+1	-4.262787E-1	4.708957E+2	7.782158E-2
3.373700E+0	0.000000E+0	5.017632E+1	-5.760271E-1	4.702215E+2	1.547613E-1
3.372790E+0	0.000000E+0	5.027832E+1	-3.084839E-1	4.700261E+2	9.741459E-2
3.371680E+0	0.000000E+0	5.015028E+1	-3.973581E-1	4.698123E+2	4.949340E-2
3.370800E+0	0.000000E+0	5.003429E+1	-3.201198E-1	4.694536E+2	3.828964E-2
