Measurement started: 12:41:43.128 29.05.2019
ended: 13:54:45.665 29.05.2019
Measurement Current was 2.000E-6A
Field [T]	Gate [V]	LI#1(Rxx) [Ohm]	Phase#1 [°]	LI#2(Rxy) [Ohm]	Phase#2 [°]	
2.776300E-1	0.000000E+0	8.252221E+0	-8.396409E-1	4.112046E+1	2.626096E-1
2.767900E-1	0.000000E+0	8.236021E+0	-7.920095E-1	4.099975E+1	2.537250E-1
2.761400E-1	0.000000E+0	8.249586E+0	-9.307190E-1	4.088686E+1	1.942003E-1
2.753500E-1	0.000000E+0	8.228433E+0	-5.762318E-1	4.076322E+1	2.563399E-1
2.746500E-1	0.000000E+0	8.218822E+0	-7.794883E-1	4.064772E+1	2.546362E-1
2.738600E-1	0.000000E+0	8.226833E+0	-6.451562E-1	4.057904E+1	2.533286E-1
2.729800E-1	0.000000E+0	8.245288E+0	-7.479925E-1	4.044241E+1	2.563377E-1
2.721700E-1	0.000000E+0	8.251457E+0	-7.275155E-1	4.032652E+1	2.313843E-1
2.712600E-1	0.000000E+0	8.230494E+0	-8.088606E-1	4.017110E+1	2.135549E-1
2.705100E-1	0.000000E+0	8.227223E+0	-6.035188E-1	4.006222E+1	2.885854E-1
2.696000E-1	0.000000E+0	8.217774E+0	-5.668997E-1	3.990772E+1	2.699444E-1
2.687700E-1	0.000000E+0	8.255855E+0	-5.189289E-1	3.982800E+1	2.765859E-1
2.680100E-1	0.000000E+0	8.254426E+0	-8.069170E-1	3.969431E+1	2.469915E-1
2.672000E-1	0.000000E+0	8.264914E+0	-5.775601E-1	3.958539E+1	2.361964E-1
2.664700E-1	0.000000E+0	8.203729E+0	-7.246855E-1	3.945897E+1	2.577829E-1
2.657400E-1	0.000000E+0	8.252320E+0	-5.837831E-1	3.937629E+1	2.381792E-1
2.649000E-1	0.000000E+0	8.216227E+0	-7.157110E-1	3.923545E+1	2.551953E-1
2.640700E-1	0.000000E+0	8.225123E+0	-8.184840E-1	3.914492E+1	2.264353E-1
2.633100E-1	0.000000E+0	8.193299E+0	-6.274204E-1	3.903251E+1	2.563818E-1
2.625800E-1	0.000000E+0	8.218759E+0	-8.180015E-1	3.892274E+1	2.141176E-1
2.619000E-1	0.000000E+0	8.242083E+0	-5.792509E-1	3.880313E+1	2.193401E-1
2.609700E-1	0.000000E+0	8.228579E+0	-7.195510E-1	3.869320E+1	2.262294E-1
2.602100E-1	0.000000E+0	8.190128E+0	-5.587432E-1	3.858233E+1	2.405281E-1
2.593500E-1	0.000000E+0	8.217756E+0	-9.069714E-1	3.846053E+1	2.301858E-1
2.586500E-1	0.000000E+0	8.231318E+0	-8.121676E-1	3.834865E+1	2.574157E-1
2.579100E-1	0.000000E+0	8.168411E+0	-9.585273E-1	3.825170E+1	3.123445E-1
2.570300E-1	0.000000E+0	8.212130E+0	-6.153288E-1	3.815516E+1	2.356739E-1
2.562200E-1	0.000000E+0	8.192444E+0	-7.345506E-1	3.799915E+1	2.265339E-1
2.555400E-1	0.000000E+0	8.204019E+0	-8.541178E-1	3.791185E+1	1.978149E-1
2.548900E-1	0.000000E+0	8.167864E+0	-7.022439E-1	3.779898E+1	2.491570E-1
2.541000E-1	0.000000E+0	8.188037E+0	-7.953140E-1	3.765568E+1	2.244290E-1
2.530900E-1	0.000000E+0	8.192458E+0	-5.067984E-1	3.754246E+1	2.408416E-1
2.524100E-1	0.000000E+0	8.228317E+0	-6.014215E-1	3.745213E+1	2.443007E-1
2.516500E-1	0.000000E+0	8.221267E+0	-4.196049E-1	3.734534E+1	2.863697E-1
2.508200E-1	0.000000E+0	8.211340E+0	-9.694856E-1	3.719150E+1	2.104891E-1
2.500400E-1	0.000000E+0	8.217653E+0	-7.303114E-1	3.709179E+1	2.522043E-1
2.492100E-1	0.000000E+0	8.175621E+0	-9.464540E-1	3.695379E+1	2.071056E-1
2.482700E-1	0.000000E+0	8.151878E+0	-7.590561E-1	3.684254E+1	2.229043E-1
2.474600E-1	0.000000E+0	8.173038E+0	-7.197136E-1	3.670722E+1	2.274170E-1
2.467300E-1	0.000000E+0	8.197796E+0	-5.648639E-1	3.662757E+1	2.614583E-1
2.460500E-1	0.000000E+0	8.168247E+0	-5.956933E-1	3.651015E+1	2.399277E-1
2.451900E-1	0.000000E+0	8.204857E+0	-5.708658E-1	3.639966E+1	2.294856E-1
2.444100E-1	0.000000E+0	8.182556E+0	-8.070558E-1	3.625171E+1	2.608160E-1
2.434500E-1	0.000000E+0	8.187361E+0	-6.777126E-1	3.616746E+1	2.559331E-1
2.428000E-1	0.000000E+0	8.139866E+0	-6.042007E-1	3.605900E+1	2.905199E-1
2.419100E-1	0.000000E+0	8.190708E+0	-6.307349E-1	3.592436E+1	2.258482E-1
2.410500E-1	0.000000E+0	8.203734E+0	-6.945425E-1	3.578549E+1	2.183766E-1
2.403200E-1	0.000000E+0	8.166298E+0	-5.498803E-1	3.568414E+1	2.691947E-1
2.395400E-1	0.000000E+0	8.146322E+0	-2.737608E-1	3.556604E+1	3.062266E-1
2.387600E-1	0.000000E+0	8.151433E+0	-7.716454E-1	3.544794E+1	2.734042E-1
2.380500E-1	0.000000E+0	8.161764E+0	-7.020178E-1	3.534261E+1	2.379332E-1
2.371400E-1	0.000000E+0	8.150495E+0	-6.547045E-1	3.524163E+1	1.906100E-1
2.363300E-1	0.000000E+0	8.169662E+0	-7.217687E-1	3.513039E+1	1.998151E-1
2.354300E-1	0.000000E+0	8.153395E+0	-9.493546E-1	3.497303E+1	2.763670E-1
2.346200E-1	0.000000E+0	8.149033E+0	-8.272618E-1	3.488838E+1	2.762527E-1
2.339900E-1	0.000000E+0	8.128307E+0	-7.345491E-1	3.475405E+1	2.276418E-1
2.330300E-1	0.000000E+0	8.158764E+0	-5.634840E-1	3.461872E+1	2.128177E-1
2.322500E-1	0.000000E+0	8.111230E+0	-8.832435E-1	3.451563E+1	2.489374E-1
2.316400E-1	0.000000E+0	8.139611E+0	-8.510463E-1	3.445265E+1	2.415584E-1
2.309100E-1	0.000000E+0	8.148691E+0	-5.826251E-1	3.433106E+1	2.696593E-1
2.301000E-1	0.000000E+0	8.185389E+0	-7.941913E-1	3.422202E+1	2.284316E-1
2.292200E-1	0.000000E+0	8.153999E+0	-7.957513E-1	3.410345E+1	2.471655E-1
2.285100E-1	0.000000E+0	8.171841E+0	-7.043852E-1	3.397571E+1	2.367094E-1
2.277500E-1	0.000000E+0	8.144262E+0	-6.752742E-1	3.384431E+1	2.153056E-1
2.270500E-1	0.000000E+0	8.136251E+0	-7.529971E-1	3.372689E+1	2.330155E-1
2.262400E-1	0.000000E+0	8.163603E+0	-5.648932E-1	3.365405E+1	2.486919E-1
2.253600E-1	0.000000E+0	8.137902E+0	-7.455801E-1	3.350520E+1	2.286118E-1
2.245000E-1	0.000000E+0	8.140763E+0	-6.869396E-1	3.340324E+1	2.305730E-1
2.234400E-1	0.000000E+0	8.120309E+0	-8.176667E-1	3.325347E+1	2.581348E-1
2.228300E-1	0.000000E+0	8.133008E+0	-6.363673E-1	3.316801E+1	2.321871E-1
2.218700E-1	0.000000E+0	8.117901E+0	-7.371245E-1	3.301118E+1	2.381976E-1
2.210400E-1	0.000000E+0	8.142358E+0	-5.620653E-1	3.291660E+1	2.266002E-1
2.202800E-1	0.000000E+0	8.134122E+0	-5.619668E-1	3.278204E+1	2.258866E-1
2.195500E-1	0.000000E+0	8.151835E+0	-5.935377E-1	3.268064E+1	2.373750E-1
2.187400E-1	0.000000E+0	8.143894E+0	-6.970500E-1	3.257561E+1	2.398220E-1
2.180900E-1	0.000000E+0	8.156354E+0	-7.401483E-1	3.244957E+1	2.394997E-1
2.171500E-1	0.000000E+0	8.104232E+0	-7.682815E-1	3.231841E+1	3.101523E-1
2.163000E-1	0.000000E+0	8.149720E+0	-7.904006E-1	3.222962E+1	2.621240E-1
2.156100E-1	0.000000E+0	8.123947E+0	-7.009272E-1	3.210493E+1	2.940741E-1
2.150300E-1	0.000000E+0	8.125164E+0	-7.156346E-1	3.200898E+1	2.384734E-1
2.142800E-1	0.000000E+0	8.129567E+0	-4.171809E-1	3.191880E+1	2.123370E-1
2.132700E-1	0.000000E+0	8.137458E+0	-7.838449E-1	3.174947E+1	2.376368E-1
2.125100E-1	0.000000E+0	8.138203E+0	-6.021350E-1	3.164215E+1	2.488549E-1
2.115800E-1	0.000000E+0	8.112246E+0	-7.293329E-1	3.154001E+1	2.895874E-1
2.110000E-1	0.000000E+0	8.146303E+0	-6.340948E-1	3.143915E+1	2.694578E-1
2.087000E-1	0.000000E+0	8.116447E+0	-5.589200E-1	3.109717E+1	2.604710E-1
2.079400E-1	0.000000E+0	8.123236E+0	-8.129521E-1	3.096723E+1	2.234423E-1
2.071600E-1	0.000000E+0	8.100224E+0	-5.040115E-1	3.088596E+1	2.663529E-1
2.062800E-1	0.000000E+0	8.125621E+0	-7.553382E-1	3.074558E+1	2.383308E-1
2.054900E-1	0.000000E+0	8.128213E+0	-6.192394E-1	3.065880E+1	2.375822E-1
2.045600E-1	0.000000E+0	8.127248E+0	-7.089652E-1	3.048209E+1	2.591075E-1
2.036800E-1	0.000000E+0	8.083588E+0	-5.690042E-1	3.036201E+1	3.067582E-1
2.029700E-1	0.000000E+0	8.137098E+0	-6.501003E-1	3.025075E+1	2.326072E-1
2.021900E-1	0.000000E+0	8.131975E+0	-4.003100E-1	3.014079E+1	2.353508E-1
2.015100E-1	0.000000E+0	8.107077E+0	-7.792780E-1	3.005562E+1	2.795001E-1
2.007500E-1	0.000000E+0	8.098450E+0	-5.633414E-1	2.993178E+1	2.178594E-1
1.998100E-1	0.000000E+0	8.106468E+0	-8.714084E-1	2.981844E+1	2.153632E-1
1.990600E-1	0.000000E+0	8.143620E+0	-7.319873E-1	2.973226E+1	2.436953E-1
1.983300E-1	0.000000E+0	8.104159E+0	-7.903893E-1	2.960640E+1	2.495002E-1
1.975200E-1	0.000000E+0	8.160446E+0	-7.935186E-1	2.949265E+1	1.913043E-1
1.968400E-1	0.000000E+0	8.119600E+0	-5.755815E-1	2.937827E+1	2.466480E-1
1.959300E-1	0.000000E+0	8.144490E+0	-6.600569E-1	2.925790E+1	1.920653E-1
1.951700E-1	0.000000E+0	8.137338E+0	-6.437644E-1	2.914942E+1	2.591259E-1
1.943400E-1	0.000000E+0	8.142540E+0	-7.470568E-1	2.900811E+1	2.321488E-1
1.936600E-1	0.000000E+0	8.123906E+0	-6.348599E-1	2.889765E+1	2.453416E-1
1.927000E-1	0.000000E+0	8.137415E+0	-8.871184E-1	2.872813E+1	1.532413E-1
1.918100E-1	0.000000E+0	8.085508E+0	-6.021503E-1	2.861414E+1	2.370641E-1
1.910100E-1	0.000000E+0	8.092701E+0	-8.203662E-1	2.852233E+1	2.311483E-1
1.902500E-1	0.000000E+0	8.090976E+0	-6.045253E-1	2.843657E+1	2.391447E-1
1.895200E-1	0.000000E+0	8.086528E+0	-5.994146E-1	2.832553E+1	1.828741E-1
1.888400E-1	0.000000E+0	8.127130E+0	-4.380671E-1	2.823370E+1	1.933422E-1
1.879500E-1	0.000000E+0	8.072641E+0	-7.660208E-1	2.805490E+1	2.014246E-1
1.872200E-1	0.000000E+0	8.105174E+0	-7.178154E-1	2.794902E+1	2.430396E-1
1.863900E-1	0.000000E+0	8.095242E+0	-5.837207E-1	2.783655E+1	2.866824E-1
1.856100E-1	0.000000E+0	8.123904E+0	-6.030537E-1	2.774818E+1	3.086213E-1
1.849000E-1	0.000000E+0	8.089433E+0	-8.399076E-1	2.763219E+1	2.998736E-1
1.840700E-1	0.000000E+0	8.121893E+0	-8.573812E-1	2.750516E+1	2.375704E-1
1.832800E-1	0.000000E+0	8.101783E+0	-7.575234E-1	2.736432E+1	2.808607E-1
1.825500E-1	0.000000E+0	8.137696E+0	-6.975006E-1	2.726583E+1	2.275552E-1
1.817900E-1	0.000000E+0	8.104164E+0	-3.784562E-1	2.717497E+1	3.028338E-1
1.808600E-1	0.000000E+0	8.103071E+0	-6.266256E-1	2.707598E+1	2.128648E-1
1.801800E-1	0.000000E+0	8.099817E+0	-6.132243E-1	2.693919E+1	2.079577E-1
1.794000E-1	0.000000E+0	8.112615E+0	-8.257905E-1	2.680724E+1	2.741061E-1
1.784400E-1	0.000000E+0	8.115726E+0	-6.799071E-1	2.672432E+1	3.039271E-1
1.777600E-1	0.000000E+0	8.123087E+0	-7.686816E-1	2.659234E+1	2.618482E-1
1.769700E-1	0.000000E+0	8.104575E+0	-5.918734E-1	2.646282E+1	1.430386E-1
1.760100E-1	0.000000E+0	8.053088E+0	-9.320590E-1	2.634358E+1	3.066705E-1
1.752600E-1	0.000000E+0	8.079401E+0	-5.494457E-1	2.626280E+1	2.912828E-1
1.745500E-1	0.000000E+0	8.052875E+0	-8.577137E-1	2.614438E+1	2.158322E-1
1.737400E-1	0.000000E+0	8.090483E+0	-8.004332E-1	2.603861E+1	2.536449E-1
1.729600E-1	0.000000E+0	8.083026E+0	-7.467130E-1	2.588939E+1	3.096514E-1
1.721800E-1	0.000000E+0	8.103210E+0	-7.081036E-1	2.577957E+1	2.654030E-1
1.714200E-1	0.000000E+0	8.087098E+0	-8.537548E-1	2.566257E+1	2.335766E-1
1.704600E-1	0.000000E+0	8.135692E+0	-8.608316E-1	2.551782E+1	1.979642E-1
1.697800E-1	0.000000E+0	8.084475E+0	-7.430112E-1	2.543407E+1	2.648887E-1
1.689500E-1	0.000000E+0	8.106557E+0	-7.919711E-1	2.532944E+1	2.008106E-1
1.680400E-1	0.000000E+0	8.078710E+0	-6.927700E-1	2.518698E+1	2.442133E-1
1.672800E-1	0.000000E+0	8.112516E+0	-7.104892E-1	2.509802E+1	2.496703E-1
1.665500E-1	0.000000E+0	8.105539E+0	-7.489847E-1	2.501570E+1	2.274905E-1
1.658700E-1	0.000000E+0	8.091673E+0	-8.854066E-1	2.485686E+1	1.606160E-1
1.651100E-1	0.000000E+0	8.091378E+0	-6.205506E-1	2.474811E+1	2.498258E-1
1.641300E-1	0.000000E+0	8.092424E+0	-7.600833E-1	2.460633E+1	1.946386E-1
1.633400E-1	0.000000E+0	8.114051E+0	-6.360136E-1	2.449683E+1	2.231461E-1
1.626400E-1	0.000000E+0	8.092900E+0	-1.042480E+0	2.437267E+1	3.179906E-1
1.619100E-1	0.000000E+0	8.119294E+0	-7.349086E-1	2.431730E+1	2.284012E-1
1.611700E-1	0.000000E+0	8.092716E+0	-9.099938E-1	2.417571E+1	1.788301E-1
1.601400E-1	0.000000E+0	8.112396E+0	-4.915511E-1	2.404397E+1	3.014814E-1
1.593800E-1	0.000000E+0	8.090832E+0	-6.063541E-1	2.394440E+1	2.249147E-1
1.583500E-1	0.000000E+0	8.114787E+0	-5.529787E-1	2.379062E+1	2.053337E-1
1.577700E-1	0.000000E+0	8.093384E+0	-6.627963E-1	2.366000E+1	3.342936E-1
1.570100E-1	0.000000E+0	8.113176E+0	-7.867755E-1	2.359526E+1	2.421827E-1
1.560800E-1	0.000000E+0	8.080858E+0	-5.493422E-1	2.343226E+1	2.162630E-1
1.553400E-1	0.000000E+0	8.093020E+0	-6.244999E-1	2.332904E+1	3.024672E-1
1.545600E-1	0.000000E+0	8.058535E+0	-6.872188E-1	2.324380E+1	2.594389E-1
1.537000E-1	0.000000E+0	8.089657E+0	-7.059261E-1	2.310068E+1	1.947789E-1
1.531500E-1	0.000000E+0	8.069370E+0	-4.547515E-1	2.302032E+1	3.303952E-1
1.522600E-1	0.000000E+0	8.080859E+0	-8.051114E-1	2.291447E+1	2.431753E-1
1.513800E-1	0.000000E+0	8.090837E+0	-6.893180E-1	2.276585E+1	2.536063E-1
1.507500E-1	0.000000E+0	8.079159E+0	-7.710383E-1	2.266085E+1	2.815035E-1
1.499900E-1	0.000000E+0	8.090604E+0	-7.431408E-1	2.256882E+1	2.519799E-1
1.491900E-1	0.000000E+0	8.075136E+0	-7.504963E-1	2.241609E+1	2.300234E-1
1.483800E-1	0.000000E+0	8.094636E+0	-4.696833E-1	2.233344E+1	2.738959E-1
1.474700E-1	0.000000E+0	8.058703E+0	-7.669851E-1	2.215983E+1	2.053738E-1
1.466100E-1	0.000000E+0	8.079530E+0	-4.739842E-1	2.205981E+1	2.946079E-1
1.458500E-1	0.000000E+0	8.123032E+0	-8.954003E-1	2.197086E+1	2.229596E-1
1.450200E-1	0.000000E+0	8.110888E+0	-6.436078E-1	2.183220E+1	2.466124E-1
1.440600E-1	0.000000E+0	8.065445E+0	-7.875597E-1	2.168893E+1	2.371328E-1
1.433800E-1	0.000000E+0	8.084920E+0	-6.350565E-1	2.161322E+1	2.402485E-1
1.426500E-1	0.000000E+0	8.063540E+0	-7.926512E-1	2.145403E+1	3.239851E-1
1.419200E-1	0.000000E+0	8.115671E+0	-7.143642E-1	2.139511E+1	2.875930E-1
1.411300E-1	0.000000E+0	8.077852E+0	-8.230839E-1	2.125796E+1	2.815826E-1
1.402300E-1	0.000000E+0	8.085375E+0	-5.501574E-1	2.116532E+1	3.005032E-1
1.393900E-1	0.000000E+0	8.050308E+0	-5.806787E-1	2.107340E+1	2.528826E-1
1.386900E-1	0.000000E+0	8.102854E+0	-7.943673E-1	2.092008E+1	1.434348E-1
1.379000E-1	0.000000E+0	8.091471E+0	-8.086727E-1	2.082730E+1	2.056228E-1
1.372500E-1	0.000000E+0	8.099203E+0	-8.318045E-1	2.073288E+1	2.195285E-1
1.363400E-1	0.000000E+0	8.065848E+0	-7.259515E-1	2.057081E+1	2.385953E-1
1.355800E-1	0.000000E+0	8.078802E+0	-7.070276E-1	2.048912E+1	2.932438E-1
1.349500E-1	0.000000E+0	8.057170E+0	-5.162780E-1	2.037175E+1	2.173364E-1
1.339900E-1	0.000000E+0	8.094566E+0	-8.908763E-1	2.019603E+1	3.047231E-1
1.332100E-1	0.000000E+0	8.084939E+0	-5.486397E-1	2.014012E+1	2.653195E-1
1.323500E-1	0.000000E+0	8.114313E+0	-8.911270E-1	2.000576E+1	1.470751E-1
1.315400E-1	0.000000E+0	8.110126E+0	-8.457759E-1	1.988175E+1	3.053430E-1
1.308900E-1	0.000000E+0	8.100732E+0	-7.453597E-1	1.974631E+1	2.442358E-1
1.301300E-1	0.000000E+0	8.103047E+0	-6.164087E-1	1.966073E+1	2.591184E-1
1.293000E-1	0.000000E+0	8.073321E+0	-6.555601E-1	1.957537E+1	2.945987E-1
1.284400E-1	0.000000E+0	8.119975E+0	-4.876819E-1	1.941214E+1	2.539296E-1
1.277300E-1	0.000000E+0	8.109764E+0	-8.160499E-1	1.929054E+1	2.506604E-1
1.269300E-1	0.000000E+0	8.100950E+0	-8.835582E-1	1.922030E+1	1.581575E-1
1.262200E-1	0.000000E+0	8.037471E+0	-7.320810E-1	1.909080E+1	2.526076E-1
1.254400E-1	0.000000E+0	8.082287E+0	-5.283799E-1	1.900458E+1	2.406683E-1
1.245500E-1	0.000000E+0	8.084334E+0	-8.675937E-1	1.885003E+1	1.959458E-1
1.237200E-1	0.000000E+0	8.067894E+0	-8.126323E-1	1.875461E+1	2.303489E-1
1.228400E-1	0.000000E+0	8.043774E+0	-6.199957E-1	1.860369E+1	8.070609E-2
1.220800E-1	0.000000E+0	8.084172E+0	-6.254590E-1	1.847161E+1	1.479537E-1
1.213500E-1	0.000000E+0	8.052306E+0	-6.815318E-1	1.838950E+1	2.302047E-1
1.204100E-1	0.000000E+0	8.109688E+0	-7.194452E-1	1.825084E+1	2.156300E-1
1.196600E-1	0.000000E+0	8.080496E+0	-6.263750E-1	1.814915E+1	3.429436E-1
1.189000E-1	0.000000E+0	8.105211E+0	-6.474090E-1	1.802588E+1	1.833034E-1
1.182200E-1	0.000000E+0	8.078332E+0	-4.471340E-1	1.791629E+1	2.640828E-1
1.175600E-1	0.000000E+0	8.075956E+0	-6.033764E-1	1.784199E+1	2.013460E-1
1.165500E-1	0.000000E+0	8.071676E+0	-5.923910E-1	1.768074E+1	2.637945E-1
1.157200E-1	0.000000E+0	8.092848E+0	-8.525652E-1	1.760646E+1	1.624466E-1
1.149400E-1	0.000000E+0	8.106887E+0	-5.668977E-1	1.747977E+1	1.924226E-1
1.143100E-1	0.000000E+0	8.096434E+0	-9.005964E-1	1.736792E+1	2.442157E-1
1.135500E-1	0.000000E+0	8.066736E+0	-8.205835E-1	1.727944E+1	2.394941E-1
1.126400E-1	0.000000E+0	8.093844E+0	-7.049203E-1	1.713025E+1	2.913114E-1
1.118600E-1	0.000000E+0	8.080870E+0	-5.748756E-1	1.704076E+1	3.214172E-1
1.111800E-1	0.000000E+0	8.069087E+0	-8.726145E-1	1.690443E+1	2.271901E-1
1.103700E-1	0.000000E+0	8.124530E+0	-7.383381E-1	1.684729E+1	3.616579E-1
1.096400E-1	0.000000E+0	8.052805E+0	-7.197704E-1	1.668423E+1	2.615183E-1
1.087500E-1	0.000000E+0	8.039151E+0	-5.580832E-1	1.654431E+1	2.654616E-1
1.080500E-1	0.000000E+0	8.054614E+0	-6.379014E-1	1.643860E+1	1.922323E-1
1.072600E-1	0.000000E+0	8.083408E+0	-8.335509E-1	1.631899E+1	2.831158E-1
1.065100E-1	0.000000E+0	8.059048E+0	-6.274406E-1	1.624713E+1	3.304809E-1
1.057000E-1	0.000000E+0	8.122782E+0	-8.064985E-1	1.610507E+1	1.800472E-1
1.048200E-1	0.000000E+0	8.078151E+0	-8.334171E-1	1.599150E+1	2.911408E-1
1.041300E-1	0.000000E+0	8.098673E+0	-7.516804E-1	1.588750E+1	1.862863E-1
1.033000E-1	0.000000E+0	8.056895E+0	-5.543464E-1	1.576252E+1	3.351095E-1
1.025400E-1	0.000000E+0	8.090844E+0	-9.210611E-1	1.568233E+1	2.112031E-1
1.018900E-1	0.000000E+0	8.098116E+0	-7.925621E-1	1.557589E+1	2.754881E-1
1.009300E-1	0.000000E+0	8.114247E+0	-7.623261E-1	1.544672E+1	3.125242E-1
1.002500E-1	0.000000E+0	8.135586E+0	-5.516365E-1	1.532979E+1	1.779509E-1
9.929000E-2	0.000000E+0	8.106028E+0	-7.887583E-1	1.517681E+1	2.475009E-1
9.851000E-2	0.000000E+0	8.073539E+0	-6.550290E-1	1.509699E+1	1.547743E-1
9.775000E-2	0.000000E+0	8.081040E+0	-8.037040E-1	1.496007E+1	2.182882E-1
9.687000E-2	0.000000E+0	8.078486E+0	-5.504070E-1	1.487921E+1	2.133530E-1
9.616000E-2	0.000000E+0	8.060144E+0	-7.684011E-1	1.469052E+1	2.970070E-1
9.540000E-2	0.000000E+0	8.089720E+0	-6.953731E-1	1.462016E+1	2.941175E-1
9.454000E-2	0.000000E+0	8.069478E+0	-8.798657E-1	1.450022E+1	2.443191E-1
9.389000E-2	0.000000E+0	8.118598E+0	-7.584837E-1	1.441387E+1	2.936652E-1
9.305000E-2	0.000000E+0	8.090204E+0	-6.822616E-1	1.431745E+1	1.584585E-1
9.222000E-2	0.000000E+0	8.120700E+0	-8.582828E-1	1.416958E+1	2.414089E-1
9.154000E-2	0.000000E+0	8.076195E+0	-7.537970E-1	1.407070E+1	3.381135E-1
9.081000E-2	0.000000E+0	8.103839E+0	-7.507450E-1	1.394854E+1	2.410869E-1
8.995000E-2	0.000000E+0	8.089793E+0	-5.257366E-1	1.383932E+1	3.264327E-1
8.909000E-2	0.000000E+0	8.114185E+0	-8.460074E-1	1.370754E+1	1.177566E-1
8.834000E-2	0.000000E+0	8.079699E+0	-6.131863E-1	1.360776E+1	2.718900E-1
8.760000E-2	0.000000E+0	8.057390E+0	-7.565898E-1	1.348541E+1	1.727432E-1
8.692000E-2	0.000000E+0	8.061312E+0	-4.856431E-1	1.335520E+1	1.010534E-1
8.606000E-2	0.000000E+0	8.069295E+0	-6.430701E-1	1.324841E+1	2.264520E-1
8.516000E-2	0.000000E+0	8.143119E+0	-4.381032E-1	1.312635E+1	2.399788E-1
8.445000E-2	0.000000E+0	8.106619E+0	-6.297424E-1	1.301947E+1	3.327087E-1
8.369000E-2	0.000000E+0	8.121176E+0	-5.287696E-1	1.291936E+1	1.694164E-1
8.150000E-2	0.000000E+0	8.062417E+0	-5.975371E-1	1.255762E+1	2.503055E-1
8.066000E-2	0.000000E+0	8.076954E+0	-7.535545E-1	1.246154E+1	3.344117E-1
7.980000E-2	0.000000E+0	8.056137E+0	-4.611694E-1	1.232846E+1	2.604587E-1
7.910000E-2	0.000000E+0	8.068567E+0	-6.397477E-1	1.220027E+1	6.669288E-2
7.832000E-2	0.000000E+0	8.084105E+0	-4.887465E-1	1.213777E+1	2.228298E-1
7.766000E-2	0.000000E+0	8.043236E+0	-9.392174E-1	1.198302E+1	5.996071E-2
7.680000E-2	0.000000E+0	8.063676E+0	-9.003290E-1	1.193667E+1	2.316001E-1
7.592000E-2	0.000000E+0	8.063027E+0	-9.315295E-1	1.178866E+1	6.755272E-2
7.521000E-2	0.000000E+0	8.104276E+0	-7.709101E-1	1.166189E+1	2.929555E-1
7.445000E-2	0.000000E+0	8.063739E+0	-7.578245E-1	1.157561E+1	2.789959E-1
7.367000E-2	0.000000E+0	8.117134E+0	-7.162407E-1	1.146757E+1	6.638624E-2
7.294000E-2	0.000000E+0	8.058730E+0	-6.112166E-1	1.132554E+1	4.600730E-1
7.206000E-2	0.000000E+0	8.070325E+0	-6.526858E-1	1.121356E+1	2.001258E-1
7.130000E-2	0.000000E+0	8.040677E+0	-6.941196E-1	1.108990E+1	3.742753E-1
7.049000E-2	0.000000E+0	8.082982E+0	-7.684441E-1	1.100845E+1	2.039310E-1
6.968000E-2	0.000000E+0	8.085485E+0	-4.850383E-1	1.086887E+1	3.730400E-1
6.893000E-2	0.000000E+0	8.075523E+0	-5.928992E-1	1.075869E+1	3.213440E-1
6.797000E-2	0.000000E+0	8.053920E+0	-6.065434E-1	1.061816E+1	2.019419E-1
6.731000E-2	0.000000E+0	8.039567E+0	-7.315413E-1	1.052314E+1	2.997143E-1
6.653000E-2	0.000000E+0	8.056261E+0	-5.766031E-1	1.043454E+1	2.755100E-1
6.577000E-2	0.000000E+0	8.071670E+0	-9.529788E-1	1.027959E+1	9.222032E-2
6.501000E-2	0.000000E+0	8.096777E+0	-6.124131E-1	1.019216E+1	1.879886E-1
6.418000E-2	0.000000E+0	8.078955E+0	-6.348948E-1	1.007289E+1	2.180217E-1
6.337000E-2	0.000000E+0	8.106857E+0	-8.030115E-1	9.944853E+0	3.314250E-1
6.259000E-2	0.000000E+0	8.075650E+0	-7.253825E-1	9.859303E+0	2.428881E-1
6.183000E-2	0.000000E+0	8.094641E+0	-7.690444E-1	9.721033E+0	2.960243E-2
6.108000E-2	0.000000E+0	8.058295E+0	-7.061986E-1	9.599733E+0	4.427816E-1
6.012000E-2	0.000000E+0	8.095018E+0	-8.937845E-1	9.490695E+0	1.056223E-1
5.949000E-2	0.000000E+0	8.077895E+0	-7.304356E-1	9.355383E+0	2.495235E-1
5.873000E-2	0.000000E+0	8.073956E+0	-8.497381E-1	9.272923E+0	3.762758E-1
5.805000E-2	0.000000E+0	8.080252E+0	-6.157452E-1	9.189461E+0	1.443348E-1
5.722000E-2	0.000000E+0	8.050586E+0	-7.432285E-1	9.032331E+0	2.000328E-1
5.636000E-2	0.000000E+0	8.060274E+0	-7.302877E-1	8.956424E+0	2.747198E-1
5.560000E-2	0.000000E+0	8.054072E+0	-8.284165E-1	8.807014E+0	-3.447495E-2
5.464000E-2	0.000000E+0	8.103650E+0	-6.267414E-1	8.714886E+0	1.987628E-1
5.378000E-2	0.000000E+0	8.065331E+0	-8.195007E-1	8.575464E+0	9.625974E-2
5.305000E-2	0.000000E+0	8.119431E+0	-7.080181E-1	8.463541E+0	2.116301E-1
5.227000E-2	0.000000E+0	8.093051E+0	-6.968493E-1	8.330364E+0	1.363419E-1
5.151000E-2	0.000000E+0	8.106544E+0	-5.671991E-1	8.197831E+0	5.558358E-2
