Measurement started: 14:10:53.855 29.05.2019
ended: 14:19:47.100 29.05.2019
Measurement Current was 2.000E-6A
Field [T]	Gate [V]	LI#1(Rxx) [Ohm]	Phase#1 [°]	LI#2(Rxy) [Ohm]	Phase#2 [°]	
-5.721300E-1	0.000000E+0	7.655061E+0	2.379706E-1	8.495793E+1	1.670711E-1
-5.686000E-1	0.000000E+0	7.754169E+0	5.102838E-1	8.449264E+1	2.003129E-1
-5.650700E-1	0.000000E+0	7.898034E+0	3.904981E-1	8.382792E+1	2.937257E-1
-5.610800E-1	0.000000E+0	8.029782E+0	-6.488540E-2	8.330693E+1	7.005237E-2
-5.575500E-1	0.000000E+0	8.022045E+0	5.383181E-1	8.285521E+1	1.830342E-1
-5.535600E-1	0.000000E+0	7.998567E+0	2.252118E-1	8.217512E+1	2.552071E-1
-5.498000E-1	0.000000E+0	7.907002E+0	5.351852E-1	8.186758E+1	1.674106E-1
-5.463200E-1	0.000000E+0	7.824883E+0	2.142172E-1	8.127669E+1	1.752770E-1
-5.428300E-1	0.000000E+0	7.754456E+0	5.922234E-1	8.085494E+1	2.125066E-1
-5.394000E-1	0.000000E+0	7.710066E+0	1.813018E-1	8.025915E+1	3.381240E-1
-5.353400E-1	0.000000E+0	7.736140E+0	5.026339E-1	7.974152E+1	2.507281E-1
-5.316300E-1	0.000000E+0	7.767241E+0	2.832998E-1	7.920274E+1	1.796568E-1
-5.280700E-1	0.000000E+0	7.897968E+0	3.554148E-1	7.866160E+1	1.651178E-1
-5.246400E-1	0.000000E+0	7.891572E+0	1.985269E-1	7.821343E+1	5.804530E-2
-5.211500E-1	0.000000E+0	7.927958E+0	6.948150E-2	7.777071E+1	9.259573E-2
-5.171100E-1	0.000000E+0	7.810870E+0	1.851051E-1	7.704522E+1	2.182184E-1
-5.134800E-1	0.000000E+0	7.815554E+0	2.022995E-1	7.649742E+1	1.610789E-1
-5.099700E-1	0.000000E+0	7.757953E+0	2.799532E-1	7.612682E+1	1.124579E-1
-5.064600E-1	0.000000E+0	7.735735E+0	1.758325E-1	7.563464E+1	2.136788E-1
-5.029600E-1	0.000000E+0	7.703743E+0	2.745280E-1	7.531706E+1	1.603546E-1
-4.989400E-1	0.000000E+0	7.742593E+0	2.290522E-1	7.453740E+1	1.172759E-1
-4.954300E-1	0.000000E+0	7.827404E+0	4.384247E-1	7.395171E+1	2.084870E-1
-4.917000E-1	0.000000E+0	7.883973E+0	2.468143E-1	7.345498E+1	1.604978E-1
-4.882400E-1	0.000000E+0	7.899507E+0	3.765067E-1	7.307881E+1	5.509094E-2
-4.847100E-1	0.000000E+0	7.800968E+0	3.326139E-1	7.247227E+1	6.336575E-2
-4.807000E-1	0.000000E+0	7.784937E+0	4.595996E-1	7.186623E+1	2.251369E-1
-4.772100E-1	0.000000E+0	7.741015E+0	1.633502E-1	7.146165E+1	2.337475E-1
-4.734500E-1	0.000000E+0	7.756855E+0	3.023934E-1	7.071138E+1	2.750994E-1
-4.699400E-1	0.000000E+0	7.766335E+0	2.185479E-1	7.033159E+1	2.430590E-1
-4.661800E-1	0.000000E+0	7.843741E+0	3.545473E-1	6.976737E+1	2.324167E-1
-4.621700E-1	0.000000E+0	7.810595E+0	1.951699E-1	6.919884E+1	1.927569E-1
-4.578000E-1	0.000000E+0	7.849872E+0	3.921399E-1	6.874257E+1	1.781858E-1
-4.549300E-1	0.000000E+0	7.777164E+0	3.135781E-1	6.821891E+1	2.012992E-1
-4.512200E-1	0.000000E+0	7.743329E+0	3.045235E-1	6.772965E+1	1.308804E-1
-4.477600E-1	0.000000E+0	7.752347E+0	4.811801E-1	6.715922E+1	1.909370E-1
-4.439500E-1	0.000000E+0	7.779377E+0	3.260843E-1	6.673611E+1	1.983371E-1
-4.402400E-1	0.000000E+0	7.799169E+0	5.357991E-1	6.611987E+1	1.480427E-1
-4.361000E-1	0.000000E+0	7.849278E+0	7.675580E-2	6.570391E+1	2.357482E-1
-4.332000E-1	0.000000E+0	7.803189E+0	2.587429E-1	6.522584E+1	1.079698E-1
-4.294400E-1	0.000000E+0	7.729768E+0	2.732584E-1	6.472629E+1	1.136635E-1
-4.251500E-1	0.000000E+0	7.766864E+0	5.765024E-1	6.412934E+1	9.927359E-2
-4.219100E-1	0.000000E+0	7.778964E+0	2.553526E-1	6.355306E+1	1.627011E-1
-4.184600E-1	0.000000E+0	7.756133E+0	3.642055E-1	6.313349E+1	1.830839E-1
-4.147000E-1	0.000000E+0	7.758216E+0	1.927450E-1	6.251465E+1	1.190901E-1
-4.111900E-1	0.000000E+0	7.792734E+0	2.422413E-1	6.208005E+1	2.315684E-1
-4.074800E-1	0.000000E+0	7.716897E+0	4.182086E-1	6.145074E+1	2.383774E-1
-4.036700E-1	0.000000E+0	7.749013E+0	4.319404E-1	6.095680E+1	2.190548E-1
-4.001300E-1	0.000000E+0	7.781839E+0	3.102404E-1	6.042616E+1	1.482432E-1
-3.966300E-1	0.000000E+0	7.801737E+0	2.336904E-1	5.989876E+1	1.278282E-1
-3.925900E-1	0.000000E+0	7.766317E+0	4.114262E-2	5.939508E+1	1.557620E-1
-3.885200E-1	0.000000E+0	7.749282E+0	9.337901E-2	5.878938E+1	9.034675E-2
-3.847900E-1	0.000000E+0	7.770648E+0	2.631916E-1	5.829129E+1	1.979135E-1
-3.812800E-1	0.000000E+0	7.802483E+0	1.574873E-1	5.781797E+1	2.013031E-1
-3.778500E-1	0.000000E+0	7.788394E+0	3.241065E-1	5.731395E+1	1.610379E-1
-3.743900E-1	0.000000E+0	7.797917E+0	2.539969E-1	5.676335E+1	1.423916E-1
-3.701800E-1	0.000000E+0	7.724665E+0	2.597227E-1	5.614663E+1	2.108585E-1
-3.664100E-1	0.000000E+0	7.734413E+0	2.200616E-1	5.562336E+1	1.131530E-1
-3.630100E-1	0.000000E+0	7.740245E+0	3.479496E-1	5.508850E+1	1.581761E-1
-3.594700E-1	0.000000E+0	7.782754E+0	2.983927E-1	5.464470E+1	1.687979E-1
-3.559400E-1	0.000000E+0	7.761057E+0	2.178561E-1	5.417587E+1	1.524662E-1
-3.518000E-1	0.000000E+0	7.745661E+0	1.503347E-1	5.358106E+1	2.073770E-1
-3.480700E-1	0.000000E+0	7.753936E+0	3.115829E-1	5.308893E+1	1.567130E-1
-3.446600E-1	0.000000E+0	7.725414E+0	3.146528E-1	5.253950E+1	1.485418E-1
-3.411000E-1	0.000000E+0	7.740983E+0	1.794733E-1	5.207738E+1	1.903475E-1
-3.376700E-1	0.000000E+0	7.697220E+0	4.289303E-1	5.156728E+1	1.364429E-1
-3.336300E-1	0.000000E+0	7.722980E+0	8.410906E-2	5.098234E+1	1.965521E-1
-3.297900E-1	0.000000E+0	7.683837E+0	2.939863E-1	5.047661E+1	1.636672E-1
-3.263600E-1	0.000000E+0	7.732979E+0	1.284724E-1	4.993875E+1	1.859575E-1
-3.228300E-1	0.000000E+0	7.718809E+0	2.954927E-1	4.944410E+1	1.280468E-1
-3.193700E-1	0.000000E+0	7.707682E+0	1.872089E-1	4.887480E+1	1.627642E-1
-3.152300E-1	0.000000E+0	7.719525E+0	3.788247E-1	4.835731E+1	1.696985E-1
-3.118000E-1	0.000000E+0	7.721976E+0	1.426817E-1	4.784128E+1	1.416753E-1
-3.076600E-1	0.000000E+0	7.721479E+0	3.336005E-1	4.725389E+1	1.983174E-1
-3.038200E-1	0.000000E+0	7.704362E+0	4.014968E-1	4.672928E+1	1.892104E-1
-3.003400E-1	0.000000E+0	7.710381E+0	4.293392E-1	4.618085E+1	2.370928E-1
-2.963500E-1	0.000000E+0	7.705326E+0	1.420010E-1	4.565244E+1	1.523245E-1
-2.852200E-1	0.000000E+0	7.711246E+0	3.974844E-1	4.402921E+1	1.316211E-1
-2.814600E-1	0.000000E+0	7.692139E+0	2.778048E-1	4.360084E+1	1.631339E-1
-2.777500E-1	0.000000E+0	7.712499E+0	2.579959E-1	4.304729E+1	1.230799E-1
-2.744200E-1	0.000000E+0	7.674428E+0	2.258157E-1	4.256413E+1	1.675523E-1
-2.703800E-1	0.000000E+0	7.730510E+0	2.585914E-1	4.195045E+1	1.472046E-1
-2.666500E-1	0.000000E+0	7.712584E+0	2.601380E-1	4.145266E+1	1.109576E-1
-2.631400E-1	0.000000E+0	7.706308E+0	-6.843413E-2	4.095994E+1	1.762863E-1
-2.596300E-1	0.000000E+0	7.693118E+0	2.891385E-1	4.042478E+1	1.818014E-1
-2.561200E-1	0.000000E+0	7.722710E+0	3.153090E-1	3.990013E+1	1.862583E-1
-2.520300E-1	0.000000E+0	7.736999E+0	3.822328E-1	3.929451E+1	1.725336E-1
-2.485500E-1	0.000000E+0	7.745848E+0	2.317053E-1	3.880955E+1	2.013866E-1
-2.447900E-1	0.000000E+0	7.725042E+0	4.308375E-1	3.825961E+1	1.664109E-1
-2.413300E-1	0.000000E+0	7.746752E+0	2.258685E-1	3.774644E+1	1.623074E-1
-2.378500E-1	0.000000E+0	7.728775E+0	2.905868E-1	3.727506E+1	5.000795E-2
-2.337600E-1	0.000000E+0	7.730618E+0	2.340073E-1	3.668124E+1	1.514248E-1
-2.302000E-1	0.000000E+0	7.745714E+0	3.210716E-1	3.615220E+1	1.255128E-1
-2.262100E-1	0.000000E+0	7.720359E+0	2.837458E-1	3.559129E+1	1.753733E-1
-2.224300E-1	0.000000E+0	7.735743E+0	2.592367E-1	3.509152E+1	1.701785E-1
-2.189200E-1	0.000000E+0	7.692780E+0	2.632005E-1	3.461069E+1	2.338022E-1
-2.148800E-1	0.000000E+0	7.730659E+0	4.227170E-1	3.394348E+1	2.933525E-1
-2.114500E-1	0.000000E+0	7.720273E+0	2.826605E-1	3.349644E+1	2.176822E-1
-2.079200E-1	0.000000E+0	7.739247E+0	2.436026E-1	3.296496E+1	9.657233E-2
-2.041000E-1	0.000000E+0	7.714256E+0	3.184447E-1	3.246789E+1	1.736816E-1
-2.006200E-1	0.000000E+0	7.745561E+0	2.644356E-1	3.195237E+1	2.119659E-1
-1.962600E-1	0.000000E+0	7.707926E+0	2.353514E-1	3.138086E+1	9.945071E-2
-1.931300E-1	0.000000E+0	7.728882E+0	3.526957E-1	3.082125E+1	2.065190E-1
-1.895700E-1	0.000000E+0	7.719020E+0	2.545739E-1	3.033244E+1	1.763826E-1
-1.855500E-1	0.000000E+0	7.742571E+0	2.454456E-1	2.982586E+1	1.787253E-1
-1.822500E-1	0.000000E+0	7.729268E+0	5.672713E-1	2.932444E+1	1.883542E-1
-1.785100E-1	0.000000E+0	7.770763E+0	-7.022224E-2	2.875085E+1	2.529902E-1
-1.745500E-1	0.000000E+0	7.742399E+0	4.185282E-1	2.812628E+1	6.581828E-2
-1.706900E-1	0.000000E+0	7.747127E+0	2.610207E-1	2.761751E+1	2.254071E-1
-1.672100E-1	0.000000E+0	7.722781E+0	4.124406E-1	2.711943E+1	1.205925E-1
-1.634200E-1	0.000000E+0	7.760437E+0	3.564886E-1	2.659477E+1	1.366751E-1
-1.595800E-1	0.000000E+0	7.774085E+0	4.084773E-1	2.603014E+1	1.644742E-1
-1.558000E-1	0.000000E+0	7.756935E+0	3.183731E-1	2.547131E+1	1.671670E-1
-1.523700E-1	0.000000E+0	7.817475E+0	3.494726E-1	2.500071E+1	1.376149E-1
-1.489100E-1	0.000000E+0	7.739191E+0	2.122305E-1	2.450277E+1	8.920408E-2
-1.454000E-1	0.000000E+0	7.807944E+0	2.584638E-1	2.397997E+1	2.671206E-1
-1.413400E-1	0.000000E+0	7.768594E+0	2.044315E-1	2.340296E+1	7.275893E-2
-1.375800E-1	0.000000E+0	7.824050E+0	2.871373E-1	2.286993E+1	2.333810E-1
-1.341700E-1	0.000000E+0	7.778252E+0	4.395502E-1	2.239902E+1	1.969132E-1
-1.303100E-1	0.000000E+0	7.799110E+0	3.162876E-1	2.186049E+1	1.153961E-1
-1.271500E-1	0.000000E+0	7.785787E+0	2.921542E-1	2.137967E+1	1.545309E-1
-1.231100E-1	0.000000E+0	7.782830E+0	4.288520E-1	2.077054E+1	8.550766E-2
-1.192500E-1	0.000000E+0	7.832310E+0	4.391521E-1	2.023103E+1	1.634775E-1
-1.157900E-1	0.000000E+0	7.828702E+0	1.925091E-1	1.974956E+1	1.175967E-1
-1.122400E-1	0.000000E+0	7.807598E+0	3.914047E-1	1.920856E+1	2.844081E-2
-1.087800E-1	0.000000E+0	7.845269E+0	7.373774E-2	1.876828E+1	1.874725E-1
-1.048200E-1	0.000000E+0	7.809597E+0	3.864234E-1	1.812322E+1	1.159209E-1
-1.009300E-1	0.000000E+0	7.837089E+0	2.776707E-1	1.762075E+1	2.548366E-1
-9.755000E-2	0.000000E+0	7.873726E+0	6.406249E-2	1.710559E+1	2.248303E-1
-9.399000E-2	0.000000E+0	7.885020E+0	3.139945E-1	1.662132E+1	3.462671E-1
-9.046000E-2	0.000000E+0	7.862256E+0	7.557604E-2	1.614225E+1	2.384081E-1
-8.644000E-2	0.000000E+0	7.837482E+0	1.293439E-1	1.550255E+1	1.843638E-1
-8.263000E-2	0.000000E+0	7.891977E+0	2.596960E-1	1.501539E+1	2.067755E-1
-7.925000E-2	0.000000E+0	7.848335E+0	2.165468E-1	1.449667E+1	1.719736E-1
-7.572000E-2	0.000000E+0	7.877593E+0	1.640859E-1	1.394820E+1	2.213326E-1
-7.213000E-2	0.000000E+0	7.839443E+0	1.855224E-1	1.345176E+1	2.189455E-1
-6.807000E-2	0.000000E+0	7.878145E+0	2.985244E-1	1.284123E+1	1.932123E-1
-6.464000E-2	0.000000E+0	7.849441E+0	3.946447E-1	1.236585E+1	7.644927E-2
-6.088000E-2	0.000000E+0	7.890508E+0	2.740582E-1	1.184732E+1	2.105234E-1
-5.737000E-2	0.000000E+0	7.881046E+0	2.835308E-1	1.132527E+1	1.556352E-1
-5.381000E-2	0.000000E+0	7.882969E+0	1.931408E-1	1.080879E+1	2.707132E-1
-4.977000E-2	0.000000E+0	7.881959E+0	2.994504E-1	1.022299E+1	6.946003E-2
-4.636000E-2	0.000000E+0	7.908754E+0	1.808054E-1	9.695792E+0	2.507879E-1
-4.273000E-2	0.000000E+0	7.874323E+0	4.709760E-1	9.193285E+0	1.532929E-1
-3.902000E-2	0.000000E+0	7.886124E+0	4.827231E-2	8.681195E+0	2.639680E-1
-3.554000E-2	0.000000E+0	7.913505E+0	2.800576E-1	8.184143E+0	1.073335E-1
-3.150000E-2	0.000000E+0	7.929910E+0	1.099823E-1	7.599433E+0	3.113946E-1
-2.799000E-2	0.000000E+0	7.906456E+0	3.949032E-1	7.087611E+0	3.011206E-1
-2.403000E-2	0.000000E+0	7.909729E+0	1.798653E-1	6.500419E+0	4.047866E-1
-2.032000E-2	0.000000E+0	7.949845E+0	3.364412E-1	5.962126E+0	4.757580E-1
-1.699000E-2	0.000000E+0	7.962290E+0	1.956055E-1	5.475136E+0	2.083476E-1
-1.317000E-2	0.000000E+0	7.935272E+0	3.027971E-1	4.886117E+0	3.411916E-2
-9.920000E-3	0.000000E+0	7.923167E+0	2.707701E-1	4.385423E+0	6.783750E-1
-6.890000E-3	0.000000E+0	7.982391E+0	2.595926E-1	3.898001E+0	2.640588E-1
-3.380000E-3	0.000000E+0	7.960248E+0	2.874234E-1	3.402889E+0	-2.365125E-1
-7.100000E-4	0.000000E+0	7.995879E+0	3.644285E-1	2.913411E+0	3.186890E-1
2.570000E-3	0.000000E+0	7.939958E+0	2.633469E-1	2.362756E+0	-4.924624E-1

