Measurement started: 15:44:39.071 29.05.2019
ended: 16:31:27.915 29.05.2019
Measurement Current was 2.000E-6A
Field [T]	Gate [V]	LI#1(Rxx) [Ohm]	Phase#1 [°]	LI#2(Rxy) [Ohm]	Phase#2 [°]	
-2.264440E+0	0.000000E+0	2.900625E-1	-1.167985E+1	3.209008E+2	1.464571E-1
-2.263200E+0	0.000000E+0	4.085188E-1	1.112678E+1	3.209218E+2	3.469190E-1
-2.261810E+0	0.000000E+0	2.869307E-1	-2.194778E+1	3.209793E+2	3.440809E-1
-2.260550E+0	0.000000E+0	1.050146E-1	9.098655E+1	3.201705E+2	3.582757E-1
-2.259310E+0	0.000000E+0	2.285570E-1	1.296032E+2	3.195220E+2	2.792559E-1
-2.257870E+0	0.000000E+0	1.344653E-1	1.539059E+2	3.192238E+2	1.980327E-1
-2.256610E+0	0.000000E+0	1.779055E-1	-6.479575E+1	3.200392E+2	1.169270E-1
-2.255330E+0	0.000000E+0	2.794321E-1	-2.321936E+1	3.205393E+2	1.963213E-1
-2.254040E+0	0.000000E+0	3.025272E-1	-6.083102E+1	3.208911E+2	2.093262E-1
-2.252730E+0	0.000000E+0	2.672380E-1	1.253008E+2	3.203144E+2	2.784608E-1
-2.251110E+0	0.000000E+0	3.990076E-1	9.362157E+1	3.190325E+2	3.384223E-1
-2.249850E+0	0.000000E+0	1.721709E-1	1.435263E+2	3.196645E+2	2.986191E-1
-2.248690E+0	0.000000E+0	5.654098E-1	1.738301E+2	3.192376E+2	1.342670E-1
-2.247480E+0	0.000000E+0	6.127571E-1	1.505649E+2	3.195873E+2	2.513009E-2
-2.246140E+0	0.000000E+0	6.653611E-1	1.510542E+2	3.196426E+2	1.859749E-1
-2.244600E+0	0.000000E+0	3.956958E-1	1.181434E+2	3.204324E+2	3.267353E-1
-2.243410E+0	0.000000E+0	6.101556E-1	1.157729E+2	3.199057E+2	3.426469E-1
-2.242180E+0	0.000000E+0	5.872055E-1	1.210839E+2	3.197328E+2	3.465223E-1
-2.241020E+0	0.000000E+0	7.409170E-1	1.221463E+2	3.196484E+2	3.001952E-1
-2.239600E+0	0.000000E+0	9.297679E-1	1.392530E+2	3.192964E+2	2.694912E-1
-2.238210E+0	0.000000E+0	1.054719E+0	1.500425E+2	3.197690E+2	1.249636E-1
-2.236850E+0	0.000000E+0	9.717922E-1	1.454921E+2	3.205015E+2	7.399690E-2
-2.235690E+0	0.000000E+0	9.631404E-1	1.446363E+2	3.205368E+2	1.605986E-1
-2.234380E+0	0.000000E+0	1.112570E+0	1.492673E+2	3.199868E+2	1.260975E-1
-2.233170E+0	0.000000E+0	1.301272E+0	1.466355E+2	3.201456E+2	1.571410E-1
-2.231680E+0	0.000000E+0	1.497346E+0	1.312542E+2	3.195063E+2	2.763220E-1
-2.227840E+0	0.000000E+0	2.079318E+0	1.428236E+2	3.191524E+2	2.077551E-1
-2.226450E+0	0.000000E+0	1.899985E+0	1.438170E+2	3.194887E+2	1.028936E-1
-2.225090E+0	0.000000E+0	2.131835E+0	1.458939E+2	3.195246E+2	1.710641E-1
-2.223850E+0	0.000000E+0	2.412533E+0	1.411161E+2	3.193354E+2	2.209863E-1
-2.222440E+0	0.000000E+0	2.433972E+0	1.340302E+2	3.186394E+2	4.679019E-1
-2.221180E+0	0.000000E+0	2.472591E+0	1.365641E+2	3.185434E+2	4.171247E-1
-2.219870E+0	0.000000E+0	2.685569E+0	1.424227E+2	3.176757E+2	3.139017E-1
-2.218680E+0	0.000000E+0	2.731909E+0	1.421110E+2	3.180440E+2	7.262335E-2
-2.217290E+0	0.000000E+0	2.953647E+0	1.440311E+2	3.184136E+2	1.466115E-1
-2.215880E+0	0.000000E+0	3.041659E+0	1.447987E+2	3.187063E+2	1.115235E-1
-2.214620E+0	0.000000E+0	3.226599E+0	1.406101E+2	3.188470E+2	2.703867E-1
-2.213380E+0	0.000000E+0	3.349120E+0	1.383415E+2	3.184548E+2	3.884887E-1
-2.212140E+0	0.000000E+0	3.583874E+0	1.394147E+2	3.183004E+2	4.949172E-1
-2.210960E+0	0.000000E+0	3.889400E+0	1.416478E+2	3.174899E+2	3.490919E-1
-2.209420E+0	0.000000E+0	4.212295E+0	1.415027E+2	3.169819E+2	2.772930E-1
-2.208180E+0	0.000000E+0	4.340514E+0	1.436416E+2	3.170446E+2	2.293933E-1
-2.206870E+0	0.000000E+0	4.409177E+0	1.426192E+2	3.173808E+2	1.784423E-1
-2.205630E+0	0.000000E+0	4.457685E+0	1.429403E+2	3.176492E+2	2.315578E-1
-2.204470E+0	0.000000E+0	4.656551E+0	1.413945E+2	3.173426E+2	2.798249E-1
-2.202980E+0	0.000000E+0	4.970794E+0	1.428336E+2	3.169405E+2	2.594797E-1
-2.201570E+0	0.000000E+0	5.269939E+0	1.416710E+2	3.165919E+2	2.873470E-1
-2.200360E+0	0.000000E+0	5.453422E+0	1.413544E+2	3.166709E+2	2.512482E-1
-2.199170E+0	0.000000E+0	5.810756E+0	1.416567E+2	3.160156E+2	2.924370E-1
-2.197980E+0	0.000000E+0	5.873439E+0	1.426403E+2	3.165740E+2	2.544443E-1
-2.196440E+0	0.000000E+0	5.998189E+0	1.437058E+2	3.166730E+2	2.437561E-1
-2.194980E+0	0.000000E+0	6.356742E+0	1.434052E+2	3.162423E+2	2.688340E-1
-2.193670E+0	0.000000E+0	6.602743E+0	1.428752E+2	3.157369E+2	2.160617E-1
-2.192200E+0	0.000000E+0	6.777597E+0	1.424865E+2	3.154803E+2	2.259768E-1
-2.191170E+0	0.000000E+0	7.047150E+0	1.414463E+2	3.154342E+2	2.980349E-1
-2.189710E+0	0.000000E+0	7.392794E+0	1.425819E+2	3.154628E+2	2.477067E-1
-2.188240E+0	0.000000E+0	7.673526E+0	1.430292E+2	3.152971E+2	1.596526E-1
-2.187210E+0	0.000000E+0	7.823011E+0	1.428307E+2	3.151435E+2	2.214337E-1
-2.185890E+0	0.000000E+0	8.129435E+0	1.422820E+2	3.150424E+2	2.966397E-1
-2.184630E+0	0.000000E+0	8.375105E+0	1.422719E+2	3.145382E+2	3.297170E-1
-2.183190E+0	0.000000E+0	8.654548E+0	1.418794E+2	3.144401E+2	3.220991E-1
-2.181980E+0	0.000000E+0	9.012826E+0	1.421215E+2	3.141028E+2	3.643203E-1
-2.180420E+0	0.000000E+0	9.267935E+0	1.422520E+2	3.138327E+2	2.579267E-1
-2.179330E+0	0.000000E+0	9.691138E+0	1.424998E+2	3.136706E+2	1.726226E-1
-2.178150E+0	0.000000E+0	9.917640E+0	1.427764E+2	3.138047E+2	1.723662E-1
-2.176610E+0	0.000000E+0	1.022829E+1	1.427169E+2	3.141476E+2	2.237549E-1
-2.175420E+0	0.000000E+0	1.050921E+1	1.425781E+2	3.139009E+2	2.858676E-1
-2.174160E+0	0.000000E+0	1.082560E+1	1.426191E+2	3.135548E+2	3.188600E-1
-2.172850E+0	0.000000E+0	1.116650E+1	1.424801E+2	3.129732E+2	2.712901E-1
-2.171660E+0	0.000000E+0	1.152916E+1	1.424300E+2	3.120574E+2	3.458244E-1
-2.170270E+0	0.000000E+0	1.187505E+1	1.425705E+2	3.121134E+2	2.898871E-1
-2.168980E+0	0.000000E+0	1.213812E+1	1.427075E+2	3.121478E+2	1.861547E-1
-2.167670E+0	0.000000E+0	1.236950E+1	1.431133E+2	3.120061E+2	1.336792E-1
-2.166310E+0	0.000000E+0	1.274005E+1	1.427773E+2	3.119349E+2	1.957351E-1
-2.165120E+0	0.000000E+0	1.304080E+1	1.427351E+2	3.119732E+2	1.874801E-1
-2.163660E+0	0.000000E+0	1.362368E+1	1.425275E+2	3.113587E+2	1.022177E-1
-2.162370E+0	0.000000E+0	1.556137E+1	1.425954E+2	3.105514E+2	6.843310E-2
-2.161010E+0	0.000000E+0	1.664619E+1	1.425625E+2	3.097626E+2	1.546581E-1
-2.159520E+0	0.000000E+0	1.746045E+1	1.428236E+2	3.090780E+2	1.817860E-1
-2.158210E+0	0.000000E+0	1.813194E+1	1.428733E+2	3.090265E+2	2.078410E-1
-2.156720E+0	0.000000E+0	1.857400E+1	1.430060E+2	3.088525E+2	2.499441E-1
-2.155430E+0	0.000000E+0	1.905596E+1	1.428741E+2	3.084720E+2	2.760626E-1
-2.154190E+0	0.000000E+0	1.954321E+1	1.428995E+2	3.081744E+2	2.980801E-1
-2.152980E+0	0.000000E+0	2.006781E+1	1.428415E+2	3.077891E+2	2.997873E-1
-2.151590E+0	0.000000E+0	2.041540E+1	1.429037E+2	3.074146E+2	2.739383E-1
-2.150160E+0	0.000000E+0	2.101291E+1	1.428085E+2	3.071745E+2	2.612017E-1
-2.149000E+0	0.000000E+0	2.144024E+1	1.429751E+2	3.070154E+2	2.639758E-1
-2.147710E+0	0.000000E+0	2.195510E+1	1.429552E+2	3.068370E+2	2.784132E-1
-2.146450E+0	0.000000E+0	2.241907E+1	1.430060E+2	3.065914E+2	3.039327E-1
-2.145110E+0	0.000000E+0	2.282699E+1	1.428871E+2	3.062449E+2	3.283472E-1
-2.143700E+0	0.000000E+0	2.321799E+1	1.429773E+2	3.056424E+2	3.254550E-1
-2.142210E+0	0.000000E+0	2.371269E+1	1.429283E+2	3.052343E+2	2.933309E-1
-2.141070E+0	0.000000E+0	2.422735E+1	1.429464E+2	3.050340E+2	2.615491E-1
-2.139780E+0	0.000000E+0	2.448317E+1	1.429351E+2	3.048196E+2	2.590607E-1
-2.138520E+0	0.000000E+0	2.498761E+1	1.429160E+2	3.046505E+2	2.675857E-1
-2.137130E+0	0.000000E+0	2.543169E+1	1.429027E+2	3.043142E+2	2.920412E-1
-2.135740E+0	0.000000E+0	2.590363E+1	1.430395E+2	3.039900E+2	3.329715E-1
-2.134530E+0	0.000000E+0	2.628101E+1	1.429427E+2	3.035335E+2	3.540541E-1
-2.133350E+0	0.000000E+0	2.657838E+1	1.428405E+2	3.029825E+2	3.366641E-1
-2.131960E+0	0.000000E+0	2.697010E+1	1.428835E+2	3.026197E+2	2.949361E-1
-2.130600E+0	0.000000E+0	2.753562E+1	1.429322E+2	3.024303E+2	2.421353E-1
-2.129160E+0	0.000000E+0	2.778261E+1	1.429491E+2	3.023327E+2	2.093659E-1
-2.127970E+0	0.000000E+0	2.812696E+1	1.429265E+2	3.022564E+2	2.148819E-1
-2.126760E+0	0.000000E+0	2.838402E+1	1.429635E+2	3.021638E+2	2.688052E-1
-2.125370E+0	0.000000E+0	2.879763E+1	1.428582E+2	3.017899E+2	3.281701E-1
-2.124080E+0	0.000000E+0	2.912376E+1	1.428689E+2	3.012604E+2	3.544280E-1
-2.122770E+0	0.000000E+0	2.942990E+1	1.428488E+2	3.006795E+2	3.407128E-1
-2.121510E+0	0.000000E+0	2.965493E+1	1.429407E+2	3.002309E+2	2.716920E-1
-2.120370E+0	0.000000E+0	2.994166E+1	1.429069E+2	2.999745E+2	2.452575E-1
-2.118990E+0	0.000000E+0	3.016690E+1	1.429768E+2	2.999445E+2	2.161850E-1
-2.117500E+0	0.000000E+0	3.055760E+1	1.429790E+2	2.999020E+2	2.496821E-1
-2.116310E+0	0.000000E+0	3.078639E+1	1.429715E+2	2.995997E+2	2.740835E-1
-2.115020E+0	0.000000E+0	3.105616E+1	1.429137E+2	2.991541E+2	3.095278E-1
-2.113590E+0	0.000000E+0	3.130032E+1	1.429326E+2	2.987489E+2	3.086043E-1
-2.112470E+0	0.000000E+0	3.145503E+1	1.429730E+2	2.984292E+2	2.903643E-1
-2.111060E+0	0.000000E+0	3.164594E+1	1.430154E+2	2.981700E+2	2.823428E-1
-2.109770E+0	0.000000E+0	3.193233E+1	1.429355E+2	2.979270E+2	2.813817E-1
-2.108640E+0	0.000000E+0	3.207269E+1	1.430075E+2	2.975581E+2	2.921398E-1
-2.107230E+0	0.000000E+0	3.230941E+1	1.428997E+2	2.973341E+2	2.809097E-1
-2.105790E+0	0.000000E+0	3.219775E+1	1.429218E+2	2.968382E+2	2.950428E-1
-2.104450E+0	0.000000E+0	3.166731E+1	1.429006E+2	2.964821E+2	3.202783E-1
-2.103060E+0	0.000000E+0	3.151877E+1	1.429520E+2	2.966650E+2	2.769370E-1
-2.101800E+0	0.000000E+0	3.151578E+1	1.429559E+2	2.967614E+2	2.504003E-1
-2.100490E+0	0.000000E+0	3.155798E+1	1.430306E+2	2.968426E+2	2.647882E-1
-2.099250E+0	0.000000E+0	3.169706E+1	1.429314E+2	2.966782E+2	3.068922E-1
-2.097810E+0	0.000000E+0	3.181287E+1	1.429493E+2	2.962120E+2	3.294416E-1
-2.096570E+0	0.000000E+0	3.200451E+1	1.429834E+2	2.957944E+2	3.105919E-1
-2.095310E+0	0.000000E+0	3.215706E+1	1.429345E+2	2.955520E+2	2.444067E-1
-2.094000E+0	0.000000E+0	3.236712E+1	1.428587E+2	2.954157E+2	2.203599E-1
-2.092590E+0	0.000000E+0	3.251574E+1	1.430148E+2	2.952272E+2	2.049657E-1
-2.091100E+0	0.000000E+0	3.264469E+1	1.429761E+2	2.952358E+2	2.644244E-1
-2.089840E+0	0.000000E+0	3.274109E+1	1.430156E+2	2.950745E+2	3.301696E-1
-2.088650E+0	0.000000E+0	3.294675E+1	1.429472E+2	2.947687E+2	3.390206E-1
-2.087340E+0	0.000000E+0	3.309128E+1	1.429250E+2	2.942481E+2	2.917468E-1
-2.086020E+0	0.000000E+0	3.324242E+1	1.428983E+2	2.940798E+2	2.649347E-1
-2.084590E+0	0.000000E+0	3.341985E+1	1.429183E+2	2.937754E+2	2.871936E-1
-2.083400E+0	0.000000E+0	3.356704E+1	1.429662E+2	2.936675E+2	2.515875E-1
-2.082140E+0	0.000000E+0	3.363894E+1	1.430855E+2	2.935049E+2	2.564234E-1
-2.080850E+0	0.000000E+0	3.382222E+1	1.430484E+2	2.934105E+2	3.980617E-1
-2.079540E+0	0.000000E+0	3.391119E+1	1.429808E+2	2.930126E+2	3.708717E-1
-2.078100E+0	0.000000E+0	3.409899E+1	1.429541E+2	2.926526E+2	3.225460E-1
-2.076840E+0	0.000000E+0	3.418392E+1	1.429383E+2	2.920070E+2	2.814790E-1
-2.075630E+0	0.000000E+0	3.431841E+1	1.429224E+2	2.917437E+2	2.516575E-1
-2.074390E+0	0.000000E+0	3.439448E+1	1.430350E+2	2.916466E+2	1.909545E-1
-2.073100E+0	0.000000E+0	3.449467E+1	1.429379E+2	2.920238E+2	2.154364E-1
-2.071660E+0	0.000000E+0	3.458736E+1	1.429704E+2	2.918987E+2	2.455708E-1
-2.070300E+0	0.000000E+0	3.463809E+1	1.429618E+2	2.916759E+2	3.467273E-1
-2.069090E+0	0.000000E+0	3.475948E+1	1.429094E+2	2.910100E+2	3.874089E-1
-2.067830E+0	0.000000E+0	3.488595E+1	1.428975E+2	2.907079E+2	2.447065E-1
-2.066620E+0	0.000000E+0	3.497891E+1	1.429814E+2	2.905934E+2	1.983343E-1
-2.065150E+0	0.000000E+0	3.508995E+1	1.429375E+2	2.904601E+2	2.092535E-1
-2.063760E+0	0.000000E+0	3.513619E+1	1.429812E+2	2.903986E+2	2.510446E-1
-2.062600E+0	0.000000E+0	3.520353E+1	1.429131E+2	2.900875E+2	2.775687E-1
-2.061060E+0	0.000000E+0	3.529884E+1	1.429365E+2	2.898603E+2	3.009522E-1
-2.059950E+0	0.000000E+0	3.540182E+1	1.429939E+2	2.895812E+2	3.178876E-1
-2.058460E+0	0.000000E+0	3.548147E+1	1.429829E+2	2.893001E+2	2.778619E-1
-2.057030E+0	0.000000E+0	3.550668E+1	1.429366E+2	2.889078E+2	2.233977E-1
-2.055860E+0	0.000000E+0	3.557314E+1	1.430062E+2	2.891968E+2	2.965941E-1
-2.054630E+0	0.000000E+0	3.562640E+1	1.429713E+2	2.888854E+2	2.643588E-1
-2.053370E+0	0.000000E+0	3.563150E+1	1.429921E+2	2.883261E+2	2.797639E-1
-2.051980E+0	0.000000E+0	3.567838E+1	1.429253E+2	2.878838E+2	3.306248E-1
-2.050610E+0	0.000000E+0	3.576051E+1	1.429176E+2	2.877152E+2	2.938356E-1
-2.049230E+0	0.000000E+0	3.584717E+1	1.428720E+2	2.873300E+2	1.949489E-1
-2.048020E+0	0.000000E+0	3.587588E+1	1.429608E+2	2.877581E+2	2.868846E-1
-2.046850E+0	0.000000E+0	3.583073E+1	1.430235E+2	2.876455E+2	2.840616E-1
-2.045340E+0	0.000000E+0	3.593733E+1	1.429259E+2	2.870218E+2	2.241315E-1
-2.044180E+0	0.000000E+0	3.593805E+1	1.429405E+2	2.869126E+2	2.642810E-1
-2.042870E+0	0.000000E+0	3.599121E+1	1.431781E+2	2.872832E+2	3.366376E-1
-2.041430E+0	0.000000E+0	3.590346E+1	1.428237E+2	2.855694E+2	3.606857E-1
-2.040240E+0	0.000000E+0	3.601913E+1	1.429073E+2	2.856521E+2	3.150228E-1
-2.038850E+0	0.000000E+0	3.599125E+1	1.429565E+2	2.856094E+2	1.600332E-1
-2.037490E+0	0.000000E+0	3.601905E+1	1.431075E+2	2.854183E+2	3.089732E-1
-2.036180E+0	0.000000E+0	3.605784E+1	1.430030E+2	2.848403E+2	3.636646E-1
-2.034820E+0	0.000000E+0	3.603328E+1	1.431246E+2	2.854017E+2	4.452260E-1
-2.033580E+0	0.000000E+0	3.611873E+1	1.430155E+2	2.851352E+2	2.669020E-1
-2.032240E+0	0.000000E+0	3.606158E+1	1.429016E+2	2.841917E+2	2.121253E-1
-2.030950E+0	0.000000E+0	3.607264E+1	1.430036E+2	2.844559E+2	3.201727E-1
-2.029690E+0	0.000000E+0	3.604183E+1	1.430027E+2	2.841563E+2	3.075424E-1
-2.028460E+0	0.000000E+0	3.604070E+1	1.430283E+2	2.839474E+2	2.451190E-1
-2.027120E+0	0.000000E+0	3.609169E+1	1.431177E+2	2.836213E+2	4.028487E-1
-2.024950E+0	0.000000E+0	3.610870E+1	1.429166E+2	2.829756E+2	4.281548E-1
-2.023690E+0	0.000000E+0	3.604434E+1	1.430528E+2	2.841523E+2	4.100781E-1
-2.022470E+0	0.000000E+0	3.605101E+1	1.430608E+2	2.819923E+2	2.978458E-1
-2.021290E+0	0.000000E+0	3.605945E+1	1.429239E+2	2.820083E+2	4.179865E-1
-2.019920E+0	0.000000E+0	3.604258E+1	1.430298E+2	2.830877E+2	1.594155E-1
-2.016160E+0	0.000000E+0	3.601654E+1	1.430495E+2	2.825086E+2	4.011205E-1
-2.014750E+0	0.000000E+0	3.597876E+1	1.428850E+2	2.816219E+2	3.577580E-1
-2.013440E+0	0.000000E+0	3.603608E+1	1.428360E+2	2.813918E+2	2.773153E-1
-2.012130E+0	0.000000E+0	3.589741E+1	1.429036E+2	2.814044E+2	2.222482E-1
-2.010990E+0	0.000000E+0	3.594641E+1	1.429642E+2	2.808835E+2	9.953880E-2
-2.009480E+0	0.000000E+0	3.576496E+1	1.429380E+2	2.804461E+2	2.234575E-1
-2.008260E+0	0.000000E+0	3.577778E+1	1.431909E+2	2.804621E+2	3.873607E-1
-2.007030E+0	0.000000E+0	3.567221E+1	1.431039E+2	2.799447E+2	3.468506E-1
-2.005660E+0	0.000000E+0	3.577368E+1	1.429276E+2	2.798226E+2	3.191825E-1
-2.004430E+0	0.000000E+0	3.558023E+1	1.429169E+2	2.799262E+2	3.132490E-1
-2.002960E+0	0.000000E+0	3.559470E+1	1.429453E+2	2.789755E+2	1.843090E-1
-2.001550E+0	0.000000E+0	3.551125E+1	1.429438E+2	2.792532E+2	2.163461E-1
-2.000290E+0	0.000000E+0	3.554587E+1	1.430526E+2	2.790514E+2	3.117892E-1
-1.999030E+0	0.000000E+0	3.551147E+1	1.430349E+2	2.794807E+2	3.625133E-1
-1.997740E+0	0.000000E+0	3.540404E+1	1.430685E+2	2.789312E+2	3.266919E-1
-1.996280E+0	0.000000E+0	3.530817E+1	1.430816E+2	2.786545E+2	3.415706E-1
-1.994990E+0	0.000000E+0	3.516635E+1	1.430740E+2	2.781215E+2	4.077124E-1
-1.993780E+0	0.000000E+0	3.518379E+1	1.430304E+2	2.775182E+2	2.721271E-1
-1.992470E+0	0.000000E+0	3.517508E+1	1.430710E+2	2.780652E+2	3.485680E-1
-1.991300E+0	0.000000E+0	3.493232E+1	1.429762E+2	2.771005E+2	4.284047E-1
-1.989810E+0	0.000000E+0	3.504059E+1	1.429679E+2	2.790801E+2	1.789073E-1
-1.988500E+0	0.000000E+0	3.478313E+1	1.428829E+2	2.772738E+2	2.574676E-1
-1.987240E+0	0.000000E+0	3.473204E+1	1.429824E+2	2.767342E+2	3.246476E-1
-1.986030E+0	0.000000E+0	3.461867E+1	1.430427E+2	2.766062E+2	3.883657E-1
-1.984740E+0	0.000000E+0	3.451265E+1	1.430441E+2	2.758846E+2	3.771423E-1
-1.983330E+0	0.000000E+0	3.451719E+1	1.428993E+2	2.758737E+2	2.622593E-1
-1.981970E+0	0.000000E+0	3.436169E+1	1.429148E+2	2.763233E+2	2.849778E-1
-1.980700E+0	0.000000E+0	3.425205E+1	1.429963E+2	2.758751E+2	2.930703E-1
-1.979520E+0	0.000000E+0	3.416000E+1	1.427926E+2	2.757687E+2	3.369632E-1
-1.978280E+0	0.000000E+0	3.410568E+1	1.429337E+2	2.761365E+2	3.000881E-1
-1.976870E+0	0.000000E+0	3.399291E+1	1.430531E+2	2.759104E+2	3.493458E-1
-1.975560E+0	0.000000E+0	3.379340E+1	1.429515E+2	2.745880E+2	3.483421E-1
-1.974270E+0	0.000000E+0	3.368948E+1	1.429350E+2	2.745471E+2	2.425203E-1
-1.972960E+0	0.000000E+0	3.352898E+1	1.430624E+2	2.748546E+2	3.131422E-1
-1.971740E+0	0.000000E+0	3.327523E+1	1.429145E+2	2.741696E+2	3.894267E-1
-1.970380E+0	0.000000E+0	3.319577E+1	1.430298E+2	2.735614E+2	3.385770E-1
-1.968990E+0	0.000000E+0	3.306981E+1	1.429225E+2	2.739925E+2	2.464654E-1
-1.967780E+0	0.000000E+0	3.297041E+1	1.430131E+2	2.729692E+2	2.260578E-1
-1.966470E+0	0.000000E+0	3.282276E+1	1.429100E+2	2.731858E+2	2.680905E-1
-1.965230E+0	0.000000E+0	3.268021E+1	1.430562E+2	2.734898E+2	1.347673E-1
-1.963870E+0	0.000000E+0	3.242511E+1	1.430748E+2	2.730280E+2	4.018498E-1
-1.962580E+0	0.000000E+0	3.229531E+1	1.429898E+2	2.726682E+2	3.437668E-1
-1.961270E+0	0.000000E+0	3.209789E+1	1.430135E+2	2.728407E+2	2.981674E-1
-1.960010E+0	0.000000E+0	3.202329E+1	1.429195E+2	2.722761E+2	2.464796E-1
-1.958800E+0	0.000000E+0	3.175684E+1	1.429921E+2	2.721884E+2	2.912018E-1
-1.957380E+0	0.000000E+0	3.167024E+1	1.429339E+2	2.718350E+2	3.549192E-1
-1.956100E+0	0.000000E+0	3.143960E+1	1.428769E+2	2.717970E+2	3.283457E-1
-1.954860E+0	0.000000E+0	3.128378E+1	1.432260E+2	2.718814E+2	2.503999E-1
-1.953550E+0	0.000000E+0	3.112695E+1	1.431793E+2	2.713519E+2	3.392373E-1
-1.952230E+0	0.000000E+0	3.087961E+1	1.432095E+2	2.718430E+2	4.378901E-1
-1.950870E+0	0.000000E+0	3.074067E+1	1.429704E+2	2.719356E+2	2.345660E-1
-1.949610E+0	0.000000E+0	3.054698E+1	1.428754E+2	2.707262E+2	2.299128E-1
-1.948300E+0	0.000000E+0	3.035100E+1	1.429246E+2	2.712015E+2	3.077854E-1
-1.946960E+0	0.000000E+0	2.999880E+1	1.432643E+2	2.702858E+2	2.932766E-1
-1.945700E+0	0.000000E+0	2.986638E+1	1.431374E+2	2.697908E+2	4.187294E-1
-1.944210E+0	0.000000E+0	2.954914E+1	1.431638E+2	2.699722E+2	3.928569E-1
-1.943070E+0	0.000000E+0	2.937146E+1	1.432328E+2	2.698468E+2	3.908507E-1
-1.941810E+0	0.000000E+0	2.917074E+1	1.430690E+2	2.698332E+2	3.904590E-1
-1.940250E+0	0.000000E+0	2.890030E+1	1.430796E+2	2.691540E+2	4.499696E-1
-1.939160E+0	0.000000E+0	2.874260E+1	1.429017E+2	2.688623E+2	2.912501E-1
-1.937770E+0	0.000000E+0	2.839671E+1	1.428511E+2	2.686680E+2	2.623109E-1
-1.936610E+0	0.000000E+0	2.816834E+1	1.428842E+2	2.687470E+2	2.591762E-1
-1.935270E+0	0.000000E+0	2.793370E+1	1.431718E+2	2.689481E+2	1.864489E-1
-1.934040E+0	0.000000E+0	2.777991E+1	1.430984E+2	2.688967E+2	3.705536E-1
-1.932420E+0	0.000000E+0	2.739137E+1	1.431376E+2	2.686865E+2	3.669887E-1
-1.931010E+0	0.000000E+0	2.702674E+1	1.430191E+2	2.672541E+2	4.782793E-1
-1.929770E+0	0.000000E+0	2.680138E+1	1.428838E+2	2.673113E+2	3.195620E-1
-1.928430E+0	0.000000E+0	2.664051E+1	1.427194E+2	2.672995E+2	2.233569E-1
-1.927350E+0	0.000000E+0	2.617760E+1	1.428331E+2	2.671271E+2	8.984445E-2
-1.926160E+0	0.000000E+0	2.593703E+1	1.428851E+2	2.668187E+2	2.000615E-1
-1.924550E+0	0.000000E+0	2.557392E+1	1.427561E+2	2.669780E+2	2.206615E-1
-1.923060E+0	0.000000E+0	2.526439E+1	1.429624E+2	2.663178E+2	2.598772E-1
-1.921670E+0	0.000000E+0	2.487188E+1	1.430344E+2	2.662284E+2	3.421419E-1
-1.920460E+0	0.000000E+0	2.464589E+1	1.429497E+2	2.656801E+2	3.289355E-1
-1.919120E+0	0.000000E+0	2.425341E+1	1.428379E+2	2.653609E+2	1.874133E-1
-1.917680E+0	0.000000E+0	2.393129E+1	1.430888E+2	2.652020E+2	3.358250E-1
-1.916290E+0	0.000000E+0	2.374066E+1	1.432407E+2	2.652955E+2	3.443418E-1
-1.915130E+0	0.000000E+0	2.337024E+1	1.433914E+2	2.657822E+2	4.458625E-1
-1.913900E+0	0.000000E+0	2.303222E+1	1.433113E+2	2.645440E+2	5.941598E-1
-1.912660E+0	0.000000E+0	2.271303E+1	1.430194E+2	2.646684E+2	4.929290E-1
-1.911170E+0	0.000000E+0	2.230287E+1	1.431214E+2	2.645615E+2	2.443662E-1
-1.909830E+0	0.000000E+0	2.205206E+1	1.427901E+2	2.645796E+2	4.697645E-1
-1.908570E+0	0.000000E+0	2.168401E+1	1.426856E+2	2.648151E+2	2.137745E-1
-1.907440E+0	0.000000E+0	2.122820E+1	1.421385E+2	2.642041E+2	1.083896E-1
-1.906150E+0	0.000000E+0	2.083502E+1	1.427896E+2	2.630565E+2	5.934192E-2
-1.904710E+0	0.000000E+0	2.047358E+1	1.428940E+2	2.637058E+2	3.278753E-1
-1.903470E+0	0.000000E+0	2.004224E+1	1.429989E+2	2.633731E+2	2.765288E-1
-1.902190E+0	0.000000E+0	1.972004E+1	1.428896E+2	2.628211E+2	3.630709E-1
-1.900920E+0	0.000000E+0	1.937445E+1	1.430336E+2	2.631102E+2	3.118520E-1
-1.899660E+0	0.000000E+0	1.903090E+1	1.428930E+2	2.629632E+2	2.051244E-1
-1.898200E+0	0.000000E+0	1.855239E+1	1.431196E+2	2.627107E+2	3.264663E-1
-1.896990E+0	0.000000E+0	1.818856E+1	1.435022E+2	2.623741E+2	4.420110E-1
-1.895570E+0	0.000000E+0	1.766453E+1	1.431449E+2	2.620476E+2	4.504973E-1
-1.894190E+0	0.000000E+0	1.722763E+1	1.430437E+2	2.615012E+2	3.874678E-1
-1.892920E+0	0.000000E+0	1.680719E+1	1.429111E+2	2.608408E+2	3.356705E-1
-1.891430E+0	0.000000E+0	1.645069E+1	1.427706E+2	2.609844E+2	3.594490E-1
-1.890250E+0	0.000000E+0	1.594439E+1	1.428838E+2	2.614413E+2	2.423263E-1
-1.888990E+0	0.000000E+0	1.549217E+1	1.429359E+2	2.610686E+2	2.056273E-1
