GateI(1),GateV(1),DrainI(1),DrainV(1),GateI(2),GateV(2),DrainI(2),DrainV(2),GateI(3),GateV(3),DrainI(3),DrainV(3)
10.5056E-12,-12.0000E+0,3.1881E-12,30.0000E-3,-48.3728E-12,-12.0000E+0,3.2257E-12,50.0000E-3,64.7579E-12,-12.0000E+0,3.7353E-12,70.0000E-3
11.7672E-12,-11.9600E+0,2.9246E-12,30.0000E-3,832.8893E-15,-11.9600E+0,3.0055E-12,50.0000E-3,66.0196E-12,-11.9600E+0,3.5318E-12,70.0000E-3
-12.6252E-12,-11.9200E+0,2.7197E-12,30.0000E-3,37.8421E-12,-11.9200E+0,2.8441E-12,50.0000E-3,38.6830E-12,-11.9200E+0,3.3726E-12,70.0000E-3
-32.8122E-12,-11.8800E+0,2.5596E-12,30.0000E-3,-27.3447E-12,-11.8800E+0,2.7167E-12,50.0000E-3,67.2812E-12,-11.8800E+0,3.2458E-12,70.0000E-3
-33.6530E-12,-11.8400E+0,2.4308E-12,30.0000E-3,127.4214E-12,-11.8400E+0,2.6070E-12,50.0000E-3,189.6643E-12,-11.8400E+0,3.1431E-12,70.0000E-3
128.6831E-12,-11.8000E+0,2.3149E-12,30.0000E-3,13.8700E-12,-11.8000E+0,2.5144E-12,50.0000E-3,91.6737E-12,-11.8000E+0,3.0629E-12,70.0000E-3
56.7672E-12,-11.7600E+0,2.2439E-12,30.0000E-3,-18.5129E-12,-11.7600E+0,2.4365E-12,50.0000E-3,63.4963E-12,-11.7600E+0,2.9923E-12,70.0000E-3
246.4398E-12,-11.7200E+0,2.1716E-12,30.0000E-3,105.9728E-12,-11.7200E+0,2.3716E-12,50.0000E-3,114.8046E-12,-11.7200E+0,2.9364E-12,70.0000E-3
147.1876E-12,-11.6800E+0,2.1098E-12,30.0000E-3,104.7111E-12,-11.6800E+0,2.3206E-12,50.0000E-3,111.8607E-12,-11.6800E+0,2.8877E-12,70.0000E-3
158.9635E-12,-11.6400E+0,2.0505E-12,30.0000E-3,55.9261E-12,-11.6400E+0,2.2727E-12,50.0000E-3,167.7951E-12,-11.6400E+0,2.8541E-12,70.0000E-3
86.6269E-12,-11.6000E+0,1.9978E-12,30.0000E-3,111.0194E-12,-11.6000E+0,2.2403E-12,50.0000E-3,189.6643E-12,-11.6000E+0,2.8238E-12,70.0000E-3
200.1783E-12,-11.5600E+0,1.9332E-12,30.0000E-3,105.9728E-12,-11.5600E+0,2.2049E-12,50.0000E-3,144.6643E-12,-11.5600E+0,2.8048E-12,70.0000E-3
-176.2230E-12,-11.5200E+0,1.8884E-12,30.0000E-3,88.3091E-12,-11.5200E+0,2.1813E-12,50.0000E-3,230.0380E-12,-11.5200E+0,2.7852E-12,70.0000E-3
29.4309E-12,-11.4800E+0,1.8453E-12,30.0000E-3,166.9540E-12,-11.4800E+0,2.1612E-12,50.0000E-3,128.2625E-12,-11.4800E+0,2.7749E-12,70.0000E-3
182.9352E-12,-11.4400E+0,1.8175E-12,30.0000E-3,130.3653E-12,-11.4400E+0,2.1381E-12,50.0000E-3,103.0289E-12,-11.4400E+0,2.7679E-12,70.0000E-3
75.2717E-12,-11.4000E+0,1.7796E-12,30.0000E-3,87.4682E-12,-11.4000E+0,2.1279E-12,50.0000E-3,189.6643E-12,-11.4000E+0,2.7638E-12,70.0000E-3
174.1034E-12,-11.3600E+0,1.7541E-12,30.0000E-3,160.6457E-12,-11.3600E+0,2.1235E-12,50.0000E-3,179.5708E-12,-11.3600E+0,2.7711E-12,70.0000E-3
136.6736E-12,-11.3200E+0,1.7286E-12,30.0000E-3,105.1317E-12,-11.3200E+0,2.1108E-12,50.0000E-3,191.7670E-12,-11.3200E+0,2.7721E-12,70.0000E-3
130.7858E-12,-11.2800E+0,1.7000E-12,30.0000E-3,179.5708E-12,-11.2800E+0,2.1114E-12,50.0000E-3,184.1969E-12,-11.2800E+0,2.7826E-12,70.0000E-3
162.7485E-12,-11.2400E+0,1.6713E-12,30.0000E-3,144.6643E-12,-11.2400E+0,2.1096E-12,50.0000E-3,163.1690E-12,-11.2400E+0,2.7901E-12,70.0000E-3
101.3465E-12,-11.2000E+0,1.6481E-12,30.0000E-3,158.1222E-12,-11.2000E+0,2.1277E-12,50.0000E-3,190.9259E-12,-11.2000E+0,2.8090E-12,70.0000E-3
55.9261E-12,-11.1600E+0,1.6281E-12,30.0000E-3,185.0380E-12,-11.1600E+0,2.1379E-12,50.0000E-3,232.5613E-12,-11.1600E+0,2.8273E-12,70.0000E-3
145.0848E-12,-11.1200E+0,1.6032E-12,30.0000E-3,168.2157E-12,-11.1200E+0,2.1278E-12,50.0000E-3,229.1969E-12,-11.1200E+0,2.8443E-12,70.0000E-3
52.5615E-12,-11.0800E+0,1.5840E-12,30.0000E-3,180.4119E-12,-11.0800E+0,2.1711E-12,50.0000E-3,129.9447E-12,-11.0800E+0,2.8729E-12,70.0000E-3
154.3372E-12,-11.0400E+0,1.5647E-12,30.0000E-3,213.6360E-12,-11.0400E+0,2.1807E-12,50.0000E-3,187.1410E-12,-11.0400E+0,2.8935E-12,70.0000E-3
118.1690E-12,-11.0000E+0,1.5506E-12,30.0000E-3,228.3558E-12,-11.0000E+0,2.1550E-12,50.0000E-3,172.8417E-12,-11.0000E+0,2.9264E-12,70.0000E-3
228.3558E-12,-10.9600E+0,1.5419E-12,30.0000E-3,219.9445E-12,-10.9600E+0,2.1641E-12,50.0000E-3,126.1597E-12,-10.9600E+0,2.9552E-12,70.0000E-3
144.2437E-12,-10.9200E+0,1.5291E-12,30.0000E-3,138.7765E-12,-10.9200E+0,2.1808E-12,50.0000E-3,183.3560E-12,-10.9200E+0,2.9901E-12,70.0000E-3
142.9821E-12,-10.8800E+0,1.5222E-12,30.0000E-3,199.7575E-12,-10.8800E+0,2.1995E-12,50.0000E-3,142.9821E-12,-10.8800E+0,3.0239E-12,70.0000E-3
104.7111E-12,-10.8400E+0,1.5201E-12,30.0000E-3,138.7765E-12,-10.8400E+0,2.2222E-12,50.0000E-3,206.4866E-12,-10.8400E+0,3.0619E-12,70.0000E-3
124.4775E-12,-10.8000E+0,1.5181E-12,30.0000E-3,238.0285E-12,-10.8000E+0,2.2397E-12,50.0000E-3,253.1688E-12,-10.8000E+0,3.1035E-12,70.0000E-3
139.1971E-12,-10.7600E+0,1.5095E-12,30.0000E-3,174.1034E-12,-10.7600E+0,2.2632E-12,50.0000E-3,200.5989E-12,-10.7600E+0,3.1444E-12,70.0000E-3
197.2345E-12,-10.7200E+0,1.5126E-12,30.0000E-3,196.8137E-12,-10.7200E+0,2.2898E-12,50.0000E-3,127.0009E-12,-10.7200E+0,3.1891E-12,70.0000E-3
162.7485E-12,-10.6800E+0,1.5193E-12,30.0000E-3,167.7951E-12,-10.6800E+0,2.3178E-12,50.0000E-3,153.4961E-12,-10.6800E+0,3.2342E-12,70.0000E-3
178.7297E-12,-10.6400E+0,1.5288E-12,30.0000E-3,240.9726E-12,-10.6400E+0,2.3421E-12,50.0000E-3,238.8698E-12,-10.6400E+0,3.2783E-12,70.0000E-3
153.9167E-12,-10.6000E+0,1.5345E-12,30.0000E-3,206.9072E-12,-10.6000E+0,2.3739E-12,50.0000E-3,190.5054E-12,-10.6000E+0,3.3340E-12,70.0000E-3
242.2342E-12,-10.5600E+0,1.5376E-12,30.0000E-3,185.4585E-12,-10.5600E+0,2.4047E-12,50.0000E-3,169.0568E-12,-10.5600E+0,3.3873E-12,70.0000E-3
161.9074E-12,-10.5200E+0,1.5559E-12,30.0000E-3,253.1688E-12,-10.5200E+0,2.4391E-12,50.0000E-3,200.1783E-12,-10.5200E+0,3.4397E-12,70.0000E-3
182.5147E-12,-10.4800E+0,1.5706E-12,30.0000E-3,201.8605E-12,-10.4800E+0,2.4696E-12,50.0000E-3,198.0753E-12,-10.4800E+0,3.4964E-12,70.0000E-3
112.7016E-12,-10.4400E+0,1.5850E-12,30.0000E-3,215.3184E-12,-10.4400E+0,2.5087E-12,50.0000E-3,172.0009E-12,-10.4400E+0,3.5568E-12,70.0000E-3
163.1690E-12,-10.4000E+0,1.5951E-12,30.0000E-3,178.7297E-12,-10.4000E+0,2.5416E-12,50.0000E-3,195.9726E-12,-10.4000E+0,3.6136E-12,70.0000E-3
126.5801E-12,-10.3600E+0,1.6180E-12,30.0000E-3,163.5894E-12,-10.3600E+0,2.5797E-12,50.0000E-3,182.0941E-12,-10.3600E+0,3.6847E-12,70.0000E-3
150.9726E-12,-10.3200E+0,1.6294E-12,30.0000E-3,249.8044E-12,-10.3200E+0,2.6253E-12,50.0000E-3,181.2530E-12,-10.3200E+0,3.7503E-12,70.0000E-3
137.5149E-12,-10.2800E+0,1.6448E-12,30.0000E-3,167.3746E-12,-10.2800E+0,2.6644E-12,50.0000E-3,295.6453E-12,-10.2800E+0,3.8158E-12,70.0000E-3
200.5989E-12,-10.2400E+0,1.6731E-12,30.0000E-3,178.3091E-12,-10.2400E+0,2.7054E-12,50.0000E-3,297.7480E-12,-10.2400E+0,3.8892E-12,70.0000E-3
247.2811E-12,-10.2000E+0,1.6899E-12,30.0000E-3,235.0846E-12,-10.2000E+0,2.7544E-12,50.0000E-3,305.3182E-12,-10.2000E+0,3.9613E-12,70.0000E-3
124.8981E-12,-10.1600E+0,1.7151E-12,30.0000E-3,251.4866E-12,-10.1600E+0,2.7954E-12,50.0000E-3,256.1127E-12,-10.1600E+0,4.0374E-12,70.0000E-3
121.5334E-12,-10.1200E+0,1.7316E-12,30.0000E-3,269.1500E-12,-10.1200E+0,2.8502E-12,50.0000E-3,264.1034E-12,-10.1200E+0,4.1161E-12,70.0000E-3
135.8325E-12,-10.0800E+0,1.7589E-12,30.0000E-3,222.0473E-12,-10.0800E+0,2.8979E-12,50.0000E-3,303.2155E-12,-10.0800E+0,4.1932E-12,70.0000E-3
172.0009E-12,-10.0400E+0,1.7843E-12,30.0000E-3,254.0099E-12,-10.0400E+0,2.9499E-12,50.0000E-3,338.5425E-12,-10.0400E+0,4.2805E-12,70.0000E-3
288.0753E-12,-10.0000E+0,1.8080E-12,30.0000E-3,198.9167E-12,-10.0000E+0,3.0036E-12,50.0000E-3,312.4678E-12,-10.0000E+0,4.3618E-12,70.0000E-3
166.5332E-12,-9.9600E+0,1.8370E-12,30.0000E-3,271.6736E-12,-9.9600E+0,3.0550E-12,50.0000E-3,307.8415E-12,-9.9600E+0,4.4570E-12,70.0000E-3
137.5149E-12,-9.9200E+0,1.8608E-12,30.0000E-3,215.7390E-12,-9.9200E+0,3.1129E-12,50.0000E-3,310.3651E-12,-9.9200E+0,4.5440E-12,70.0000E-3
134.5708E-12,-9.8800E+0,1.8855E-12,30.0000E-3,169.0568E-12,-9.8800E+0,3.1674E-12,50.0000E-3,284.2904E-12,-9.8800E+0,4.6377E-12,70.0000E-3
206.0661E-12,-9.8400E+0,1.9136E-12,30.0000E-3,195.9726E-12,-9.8400E+0,3.2271E-12,50.0000E-3,275.0378E-12,-9.8400E+0,4.7357E-12,70.0000E-3
177.4680E-12,-9.8000E+0,1.9412E-12,30.0000E-3,288.9164E-12,-9.8000E+0,3.2942E-12,50.0000E-3,176.2064E-12,-9.8000E+0,4.8315E-12,70.0000E-3
232.1408E-12,-9.7600E+0,1.9689E-12,30.0000E-3,249.8044E-12,-9.7600E+0,3.3535E-12,50.0000E-3,206.9072E-12,-9.7600E+0,4.9410E-12,70.0000E-3
167.7951E-12,-9.7200E+0,1.9960E-12,30.0000E-3,192.6082E-12,-9.7200E+0,3.4253E-12,50.0000E-3,237.6082E-12,-9.7200E+0,5.0487E-12,70.0000E-3
133.7297E-12,-9.6800E+0,2.0242E-12,30.0000E-3,243.9164E-12,-9.6800E+0,3.4852E-12,50.0000E-3,272.0939E-12,-9.6800E+0,5.1551E-12,70.0000E-3
-69.4007E-12,-9.6400E+0,2.0464E-12,30.0000E-3,205.6455E-12,-9.6400E+0,3.5613E-12,50.0000E-3,268.7295E-12,-9.6400E+0,5.2670E-12,70.0000E-3
-167.8118E-12,-9.6000E+0,2.0893E-12,30.0000E-3,241.3931E-12,-9.6000E+0,3.6274E-12,50.0000E-3,330.5518E-12,-9.6000E+0,5.3812E-12,70.0000E-3
-95.4756E-12,-9.5600E+0,2.1324E-12,30.0000E-3,241.8137E-12,-9.5600E+0,3.7079E-12,50.0000E-3,275.4585E-12,-9.5600E+0,5.5027E-12,70.0000E-3
63.4963E-12,-9.5200E+0,2.1540E-12,30.0000E-3,171.5801E-12,-9.5200E+0,3.7839E-12,50.0000E-3,323.4022E-12,-9.5200E+0,5.6269E-12,70.0000E-3
291.4398E-12,-9.4800E+0,2.1834E-12,30.0000E-3,218.2623E-12,-9.4800E+0,3.8587E-12,50.0000E-3,373.0285E-12,-9.4800E+0,5.7504E-12,70.0000E-3
205.2249E-12,-9.4400E+0,2.2149E-12,30.0000E-3,152.2342E-12,-9.4400E+0,3.9408E-12,50.0000E-3,288.9164E-12,-9.4400E+0,5.8849E-12,70.0000E-3
331.8135E-12,-9.4000E+0,2.2610E-12,30.0000E-3,127.4214E-12,-9.4000E+0,4.0269E-12,50.0000E-3,228.3558E-12,-9.4000E+0,6.0127E-12,70.0000E-3
441.5798E-12,-9.3600E+0,2.3034E-12,30.0000E-3,182.5147E-12,-9.3600E+0,4.1110E-12,50.0000E-3,267.0473E-12,-9.3600E+0,6.1564E-12,70.0000E-3
294.3839E-12,-9.3200E+0,2.3314E-12,30.0000E-3,241.3931E-12,-9.3200E+0,4.1935E-12,50.0000E-3,312.4678E-12,-9.3200E+0,6.2959E-12,70.0000E-3
215.7390E-12,-9.2800E+0,2.3822E-12,30.0000E-3,298.5894E-12,-9.2800E+0,4.2846E-12,50.0000E-3,122.7951E-12,-9.2800E+0,6.3826E-12,70.0000E-3
148.0287E-12,-9.2400E+0,2.4282E-12,30.0000E-3,238.8698E-12,-9.2400E+0,4.3817E-12,50.0000E-3,270.4117E-12,-9.2400E+0,6.5749E-12,70.0000E-3
180.4119E-12,-9.2000E+0,2.4774E-12,30.0000E-3,243.4959E-12,-9.2000E+0,4.4788E-12,50.0000E-3,245.1781E-12,-9.2000E+0,6.7401E-12,70.0000E-3
165.2718E-12,-9.1600E+0,2.5214E-12,30.0000E-3,239.7109E-12,-9.1600E+0,4.5763E-12,50.0000E-3,284.7109E-12,-9.1600E+0,6.8966E-12,70.0000E-3
156.4400E-12,-9.1200E+0,2.5697E-12,30.0000E-3,247.7014E-12,-9.1200E+0,4.6787E-12,50.0000E-3,285.9726E-12,-9.1200E+0,7.0541E-12,70.0000E-3
259.0566E-12,-9.0800E+0,2.6192E-12,30.0000E-3,242.2342E-12,-9.0800E+0,4.7847E-12,50.0000E-3,328.8696E-12,-9.0800E+0,7.2184E-12,70.0000E-3
200.1783E-12,-9.0400E+0,2.6715E-12,30.0000E-3,280.0846E-12,-9.0400E+0,4.8940E-12,50.0000E-3,213.2157E-12,-9.0400E+0,7.4229E-12,70.0000E-3
166.1129E-12,-9.0000E+0,2.7231E-12,30.0000E-3,231.2996E-12,-9.0000E+0,5.0045E-12,50.0000E-3,218.6828E-12,-9.0000E+0,7.5394E-12,70.0000E-3
148.0287E-12,-8.9600E+0,2.7870E-12,30.0000E-3,179.9914E-12,-8.9600E+0,5.1149E-12,50.0000E-3,290.5987E-12,-8.9600E+0,7.6981E-12,70.0000E-3
166.9540E-12,-8.9200E+0,2.8419E-12,30.0000E-3,190.9259E-12,-8.9200E+0,5.2326E-12,50.0000E-3,262.4212E-12,-8.9200E+0,7.9223E-12,70.0000E-3
138.3558E-12,-8.8800E+0,2.8989E-12,30.0000E-3,232.5613E-12,-8.8800E+0,5.3553E-12,50.0000E-3,299.0099E-12,-8.8800E+0,8.1105E-12,70.0000E-3
197.6550E-12,-8.8400E+0,2.9667E-12,30.0000E-3,199.3370E-12,-8.8400E+0,5.4801E-12,50.0000E-3,265.7856E-12,-8.8400E+0,8.3083E-12,70.0000E-3
150.9726E-12,-8.8000E+0,3.0270E-12,30.0000E-3,209.8510E-12,-8.8000E+0,5.6118E-12,50.0000E-3,279.6641E-12,-8.8000E+0,8.5049E-12,70.0000E-3
214.8979E-12,-8.7600E+0,3.0897E-12,30.0000E-3,221.6269E-12,-8.7600E+0,5.7352E-12,50.0000E-3,367.1408E-12,-8.7600E+0,8.7154E-12,70.0000E-3
137.5149E-12,-8.7200E+0,3.1640E-12,30.0000E-3,239.7109E-12,-8.7200E+0,5.8743E-12,50.0000E-3,293.5425E-12,-8.7200E+0,8.9319E-12,70.0000E-3
327.6079E-12,-8.6800E+0,3.2314E-12,30.0000E-3,264.1034E-12,-8.6800E+0,6.0137E-12,50.0000E-3,243.9164E-12,-8.6800E+0,9.1452E-12,70.0000E-3
308.2621E-12,-8.6400E+0,3.3113E-12,30.0000E-3,206.4866E-12,-8.6400E+0,6.1554E-12,50.0000E-3,285.1313E-12,-8.6400E+0,9.3764E-12,70.0000E-3
260.3184E-12,-8.6000E+0,3.3873E-12,30.0000E-3,228.3558E-12,-8.6000E+0,6.3049E-12,50.0000E-3,330.1313E-12,-8.6000E+0,9.5985E-12,70.0000E-3
250.2250E-12,-8.5600E+0,3.4659E-12,30.0000E-3,222.8886E-12,-8.5600E+0,6.4567E-12,50.0000E-3,254.8510E-12,-8.5600E+0,9.8424E-12,70.0000E-3
178.7297E-12,-8.5200E+0,3.5457E-12,30.0000E-3,250.6453E-12,-8.5200E+0,6.6117E-12,50.0000E-3,310.3651E-12,-8.5200E+0,10.0793E-12,70.0000E-3
189.6643E-12,-8.4800E+0,3.6295E-12,30.0000E-3,208.5894E-12,-8.4800E+0,6.7683E-12,50.0000E-3,306.1593E-12,-8.4800E+0,10.3365E-12,70.0000E-3
244.3370E-12,-8.4400E+0,3.7228E-12,30.0000E-3,261.1595E-12,-8.4400E+0,6.9330E-12,50.0000E-3,248.9633E-12,-8.4400E+0,10.5874E-12,70.0000E-3
210.2718E-12,-8.4000E+0,3.8127E-12,30.0000E-3,323.4022E-12,-8.4000E+0,7.1007E-12,50.0000E-3,186.7202E-12,-8.4000E+0,10.8487E-12,70.0000E-3
242.6548E-12,-8.3600E+0,3.9068E-12,30.0000E-3,314.5706E-12,-8.3600E+0,7.2745E-12,50.0000E-3,269.5706E-12,-8.3600E+0,11.1287E-12,70.0000E-3
212.3743E-12,-8.3200E+0,4.0003E-12,30.0000E-3,259.0566E-12,-8.3200E+0,7.4563E-12,50.0000E-3,200.5989E-12,-8.3200E+0,11.4131E-12,70.0000E-3
227.0941E-12,-8.2800E+0,4.1073E-12,30.0000E-3,265.7856E-12,-8.2800E+0,7.6356E-12,50.0000E-3,291.0192E-12,-8.2800E+0,11.6958E-12,70.0000E-3
236.3463E-12,-8.2400E+0,4.2065E-12,30.0000E-3,222.4678E-12,-8.2400E+0,7.8269E-12,50.0000E-3,240.9726E-12,-8.2400E+0,11.9899E-12,70.0000E-3
183.7763E-12,-8.2000E+0,4.3133E-12,30.0000E-3,227.0941E-12,-8.2000E+0,8.0320E-12,50.0000E-3,235.5052E-12,-8.2000E+0,12.2997E-12,70.0000E-3
215.3184E-12,-8.1600E+0,4.4243E-12,30.0000E-3,291.4398E-12,-8.1600E+0,8.2157E-12,50.0000E-3,309.1032E-12,-8.1600E+0,12.6124E-12,70.0000E-3
185.8793E-12,-8.1200E+0,4.5300E-12,30.0000E-3,238.4493E-12,-8.1200E+0,8.4198E-12,50.0000E-3,296.4864E-12,-8.1200E+0,12.9330E-12,70.0000E-3
217.8417E-12,-8.0800E+0,4.6544E-12,30.0000E-3,147.6084E-12,-8.0800E+0,8.6359E-12,50.0000E-3,279.6641E-12,-8.0800E+0,13.2604E-12,70.0000E-3
286.3929E-12,-8.0400E+0,4.7666E-12,30.0000E-3,147.1876E-12,-8.0400E+0,8.8526E-12,50.0000E-3,336.4395E-12,-8.0400E+0,13.6045E-12,70.0000E-3
217.8417E-12,-8.0000E+0,4.8891E-12,30.0000E-3,267.4680E-12,-8.0000E+0,9.0838E-12,50.0000E-3,303.2155E-12,-8.0000E+0,13.9556E-12,70.0000E-3
254.8510E-12,-7.9600E+0,5.0162E-12,30.0000E-3,193.0287E-12,-7.9600E+0,9.3113E-12,50.0000E-3,349.8977E-12,-7.9600E+0,14.3219E-12,70.0000E-3
254.0099E-12,-7.9200E+0,5.1460E-12,30.0000E-3,209.4305E-12,-7.9200E+0,9.5482E-12,50.0000E-3,320.0380E-12,-7.9200E+0,14.6897E-12,70.0000E-3
230.4585E-12,-7.8800E+0,5.2763E-12,30.0000E-3,240.5520E-12,-7.8800E+0,9.7929E-12,50.0000E-3,343.5892E-12,-7.8800E+0,15.0729E-12,70.0000E-3
246.0194E-12,-7.8400E+0,5.4142E-12,30.0000E-3,272.0939E-12,-7.8400E+0,10.0460E-12,50.0000E-3,304.8977E-12,-7.8400E+0,15.4670E-12,70.0000E-3
231.2996E-12,-7.8000E+0,5.5535E-12,30.0000E-3,269.5706E-12,-7.8000E+0,10.3068E-12,50.0000E-3,327.6079E-12,-7.8000E+0,15.8746E-12,70.0000E-3
185.4585E-12,-7.7600E+0,5.6939E-12,30.0000E-3,270.4117E-12,-7.7600E+0,10.5712E-12,50.0000E-3,310.7854E-12,-7.7600E+0,16.2917E-12,70.0000E-3
185.0380E-12,-7.7200E+0,5.8443E-12,30.0000E-3,239.2901E-12,-7.7200E+0,10.8433E-12,50.0000E-3,295.6453E-12,-7.7200E+0,16.7215E-12,70.0000E-3
188.4026E-12,-7.6800E+0,5.9866E-12,30.0000E-3,256.9538E-12,-7.6800E+0,11.1328E-12,50.0000E-3,331.3931E-12,-7.6800E+0,17.1624E-12,70.0000E-3
179.9914E-12,-7.6400E+0,6.1415E-12,30.0000E-3,234.6643E-12,-7.6400E+0,11.4187E-12,50.0000E-3,283.8696E-12,-7.6400E+0,17.6144E-12,70.0000E-3
243.0753E-12,-7.6000E+0,6.3015E-12,30.0000E-3,326.7668E-12,-7.6000E+0,11.7251E-12,50.0000E-3,254.8510E-12,-7.6000E+0,18.0812E-12,70.0000E-3
244.3370E-12,-7.5600E+0,6.4607E-12,30.0000E-3,331.8135E-12,-7.5600E+0,12.0368E-12,50.0000E-3,277.5613E-12,-7.5600E+0,18.5700E-12,70.0000E-3
235.0846E-12,-7.5200E+0,6.6361E-12,30.0000E-3,262.4212E-12,-7.5200E+0,12.3550E-12,50.0000E-3,283.0287E-12,-7.5200E+0,19.0612E-12,70.0000E-3
238.4493E-12,-7.4800E+0,6.8003E-12,30.0000E-3,245.1781E-12,-7.4800E+0,12.6849E-12,50.0000E-3,345.2714E-12,-7.4800E+0,19.5805E-12,70.0000E-3
203.5427E-12,-7.4400E+0,6.9800E-12,30.0000E-3,204.3838E-12,-7.4400E+0,13.0236E-12,50.0000E-3,294.8042E-12,-7.4400E+0,20.1065E-12,70.0000E-3
256.9538E-12,-7.4000E+0,7.1619E-12,30.0000E-3,312.0471E-12,-7.4000E+0,13.3741E-12,50.0000E-3,328.0285E-12,-7.4000E+0,20.6479E-12,70.0000E-3
174.9447E-12,-7.3600E+0,7.3424E-12,30.0000E-3,293.1222E-12,-7.3600E+0,13.7293E-12,50.0000E-3,298.5894E-12,-7.3600E+0,21.2011E-12,70.0000E-3
213.2157E-12,-7.3200E+0,7.5350E-12,30.0000E-3,351.1593E-12,-7.3200E+0,14.1009E-12,50.0000E-3,246.0194E-12,-7.3200E+0,21.7828E-12,70.0000E-3
247.7014E-12,-7.2800E+0,7.7289E-12,30.0000E-3,308.2621E-12,-7.2800E+0,14.4842E-12,50.0000E-3,280.0846E-12,-7.2800E+0,22.3747E-12,70.0000E-3
225.4119E-12,-7.2400E+0,7.9389E-12,30.0000E-3,309.5237E-12,-7.2400E+0,14.8799E-12,50.0000E-3,291.4398E-12,-7.2400E+0,22.9762E-12,70.0000E-3
263.6829E-12,-7.2000E+0,8.1368E-12,30.0000E-3,325.9257E-12,-7.2000E+0,15.2806E-12,50.0000E-3,283.4490E-12,-7.2000E+0,23.6086E-12,70.0000E-3
254.0099E-12,-7.1600E+0,8.3506E-12,30.0000E-3,275.4585E-12,-7.1600E+0,15.6959E-12,50.0000E-3,326.7668E-12,-7.1600E+0,24.2582E-12,70.0000E-3
281.7671E-12,-7.1200E+0,8.5699E-12,30.0000E-3,331.3931E-12,-7.1200E+0,16.1283E-12,50.0000E-3,286.3929E-12,-7.1200E+0,24.9135E-12,70.0000E-3
285.1313E-12,-7.0800E+0,8.7998E-12,30.0000E-3,239.2901E-12,-7.0800E+0,16.5643E-12,50.0000E-3,296.4864E-12,-7.0800E+0,25.5918E-12,70.0000E-3
335.1779E-12,-7.0400E+0,9.0351E-12,30.0000E-3,277.5613E-12,-7.0400E+0,17.0229E-12,50.0000E-3,305.7388E-12,-7.0400E+0,26.2960E-12,70.0000E-3
287.2342E-12,-7.0000E+0,9.2700E-12,30.0000E-3,320.0380E-12,-7.0000E+0,17.4877E-12,50.0000E-3,172.4212E-12,-7.0000E+0,27.0279E-12,70.0000E-3
231.2996E-12,-6.9600E+0,9.5287E-12,30.0000E-3,219.5240E-12,-6.9600E+0,17.9643E-12,50.0000E-3,224.5708E-12,-6.9600E+0,27.7666E-12,70.0000E-3
301.9536E-12,-6.9200E+0,9.7789E-12,30.0000E-3,220.3653E-12,-6.9200E+0,18.4605E-12,50.0000E-3,288.4959E-12,-6.9200E+0,28.5417E-12,70.0000E-3
269.1500E-12,-6.8800E+0,10.0441E-12,30.0000E-3,266.6267E-12,-6.8800E+0,18.9706E-12,50.0000E-3,224.9911E-12,-6.8800E+0,29.3319E-12,70.0000E-3
309.5237E-12,-6.8400E+0,10.3114E-12,30.0000E-3,243.0753E-12,-6.8400E+0,19.4931E-12,50.0000E-3,282.1874E-12,-6.8400E+0,30.1443E-12,70.0000E-3
332.2340E-12,-6.8000E+0,10.5950E-12,30.0000E-3,291.4398E-12,-6.8000E+0,20.0280E-12,50.0000E-3,226.2530E-12,-6.8000E+0,30.9882E-12,70.0000E-3
278.4024E-12,-6.7600E+0,10.8921E-12,30.0000E-3,248.5427E-12,-6.7600E+0,20.5815E-12,50.0000E-3,290.1781E-12,-6.7600E+0,31.8506E-12,70.0000E-3
193.4493E-12,-6.7200E+0,11.1802E-12,30.0000E-3,264.9443E-12,-6.7200E+0,21.1674E-12,50.0000E-3,268.7295E-12,-6.7200E+0,32.7479E-12,70.0000E-3
259.0566E-12,-6.6800E+0,11.4864E-12,30.0000E-3,282.6079E-12,-6.6800E+0,21.7503E-12,50.0000E-3,314.9911E-12,-6.6800E+0,33.6677E-12,70.0000E-3
270.4117E-12,-6.6400E+0,11.8103E-12,30.0000E-3,202.7016E-12,-6.6400E+0,22.3479E-12,50.0000E-3,256.5332E-12,-6.6400E+0,34.6106E-12,70.0000E-3
333.9162E-12,-6.6000E+0,12.1293E-12,30.0000E-3,235.5052E-12,-6.6000E+0,22.9744E-12,50.0000E-3,282.1874E-12,-6.6000E+0,35.5998E-12,70.0000E-3
266.2062E-12,-6.5600E+0,12.4644E-12,30.0000E-3,227.5147E-12,-6.5600E+0,23.6207E-12,50.0000E-3,338.5425E-12,-6.5600E+0,36.5974E-12,70.0000E-3
284.2904E-12,-6.5200E+0,12.7975E-12,30.0000E-3,292.2809E-12,-6.5200E+0,24.2742E-12,50.0000E-3,345.2714E-12,-6.5200E+0,37.6369E-12,70.0000E-3
285.9726E-12,-6.4800E+0,13.1571E-12,30.0000E-3,204.3838E-12,-6.4800E+0,24.9597E-12,50.0000E-3,285.5520E-12,-6.4800E+0,38.7101E-12,70.0000E-3
370.9255E-12,-6.4400E+0,13.5223E-12,30.0000E-3,224.9911E-12,-6.4400E+0,25.6581E-12,50.0000E-3,301.1127E-12,-6.4400E+0,39.8139E-12,70.0000E-3
