Raman shift DATA (1/cm)	CCD Counts DATA	Raman shift FIT (1/cm)	CCD Counts FIT
322.9623202	922	322.9623202	nan	
324.8210077	919	324.8210077	nan	
326.6793288	920	326.6793288	nan	
328.5372838	922	328.5372838	nan	
330.3948726	920	330.3948726	nan	
332.2520953	919	332.2520953	nan	
334.1089521	927	334.1089521	nan	
335.965443	918	335.965443	nan	
337.8215682	910	337.8215682	nan	
339.6773277	913	339.6773277	nan	
341.5327216	910	341.5327216	nan	
343.38775	906	343.38775	nan	
345.2424129	904	345.2424129	nan	
347.0967106	906	347.0967106	nan	
348.950643	916	348.950643	nan	
350.8042102	910	350.8042102	nan	
352.6574124	910	352.6574124	nan	
354.5102497	909	354.5102497	nan	
356.362722	911	356.362722	nan	
358.2148296	911	358.2148296	nan	
360.0665724	910	360.0665724	nan	
361.9179507	911	361.9179507	nan	
363.7689644	908	363.7689644	nan	
365.6196137	915	365.6196137	nan	
367.4698986	907	367.4698986	nan	
369.3198193	906	369.3198193	nan	
371.1693758	910	371.1693758	nan	
373.0185682	903	373.0185682	nan	
374.8673967	898	374.8673967	nan	
376.7158612	903	376.7158612	nan	
378.5639619	899	378.5639619	nan	
380.4116989	895	380.4116989	nan	
382.2590723	901	382.2590723	nan	
384.1060821	904	384.1060821	nan	
385.9527285	900.5	385.9527285	nan	
387.7990115	897	387.7990115	nan	
389.6449312	896	389.6449312	nan	
391.4904878	897	391.4904878	nan	
393.3356812	891	393.3356812	nan	
395.1805116	896	395.1805116	nan	
397.0249791	892	397.0249791	nan	
398.8690837	896	398.8690837	nan	
400.7128256	894	400.7128256	nan	
402.5562049	889	402.5562049	nan	
404.3992215	895	404.3992215	nan	
406.2418757	899	406.2418757	nan	
408.0841675	893	408.0841675	nan	
409.926097	892	409.926097	nan	
411.7676642	899	411.7676642	nan	
413.6088694	899	413.6088694	nan	
415.4497125	889	415.4497125	nan	
417.2901936	887	417.2901936	nan	
419.1303129	896	419.1303129	nan	
420.9700704	891	420.9700704	nan	
422.8094662	891	422.8094662	nan	
424.6485004	893	424.6485004	nan	
426.4871731	893.5	426.4871731	nan	
428.3254843	894	428.3254843	nan	
430.1634343	898	430.1634343	nan	
432.0010229	898	432.0010229	nan	
433.8382505	894	433.8382505	nan	
435.6751169	895	435.6751169	nan	
437.5116224	893	437.5116224	nan	
439.3477669	889	439.3477669	nan	
441.1835507	889	441.1835507	nan	
443.0189737	888	443.0189737	nan	
444.8540361	884	444.8540361	nan	
446.688738	886	446.688738	nan	
448.5230794	880	448.5230794	nan	
450.3570604	879	450.3570604	nan	
452.1906811	878	452.1906811	nan	
454.0239417	880	454.0239417	nan	
455.8568421	877	455.8568421	nan	
457.6893825	869	457.6893825	nan	
459.521563	872	459.521563	nan	
461.3533836	878	461.3533836	nan	
463.1848445	879	463.1848445	nan	
465.0159457	878	465.0159457	nan	
466.8466874	875	466.8466874	nan	
468.6770695	882	468.6770695	nan	
470.5070922	886	470.5070922	nan	
472.3367557	886	472.3367557	nan	
474.1660598	891	474.1660598	nan	
475.9950049	887	475.9950049	nan	
477.8235908	892	477.8235908	nan	
479.6518178	897	479.6518178	nan	
481.479686	896	481.479686	nan	
483.3071953	895	483.3071953	nan	
485.1343459	901	485.1343459	nan	
486.9611379	907	486.9611379	nan	
488.7875714	907	488.7875714	nan	
490.6136464	912	490.6136464	nan	
492.439363	923	492.439363	nan	
494.2647214	939	494.2647214	nan	
496.0897216	950	496.0897216	nan	
497.9143637	962	497.9143637	nan	
499.7386478	981	499.7386478	nan	
501.5625739	1016	501.5625739	nan	
503.3861422	1041	503.3861422	nan	
505.2093528	1093	505.2093528	nan	
507.0322057	1173	507.0322057	nan	
508.854701	1269	508.854701	nan	
510.6768388	1439	510.6768388	nan	
512.4986193	1704	512.4986193	nan	
514.3200424	2165	514.3200424	nan	
516.1411082	3208	516.1411082	nan	
517.961817	4906	517.961817	nan	
519.7821686	6009	519.7821686	nan	
521.6021633	5945	521.6021633	nan	
523.4218012	4499	523.4218012	nan	
525.2410822	3210	525.2410822	nan	
527.0600065	2466	527.0600065	nan	
528.8785742	1917	528.8785742	nan	
530.6967853	1588	530.6967853	nan	
532.51464	1400	532.51464	nan	
534.3321383	1296	534.3321383	nan	
536.1492804	1230	536.1492804	nan	
537.9660663	1177	537.9660663	nan	
539.782496	1113	539.782496	nan	
541.5985697	1082	541.5985697	nan	
543.4142875	1080	543.4142875	nan	
545.2296495	1051	545.2296495	nan	
547.0446557	1007	547.0446557	nan	
548.8593062	994	548.8593062	nan	
550.6736011	994	550.6736011	nan	
552.4875406	986	552.4875406	nan	
554.3011246	967	554.3011246	nan	
556.1143532	965	556.1143532	nan	
557.9272267	959	557.9272267	nan	
559.739745	946	559.739745	nan	
561.5519082	941	561.5519082	nan	
563.3637164	932	563.3637164	nan	
565.1751697	930	565.1751697	nan	
566.9862682	924	566.9862682	nan	
568.797012	916	568.797012	nan	
570.6074011	917	570.6074011	nan	
572.4174357	917	572.4174357	nan	
574.2271158	912	574.2271158	nan	
576.0364415	909	576.0364415	nan	
577.845413	911	577.845413	nan	
579.6540302	902	579.6540302	nan	
581.4622933	901	581.4622933	nan	
583.2702023	894	583.2702023	nan	
585.0777574	902	585.0777574	nan	
586.8849586	911	586.8849586	nan	
588.6918061	903	588.6918061	nan	
590.4982998	898	590.4982998	nan	
592.3044399	893	592.3044399	nan	
594.1102265	895	594.1102265	nan	
595.9156597	893	595.9156597	nan	
597.7207395	893.5	597.7207395	nan	
599.525466	894	599.525466	nan	
601.3298393	894	601.3298393	nan	
603.1338596	895	603.1338596	nan	
604.9375268	898	604.9375268	nan	
606.7408411	900	606.7408411	nan	
608.5438026	899	608.5438026	nan	
610.3464112	897	610.3464112	nan	
612.1486673	895	612.1486673	nan	
613.9505707	904	613.9505707	nan	
615.7521216	913	615.7521216	nan	
617.5533201	924	617.5533201	nan	
619.3541663	915.5	619.3541663	nan	
621.1546602	907	621.1546602	nan	
622.954802	905	622.954802	nan	
624.7545917	900	624.7545917	nan	
626.5540294	902	626.5540294	nan	
628.3531152	898	628.3531152	nan	
630.1518491	896	630.1518491	nan	
631.9502314	894	631.9502314	nan	
633.7482619	891	633.7482619	nan	
635.5459409	892	635.5459409	nan	
637.3432685	892	637.3432685	nan	
639.1402446	888	639.1402446	nan	
640.9368694	889.5	640.9368694	nan	
642.733143	891	642.733143	nan	
644.5290654	889	644.5290654	nan	
646.3246368	888	646.3246368	nan	
648.1198572	888	648.1198572	nan	
649.9147268	886	649.9147268	nan	
651.7092455	887	651.7092455	nan	
653.5034135	889	653.5034135	nan	
655.2972308	889	655.2972308	nan	
657.0906977	890	657.0906977	nan	
658.883814	893	658.883814	nan	
660.67658	890	660.67658	nan	
662.4689956	888	662.4689956	nan	
664.2610611	887	664.2610611	nan	
666.0527764	891	666.0527764	nan	
667.8441417	891	667.8441417	nan	
669.635157	890	669.635157	nan	
671.4258225	884	671.4258225	nan	
673.2161382	886	673.2161382	nan	
675.0061041	888	675.0061041	nan	
676.7957204	886	676.7957204	nan	
678.5849872	883	678.5849872	nan	
680.3739046	884	680.3739046	nan	
682.1624726	883	682.1624726	nan	
683.9506913	882	683.9506913	nan	
685.7385607	883	685.7385607	nan	
687.5260811	879	687.5260811	nan	
689.3132525	881	689.3132525	nan	
691.1000749	883	691.1000749	nan	
692.8865484	880	692.8865484	nan	
694.6726731	878	694.6726731	nan	
696.4584492	877	696.4584492	nan	
698.2438766	871	698.2438766	nan	
700.0289556	875	700.0289556	nan	
701.813686	881	701.813686	nan	
703.5980681	873	703.5980681	nan	
705.382102	877	705.382102	nan	
707.1657876	877	707.1657876	nan	
708.9491252	872	708.9491252	nan	
710.7321147	875	710.7321147	nan	
712.5147563	872	712.5147563	nan	
714.29705	873	714.29705	nan	
716.0789959	873	716.0789959	nan	
717.8605942	874	717.8605942	nan	
719.6418448	874	719.6418448	nan	
721.4227479	870	721.4227479	nan	
723.2033036	869	723.2033036	nan	
724.9835119	873	724.9835119	nan	
726.763373	874	726.763373	nan	
728.5428869	867	728.5428869	nan	
730.3220536	870	730.3220536	nan	
732.1008734	865	732.1008734	nan	
733.8793462	871	733.8793462	nan	
735.6574722	873	735.6574722	nan	
737.4352513	877	737.4352513	nan	
739.2126838	873	739.2126838	nan	
740.9897697	869	740.9897697	nan	
742.7665091	872	742.7665091	nan	
744.542902	867	744.542902	nan	
746.3189486	868	746.3189486	nan	
748.0946489	871	748.0946489	nan	
749.8700031	868	749.8700031	nan	
751.6450111	873	751.6450111	nan	
753.4196731	871	753.4196731	nan	
755.1939892	870.5	755.1939892	nan	
756.9679594	870	756.9679594	nan	
758.7415838	870	758.7415838	nan	
760.5148626	870	760.5148626	nan	
762.2877957	870	762.2877957	nan	
764.0603833	870	764.0603833	nan	
765.8326255	872	765.8326255	nan	
767.6045223	867	767.6045223	nan	
769.3760739	875	769.3760739	nan	
771.1472803	869	771.1472803	nan	
772.9181415	873	772.9181415	nan	
774.6886577	868	774.6886577	nan	
776.458829	873	776.458829	nan	
778.2286555	870	778.2286555	nan	
779.9981371	869	779.9981371	nan	
781.7672741	873	781.7672741	nan	
783.5360664	874	783.5360664	nan	
785.3045142	875	785.3045142	nan	
787.0726176	875	787.0726176	nan	
788.8403766	874	788.8403766	nan	
790.6077914	872	790.6077914	nan	
792.3748619	872	792.3748619	nan	
794.1415883	869	794.1415883	nan	
795.9079707	874	795.9079707	nan	
797.6740092	876	797.6740092	nan	
799.4397037	873	799.4397037	nan	
801.2050545	872	801.2050545	nan	
802.9700616	873	802.9700616	nan	
804.7347251	868	804.7347251	nan	
806.499045	873	806.499045	nan	
808.2630215	873	808.2630215	nan	
810.0266546	875	810.0266546	nan	
811.7899444	877	811.7899444	nan	
813.552891	874	813.552891	nan	
815.3154945	875	815.3154945	nan	
817.0777549	878	817.0777549	nan	
818.8396724	880	818.8396724	nan	
820.601247	877	820.601247	nan	
822.3624788	879	822.3624788	nan	
824.1233679	875	824.1233679	nan	
825.8839143	875	825.8839143	nan	
827.6441182	872	827.6441182	nan	
829.4039797	877	829.4039797	nan	
831.1634987	874	831.1634987	nan	
832.9226754	876	832.9226754	nan	
834.68151	876	834.68151	nan	
836.4400023	876	836.4400023	nan	
838.1981527	879	838.1981527	nan	
839.955961	872	839.955961	nan	
841.7134275	877	841.7134275	nan	
843.4705521	874	843.4705521	nan	
845.227335	869	845.227335	nan	
846.9837763	871	846.9837763	nan	
848.7398759	874	848.7398759	nan	
850.4956341	873	850.4956341	nan	
852.2510509	875	852.2510509	nan	
854.0061264	872	854.0061264	nan	
855.7608607	870	855.7608607	nan	
857.5152537	869	857.5152537	nan	
859.2693057	871	859.2693057	nan	
861.0230168	873	861.0230168	nan	
862.7763868	872	862.7763868	nan	
864.5294161	870	864.5294161	nan	
866.2821046	872	866.2821046	nan	
868.0344525	876	868.0344525	nan	
869.7864597	871	869.7864597	nan	
871.5381265	872	871.5381265	nan	
873.2894528	866	873.2894528	nan	
875.0404388	870	875.0404388	nan	
876.7910845	869	876.7910845	nan	
878.54139	871	878.54139	nan	
880.2913554	875	880.2913554	nan	
882.0409809	875	882.0409809	nan	
883.7902663	877	883.7902663	nan	
885.539212	872	885.539212	nan	
887.2878178	867	887.2878178	nan	
889.036084	872	889.036084	nan	
890.7840105	875	890.7840105	nan	
892.5315975	874	892.5315975	nan	
894.2788451	875	894.2788451	nan	
896.0257533	875	896.0257533	nan	
897.7723222	874	897.7723222	nan	
899.5185519	869	899.5185519	nan	
901.2644425	878	901.2644425	nan	
903.009994	871	903.009994	nan	
904.7552066	877	904.7552066	nan	
906.5000803	874	906.5000803	nan	
908.2446152	876	908.2446152	nan	
909.9888113	870	909.9888113	nan	
911.7326689	872	911.7326689	nan	
913.4761878	875	913.4761878	nan	
915.2193683	877	915.2193683	nan	
916.9622104	876	916.9622104	nan	
918.7047142	872	918.7047142	nan	
920.4468797	875	920.4468797	nan	
922.1887071	873	922.1887071	nan	
923.9301964	877	923.9301964	nan	
925.6713478	877	925.6713478	nan	
927.4121612	889	927.4121612	nan	
929.1526367	892	929.1526367	nan	
930.8927746	901	930.8927746	nan	
932.6325747	910	932.6325747	nan	
934.3720373	918	934.3720373	nan	
936.1111623	925	936.1111623	nan	
937.8499499	949	937.8499499	nan	
939.5884002	949	939.5884002	nan	
941.3265132	966	941.3265132	nan	
943.064289	972	943.064289	nan	
944.8017277	975	944.8017277	nan	
946.5388294	968	946.5388294	nan	
948.2755941	963	948.2755941	nan	
950.012022	976	950.012022	nan	
951.7481131	988	951.7481131	nan	
953.4838674	984	953.4838674	nan	
955.2192852	976	955.2192852	nan	
956.9543664	985	956.9543664	nan	
958.6891111	979	958.6891111	nan	
960.4235195	979	960.4235195	nan	
962.1575915	982	962.1575915	nan	
963.8913273	983	963.8913273	nan	
965.624727	986	965.624727	nan	
967.3577906	977	967.3577906	nan	
969.0905182	986	969.0905182	nan	
970.82291	991	970.82291	nan	
972.5549658	1004	972.5549658	nan	
974.286686	1002	974.286686	nan	
976.0180705	1003	976.0180705	nan	
977.7491194	1003	977.7491194	nan	
979.4798328	1008	979.4798328	nan	
981.2102107	1010	981.2102107	nan	
982.9402534	1003	982.9402534	nan	
984.6699607	993	984.6699607	nan	
986.3993329	1000	986.3993329	nan	
988.12837	986	988.12837	nan	
989.857072	963	989.857072	nan	
991.5854391	950	991.5854391	nan	
993.3134713	946	993.3134713	nan	
995.0411688	931	995.0411688	nan	
996.7685315	925	996.7685315	nan	
998.4955596	920	998.4955596	nan	
1000.222253	907	1000.222253	nan	
1001.948612	915	1001.948612	nan	
1003.674637	914	1003.674637	nan	
1005.400327	909	1005.400327	nan	
1007.125684	895	1007.125684	nan	
1008.850706	889	1008.850706	nan	
1010.575393	886	1010.575393	nan	
1012.299747	887	1012.299747	nan	
1014.023767	892	1014.023767	nan	
1015.747454	891	1015.747454	nan	
1017.470806	889	1017.470806	nan	
1019.193825	886	1019.193825	nan	
1020.91651	888	1020.91651	nan	
1022.638862	882	1022.638862	nan	
1024.36088	877	1024.36088	nan	
1026.082565	881	1026.082565	nan	
1027.803916	874	1027.803916	nan	
1029.524935	875	1029.524935	nan	
1031.24562	872	1031.24562	nan	
1032.965972	870	1032.965972	nan	
1034.685992	866	1034.685992	nan	
1036.405678	862	1036.405678	nan	
1038.125032	863	1038.125032	nan	
1039.844052	863	1039.844052	nan	
1041.562741	860	1041.562741	nan	
1043.281096	859	1043.281096	nan	
1044.99912	856	1044.99912	nan	
1046.71681	854	1046.71681	nan	
1048.434169	853	1048.434169	nan	
1050.151195	854	1050.151195	nan	
1051.867889	852	1051.867889	nan	
1053.584251	856	1053.584251	nan	
1055.300281	857	1055.300281	nan	
1057.015979	854	1057.015979	nan	
1058.731345	852	1058.731345	nan	
1060.446379	853	1060.446379	nan	
1062.161082	854	1062.161082	nan	
1063.875453	855	1063.875453	nan	
1065.589492	855	1065.589492	nan	
1067.3032	855	1067.3032	nan	
1069.016577	852	1069.016577	nan	
1070.729622	851	1070.729622	nan	
1072.442336	852	1072.442336	nan	
1074.154719	853	1074.154719	nan	
1075.866771	854	1075.866771	nan	
1077.578492	853	1077.578492	nan	
1079.289882	852	1079.289882	nan	
1081.000941	853	1081.000941	nan	
1082.71167	851	1082.71167	nan	
1084.422067	853	1084.422067	nan	
1086.132134	852	1086.132134	nan	
1087.841871	853	1087.841871	nan	
1089.551277	854	1089.551277	nan	
1091.260353	851	1091.260353	nan	
1092.969098	851	1092.969098	nan	
1094.677514	855	1094.677514	nan	
1096.385599	853	1096.385599	nan	
1098.093354	851	1098.093354	nan	
1099.800779	851	1099.800779	nan	
1101.507874	851	1101.507874	nan	
1103.21464	851	1103.21464	nan	
1104.921075	851	1104.921075	nan	
1106.627181	852	1106.627181	nan	
1108.332958	853	1108.332958	nan	
1110.038405	851	1110.038405	nan	
1111.743522	851	1111.743522	nan	
1113.44831	854	1113.44831	nan	
1115.152769	853	1115.152769	nan	
1116.856899	848	1116.856899	nan	
1118.5607	854	1118.5607	nan	
1120.264171	854	1120.264171	nan	
1121.967314	852	1121.967314	nan	
1123.670128	852	1123.670128	nan	
1125.372612	851	1125.372612	nan	
1127.074769	853	1127.074769	nan	
1128.776596	851	1128.776596	nan	
1130.478095	849	1130.478095	nan	
1132.179266	856	1132.179266	nan	
1133.880108	852	1133.880108	nan	
1135.580621	850	1135.580621	nan	
1137.280807	848	1137.280807	nan	
1138.980664	852	1138.980664	nan	
1140.680193	850	1140.680193	nan	
1142.379394	852	1142.379394	nan	
1144.078268	852	1144.078268	nan	
1145.776813	851	1145.776813	nan	
1147.475031	851	1147.475031	nan	
1149.17292	853	1149.17292	nan	
1150.870483	853	1150.870483	nan	
1152.567717	853	1152.567717	nan	
1154.264624	852	1154.264624	nan	
1155.961204	852	1155.961204	nan	
1157.657457	851	1157.657457	nan	
1159.353382	846	1159.353382	nan	
1161.04898	847	1161.04898	nan	
1162.744251	848	1162.744251	nan	
1164.439194	850	1164.439194	nan	
1166.133811	849	1166.133811	nan	
1167.828101	850	1167.828101	nan	
1169.522065	851	1169.522065	nan	
1171.215701	851	1171.215701	nan	
1172.909011	851	1172.909011	nan	
1174.601995	849	1174.601995	nan	
1176.294651	850	1176.294651	nan	
1177.986982	851	1177.986982	nan	
1179.678986	850	1179.678986	nan	
1181.370664	851	1181.370664	nan	
1183.062016	851	1183.062016	nan	
1184.753041	852	1184.753041	nan	
1186.443741	851	1186.443741	nan	
1188.134115	849	1188.134115	nan	
1189.824163	848	1189.824163	nan	
1191.513885	849	1191.513885	nan	
1193.203281	849	1193.203281	nan	
1194.892352	851	1194.892352	nan	
1196.581097	851	1196.581097	nan	
1198.269517	849	1198.269517	nan	
1199.957611	849	1199.957611	nan	
1201.64538	849	1201.64538	nan	
1203.332823	848	1203.332823	nan	
1205.019942	848	1205.019942	nan	
1206.706735	850	1206.706735	nan	
1208.393204	849.5	1208.393204	nan	
1210.079347	849	1210.079347	nan	
1211.765166	849	1211.765166	nan	
1213.45066	848	1213.45066	nan	
1215.135829	849	1215.135829	nan	
1216.820673	849	1216.820673	nan	
1218.505193	852	1218.505193	nan	
1220.189389	851	1220.189389	nan	
1221.87326	850	1221.87326	nan	
1223.556806	847	1223.556806	nan	
1225.240029	849	1225.240029	nan	
1226.922927	849	1226.922927	nan	
1228.605501	851	1228.605501	nan	
1230.287751	849	1230.287751	nan	
1231.969678	849	1231.969678	nan	
1233.65128	851	1233.65128	nan	
1235.332559	850	1235.332559	nan	
1237.013513	847	1237.013513	nan	
1238.694144	853	1238.694144	nan	
1240.374452	850.5	1240.374452	nan	
1242.054436	848	1242.054436	nan	
1243.734097	848	1243.734097	nan	
1245.413434	848	1245.413434	nan	
1247.092448	848	1247.092448	nan	
1248.771139	849	1248.771139	nan	
1250.449507	851	1250.449507	848.3459436	
1252.127552	850	1252.127552	848.3492938	
1253.805274	851	1253.805274	848.3528059	
1255.482673	851	1255.482673	848.3564908	
1257.159749	848	1257.159749	848.3603597	
1258.836502	849	1258.836502	848.3644252	
1260.512933	850	1260.512933	848.3687008	
1262.189041	849	1262.189041	848.3732013	
1263.864827	848	1263.864827	848.3779426	
1265.54029	847	1265.54029	848.3829422	
1267.215431	852	1267.215431	848.3882193	
1268.890249	849	1268.890249	848.3937946	
1270.564746	850	1270.564746	848.3996911	
1272.23892	852	1272.23892	848.405934	
1273.912772	847	1273.912772	848.4125507	
1275.586303	851	1275.586303	848.4195719	
1277.259511	850	1277.259511	848.4270309	
1278.932398	850	1278.932398	848.4349651	
1280.604963	847	1280.604963	848.4434156	
1282.277206	848	1282.277206	848.4524281	
1283.949127	849	1283.949127	848.4620534	
1285.620727	852	1285.620727	848.4723485	
1287.292006	853	1287.292006	848.4833768	
1288.962963	847	1288.962963	848.4952095	
1290.633599	850	1290.633599	848.5079268	
1292.303914	847	1292.303914	848.5216188	
1293.973907	847	1293.973907	848.5363878	
1295.64358	848	1295.64358	848.5523495	
1297.312931	849	1297.312931	848.5696358	
1298.981962	851	1298.981962	848.5883972	
1300.650672	846	1300.650672	848.608806	
1302.319061	849	1302.319061	848.6310609	
1303.987129	851	1303.987129	848.655391	
1305.654877	850	1305.654877	848.6820621	
1307.322304	851	1307.322304	848.7113841	
1308.989411	852	1308.989411	848.7437196	
1310.656197	851	1310.656197	848.7794957	
1312.322663	852	1312.322663	848.8192173	
1313.988809	850	1313.988809	848.8634858	
1315.654635	845	1315.654635	848.9130211	
1317.32014	852	1317.32014	848.9686916	
1318.985326	850	1318.985326	849.0315517	
1320.650191	850	1320.650191	849.1028921	
1322.314737	850	1322.314737	849.184306	
1323.978963	849	1323.978963	849.2777782	
1325.642869	847	1325.642869	849.3858067	
1327.306456	850	1327.306456	849.511569	
1328.969723	852	1328.969723	849.6591571	
1330.632671	853	1330.632671	849.8339108	
1332.295299	849	1332.295299	850.042902	
1333.957608	849	1333.957608	850.2956522	
1335.619597	851	1335.619597	850.6052211	
1337.281268	853	1337.281268	850.9898991	
1338.942619	854	1338.942619	851.4759203	
1340.603651	851	1340.603651	852.1019543	
1342.264364	853	1342.264364	852.9268324	
1343.924759	856	1343.924759	854.0434295	
1345.584834	855	1345.584834	855.604901	
1347.244591	858	1347.244591	857.8772842	
1348.90403	858	1348.90403	861.3524157	
1350.563149	864	1350.563149	867.0098433	
1352.22195	875	1352.22195	876.9742709	
1353.880433	889	1353.880433	896.2349738	
1355.538597	942	1355.538597	936.1422855	
1357.196443	1006	1357.196443	1003.966177	
1358.853971	1010	1358.853971	1015.777526	
1360.511181	956	1360.511181	948.0848495	
1362.168072	909	1362.168072	902.1221332	
1363.824646	874	1363.824646	879.889079	
1365.480901	860	1365.480901	868.5962079	
1367.136839	855	1367.136839	862.2964438	
1368.792459	856	1368.792459	858.4813399	
1370.447762	855	1370.447762	856.014414	
1372.102747	852	1372.102747	854.3342454	
1373.757414	851	1373.757414	853.1413217	
1375.411764	850	1375.411764	852.2651863	
1377.065796	850	1377.065796	851.603459	
1378.719511	850	1378.719511	851.0918081	
1380.372909	852	1380.372909	850.6882369	
1382.025989	851	1382.025989	850.3644207	
1383.678753	848	1383.678753	850.1007116	
1385.331199	848	1385.331199	849.8831427	
1386.983329	848	1386.983329	849.7015703	
1388.635142	849	1388.635142	849.5484864	
1390.286637	848	1390.286637	849.4182392	
1391.937817	850	1391.937817	849.3065097	
1393.588679	849	1393.588679	849.2099519	
1395.239225	849	1395.239225	849.1259417	
1396.889454	847	1396.889454	849.052398	
1398.539367	847	1398.539367	848.9876536	
1400.188964	850	1400.188964	848.9303598	
1401.838244	848	1401.838244	848.8794168	
1403.487209	846	1403.487209	848.8339201	
1405.135857	848	1405.135857	848.7931206	
1406.784189	848	1406.784189	848.7563937	
1408.432205	845	1408.432205	848.723215	
1410.079905	848	1410.079905	848.693142	
1411.727289	847	1411.727289	848.6657989	
1413.374357	848	1413.374357	848.6408651	
1415.02111	848	1415.02111	848.6180658	
1416.667547	848	1416.667547	848.5971641	
1418.313669	849	1418.313669	848.5779551	
1419.959475	850	1419.959475	848.560261	
1421.604966	851	1421.604966	848.5439264	
1423.250141	848	1423.250141	848.5288157	
1424.895001	848	1424.895001	848.5148094	
1426.539546	849	1426.539546	848.5018026	
1428.183776	849	1428.183776	848.4897024	
1429.827691	846	1429.827691	848.4784263	
1431.471291	849	1431.471291	848.4679013	
1433.114576	848	1433.114576	848.4580619	
1434.757546	847	1434.757546	848.44885	
1436.400201	851	1436.400201	848.4402133	
1438.042542	849	1438.042542	848.4321049	
1439.684568	847	1439.684568	848.4244824	
1441.32628	850	1441.32628	848.4173079	
1442.967677	848	1442.967677	848.4105469	
1444.60876	848	1444.60876	848.4041681	
1446.249529	849	1446.249529	848.3981434	
1447.889983	848.5	1447.889983	848.3924469	
1449.530124	848	1449.530124	848.3870553	
1451.16995	849	1451.16995	nan	
1452.809462	848	1452.809462	nan	
1454.44866	847	1454.44866	nan	
1456.087545	851	1456.087545	nan	
1457.726115	850	1457.726115	nan	
1459.364372	848	1459.364372	nan	
1461.002316	848	1461.002316	nan	
1462.639945	848	1462.639945	nan	
1464.277261	849	1464.277261	nan	
1465.914264	848	1465.914264	847.0756336	
1467.550954	849	1467.550954	847.075871	
1469.18733	851	1469.18733	847.0761186	
1470.823393	849	1470.823393	847.0763772	
1472.459143	847	1472.459143	847.0766474	
1474.09458	846	1474.09458	847.0769297	
1475.729704	848	1475.729704	847.0772251	
1477.364515	849	1477.364515	847.0775343	
1478.999013	848	1478.999013	847.0778582	
1480.633198	849	1480.633198	847.0781977	
1482.267071	847	1482.267071	847.0785539	
1483.900631	846	1483.900631	847.0789278	
1485.533879	848	1485.533879	847.0793207	
1487.166814	848	1487.166814	847.0797338	
1488.799436	849	1488.799436	847.0801686	
1490.431747	847	1490.431747	847.0806266	
1492.063745	847	1492.063745	847.0811094	
1493.695431	849	1493.695431	847.081619	
1495.326805	846	1495.326805	847.0821573	
1496.957867	847	1496.957867	847.0827265	
1498.588616	847	1498.588616	847.083329	
1500.219054	846	1500.219054	847.0839675	
1501.849181	848	1501.849181	847.0846448	
1503.478995	849	1503.478995	847.0853642	
1505.108498	848	1505.108498	847.0861293	
1506.737689	848	1506.737689	847.0869439	
1508.366569	846	1508.366569	847.0878124	
1509.995137	848	1509.995137	847.0887398	
1511.623394	848	1511.623394	847.0897313	
1513.251339	849	1513.251339	847.0907931	
1514.878974	848	1514.878974	847.0919319	
1516.506297	849	1516.506297	847.0931553	
1518.133309	848	1518.133309	847.0944719	
1519.76001	848	1519.76001	847.0958914	
1521.3864	846	1521.3864	847.0974248	
1523.012479	847	1523.012479	847.0990845	
1524.638248	848	1524.638248	847.1008847	
1526.263706	848	1526.263706	847.1028418	
1527.888853	847	1527.888853	847.1049743	
1529.513689	847	1529.513689	847.1073038	
1531.138215	845	1531.138215	847.1098553	
1532.762431	847	1532.762431	847.1126577	
1534.386336	850	1534.386336	847.1157449	
1536.009931	847	1536.009931	847.1191566	
1537.633215	846	1537.633215	847.1229397	
1539.25619	848	1539.25619	847.1271497	
1540.878854	848	1540.878854	847.1318531	
1542.501209	849	1542.501209	847.1371294	
1544.123254	848	1544.123254	847.1430749	
1545.744988	847	1545.744988	847.1498069	
1547.366413	848	1547.366413	847.1574692	
1548.987528	847	1548.987528	847.1662397	
1550.608334	848	1550.608334	847.1763405	
1552.22883	846	1552.22883	847.1880517	
1553.849016	848	1553.849016	847.2017301	
1555.468893	848	1555.468893	847.2178355	
1557.088461	849	1557.088461	847.2369677	
1558.707719	849	1558.707719	847.2599205	
1560.326669	847	1560.326669	847.2877595	
1561.945309	846	1561.945309	847.3219385	
1563.56364	847	1563.56364	847.3644765	
1565.181662	846	1565.181662	847.4182307	
1566.799375	847	1566.799375	847.4873265	
1568.416779	847	1568.416779	847.5778439	
1570.033875	849	1570.033875	847.6989222	
1571.650661	847	1571.650661	847.8645131	
1573.267139	846	1573.267139	848.0959917	
1574.883309	849	1574.883309	848.4252224	
1576.49917	847	1576.49917	848.8945232	
1578.114723	851	1578.114723	849.5384915	
