Raman shift DATA (1/cm)	CCD Counts DATA	Raman shift FIT (1/cm)	CCD Counts FIT
2596.773119	840	2596.773119	839.7102966	
2597.738922	839	2597.738922	839.732248	
2598.704569	839	2598.704569	839.7549418	
2599.67006	840	2599.67006	839.7784117	
2600.635394	840	2600.635394	839.8026933	
2601.600572	840	2601.600572	839.8278244	
2602.565595	840	2602.565595	839.8538448	
2603.530461	840	2603.530461	839.8807967	
2604.495171	841	2604.495171	839.9087251	
2605.459725	840	2605.459725	839.9376774	
2606.424123	838	2606.424123	839.967704	
2607.388365	839	2607.388365	839.9988585	
2608.352451	840	2608.352451	840.0311978	
2609.316381	839	2609.316381	840.0647825	
2610.280155	839	2610.280155	840.0996768	
2611.243773	839	2611.243773	840.1359496	
2612.207236	840	2612.207236	840.173674	
2613.170542	840	2613.170542	840.212928	
2614.133693	841	2614.133693	840.2537949	
2615.096688	841	2615.096688	840.2963639	
2616.059528	840	2616.059528	840.3407303	
2617.022211	840	2617.022211	840.386996	
2617.984739	840	2617.984739	840.4352704	
2618.947111	837	2618.947111	840.4856707	
2619.909328	840	2619.909328	840.5383227	
2620.871389	840	2620.871389	840.5933617	
2621.833295	839	2621.833295	840.6509333	
2622.795044	840	2622.795044	840.7111942	
2623.756639	840	2623.756639	840.7743131	
2624.718078	840	2624.718078	840.8404725	
2625.679361	841	2625.679361	840.9098694	
2626.640489	841	2626.640489	840.9827167	
2627.601462	840	2627.601462	841.0592451	
2628.562279	842	2628.562279	841.139705	
2629.52294	842	2629.52294	841.2243679	
2630.483447	839	2630.483447	841.3135292	
2631.443798	841	2631.443798	841.4075103	
2632.403994	841	2632.403994	841.5066617	
2633.364035	841	2633.364035	841.6113659	
2634.32392	841	2634.32392	841.7220413	
2635.28365	842	2635.28365	841.8391458	
2636.243225	842	2636.243225	841.9631817	
2637.202645	840	2637.202645	842.0947008	
2638.16191	842	2638.16191	842.2343102	
2639.121019	840	2639.121019	842.3826792	
2640.079974	842	2640.079974	842.5405466	
2641.038773	841	2641.038773	842.7087299	
2641.997418	840	2641.997418	842.8881353	
2642.955908	840	2642.955908	843.0797691	
2643.914242	842	2643.914242	843.2847511	
2644.872422	842	2644.872422	843.5043303	
2645.830447	842	2645.830447	843.7399026	
2646.788316	841	2646.788316	843.9930319	
2647.746031	843	2647.746031	844.2654741	
2648.703592	844	2648.703592	844.5592055	
2649.660997	843	2649.660997	844.8764565	
2650.618248	842	2650.618248	845.2197503	
2651.575344	844	2651.575344	845.591949	
2652.532285	846	2652.532285	845.9963087	
2653.489071	846	2653.489071	846.4365433	
2654.445703	844	2654.445703	846.9169024	
2655.40218	845	2655.40218	847.442262	
2656.358503	845	2656.358503	848.0182351	
2657.314671	844	2657.314671	848.6513025	
2658.270684	848	2658.270684	849.3489713	
2659.226543	848	2659.226543	850.1199648	
2660.182247	848	2660.182247	850.974452	
2661.137797	849	2661.137797	851.9243243	
2662.093193	846	2662.093193	852.9835291	
2663.048434	846	2663.048434	854.1684721	
2664.003521	848	2664.003521	855.4984992	
2664.958453	849	2664.958453	856.9964716	
2665.913231	855	2665.913231	858.6894432	
2666.867854	855	2666.867854	860.6094455	
2667.822324	858	2667.822324	862.7943704	
2668.776639	858	2668.776639	865.288914	
2669.7308	864	2669.7308	868.1454937	
2670.684806	867	2670.684806	871.4249592	
2671.638659	872	2671.638659	875.1967583	
2672.592357	881	2672.592357	879.5379541	
2673.545901	885	2673.545901	884.5300726	
2674.499291	890	2674.499291	890.2521474	
2675.452527	897	2675.452527	896.7675404	
2676.405609	905	2676.405609	904.1013844	
2677.358537	915	2677.358537	912.2055049	
2678.311311	927	2678.311311	920.9099979	
2679.263931	937	2679.263931	929.867755	
2680.216397	947	2680.216397	938.5121257	
2681.168709	946	2681.168709	946.0653069	
2682.120868	953	2682.120868	951.6404337	
2683.072872	949	2683.072872	954.448585	
2684.024723	947	2684.024723	954.0474885	
2684.976419	952	2684.976419	950.5039235	
2685.927962	944	2685.927962	944.3679939	
2686.879352	934	2686.879352	936.4762467	
2687.830587	923	2687.830587	927.7031142	
2688.781669	910	2688.781669	918.778011	
2689.732597	908	2689.732597	910.2101172	
2690.683371	904	2690.683371	902.297017	
2691.633992	902	2691.633992	895.1731274	
2692.58446	896	2692.58446	888.864521	
2693.534773	890	2693.534773	883.3341064	
2694.484933	888	2694.484933	878.5132743	
2695.43494	880	2695.43494	874.3217524	
2696.384793	877	2696.384793	870.6789397	
2697.334493	867	2697.334493	867.5097145	
2698.284039	868	2698.284039	864.7469233	
2699.233432	862	2699.233432	862.3320069	
2700.182671	859	2700.182671	860.214662	
2701.131758	863	2701.131758	858.3520619	
2702.08069	857	2702.08069	856.7079251	
2703.02947	856	2703.02947	855.2515867	
2703.978096	859	2703.978096	853.9571411	
2704.926569	853	2704.926569	852.8026874	
2705.874889	852	2705.874889	851.7696798	
2706.823055	851	2706.823055	850.842379	
2707.771069	850	2707.771069	850.0073928	
2708.718929	851	2708.718929	849.2532925	
2709.666636	849	2709.666636	848.5702959	
2710.61419	848	2710.61419	847.9500035	
2711.561591	845	2711.561591	847.3851802	
2712.508839	846	2712.508839	846.8695737	
2713.455934	848	2713.455934	846.3977643	
2714.402876	846	2714.402876	845.9650392	
2715.349665	844	2715.349665	845.567288	
2716.296301	845	2716.296301	845.2009145	
2717.242784	844	2717.242784	844.862764	
2718.189114	843	2718.189114	844.5500604	
2719.135292	845	2719.135292	844.2603549	
2720.081316	843	2720.081316	843.9914811	
2721.027188	845	2721.027188	843.7415178	
2721.972907	844	2721.972907	843.5087569	
2722.918473	842	2722.918473	843.291676	
2723.863887	842	2723.863887	843.0889152	
2724.809148	841	2724.809148	842.8992571	
2725.754256	841	2725.754256	842.7216094	
2726.699212	840	2726.699212	842.5549896	
2727.644015	841	2727.644015	842.398513	
2728.588665	840	2728.588665	842.2513807	
2729.533163	843	2729.533163	842.1128701	
2730.477508	841	2730.477508	841.9823265	
2731.421701	841	2731.421701	841.8591557	
2732.365741	842	2732.365741	841.7428171	
2733.309629	841	2733.309629	841.6328187	
2734.253365	843	2734.253365	841.5287114	
2735.196948	840	2735.196948	841.4300849	
2736.140378	844	2736.140378	841.3365638	
2737.083657	841	2737.083657	841.247804	
2738.026782	840	2738.026782	841.1634898	
2738.969756	843	2738.969756	841.0833309	
2739.912578	840	2739.912578	841.0070603	
2740.855247	840	2740.855247	840.9344319	
2741.797764	842	2741.797764	840.8652188	
2742.740128	842	2742.740128	840.7992111	
2743.682341	840	2743.682341	840.736215	
2744.624402	841	2744.624402	840.6760509	
2745.56631	841	2745.56631	840.6185523	
2746.508066	840	2746.508066	840.5635647	
2747.44967	841	2747.44967	840.5109447	
2748.391123	840	2748.391123	840.4605588	
2749.332423	842	2749.332423	840.4122828	
2750.273571	840	2750.273571	840.366001	
2751.214567	839	2751.214567	840.3216054	
2752.155411	840	2752.155411	840.2789953	
2753.096104	841	2753.096104	840.2380765	
2754.036644	839	2754.036644	840.198761	
2754.977033	841	2754.977033	840.1609663	
2755.91727	840	2755.91727	840.1246153	
2756.857355	838	2756.857355	840.0896356	
2757.797288	842	2757.797288	840.0559591	
2758.73707	841	2758.73707	840.0235223	
2759.6767	841	2759.6767	839.992265	
2760.616178	840	2760.616178	839.962131	
2761.555504	840	2761.555504	839.9330672	
2762.494679	840	2762.494679	839.9050237	
2763.433702	840	2763.433702	839.8779532	
2764.372574	842	2764.372574	839.8518115	
2765.311294	840	2765.311294	839.8265566	
2766.249863	839	2766.249863	839.8021489	
2767.18828	840	2767.18828	839.778551	
2768.126545	840	2768.126545	839.7557275	
2769.064659	840	2769.064659	839.7336451	
2770.002622	839	2770.002622	839.7122719	
2770.940433	837	2770.940433	839.691578	
2771.878093	838	2771.878093	839.671535	
2772.815602	840	2772.815602	839.6521159	
2773.752959	840	2773.752959	839.633295	
2774.690165	840	2774.690165	839.6150481	
2775.62722	841	2775.62722	839.5973522	
2776.564123	839	2776.564123	839.5801852	
2777.500875	841	2777.500875	839.5635264	
2778.437476	841	2778.437476	839.5473558	
2779.373926	840	2779.373926	839.5316547	
2780.310225	840	2780.310225	839.516405	
2781.246372	839	2781.246372	839.5015896	
2782.182369	840	2782.182369	839.4871922	
2783.118214	839	2783.118214	839.4731972	
2784.053909	841	2784.053909	839.4595898	
2784.989452	842	2784.989452	839.4463558	
2785.924845	839	2785.924845	839.4334817	
2786.860086	840	2786.860086	839.4209545	
2787.795176	839	2787.795176	839.4087619	
2788.730116	839	2788.730116	839.3968921	
2789.664905	840	2789.664905	839.3853338	
2790.599543	838	2790.599543	839.3740762	
2791.53403	839	2791.53403	839.363109	
2792.468366	840	2792.468366	839.3524222	
2793.402551	840	2793.402551	839.3420064	
2794.336586	840	2794.336586	839.3318525	
2795.27047	840	2795.27047	839.3219519	
2796.204203	839	2796.204203	839.312296	
2797.137786	840	2797.137786	839.3028771	
2798.071218	839	2798.071218	839.2936872	
2799.004499	840	2799.004499	839.2847192	
2799.93763	838	2799.93763	839.2759659	
2800.87061	839	2800.87061	839.2674204	
2801.80344	840	2801.80344	839.2590764	
2802.736119	841	2802.736119	839.2509274	
2803.668648	840	2803.668648	839.2429675	
2804.601026	839	2804.601026	839.2351908	
2805.533253	840	2805.533253	839.2275918	
2806.465331	840	2806.465331	839.2201652	
2807.397258	841	2807.397258	839.2129056	
2808.329034	840	2808.329034	839.2058082	
2809.260661	838	2809.260661	839.1988681	
2810.192136	840	2810.192136	839.1920808	
2811.123462	839	2811.123462	839.1854417	
2812.054638	840	2812.054638	839.1789466	
2812.985663	841	2812.985663	839.1725914	
2813.916538	840	2813.916538	839.1663721	
2814.847262	840	2814.847262	839.1602848	
2815.777837	840	2815.777837	839.1543257	
2816.708262	838	2816.708262	839.1484914	
2817.638536	840	2817.638536	839.1427784	
2818.56866	839	2818.56866	839.1371833	
2819.498635	840	2819.498635	839.1317029	
2820.428459	839	2820.428459	839.126334	
2821.358133	840	2821.358133	839.1210738	
2822.287657	840	2822.287657	839.1159192	
2823.217032	839	2823.217032	839.1108674	
2824.146256	840	2824.146256	839.1059158	
2825.075331	839	2825.075331	839.1010617	
2826.004255	840	2826.004255	839.0963025	
2826.93303	841	2826.93303	839.0916358	
2827.861655	839	2827.861655	839.0870592	
2828.79013	841	2828.79013	839.0825704	
2829.718456	838	2829.718456	839.0781672	
2830.646631	840	2830.646631	839.0738474	
2831.574657	839	2831.574657	839.0696088	
2832.502534	840	2832.502534	839.0654496	
2833.43026	839	2833.43026	839.0613677	
2834.357837	840	2834.357837	839.0573611	
2835.285265	839	2835.285265	839.0534282	
2836.212542	839	2836.212542	839.0495669	
2837.139671	840	2837.139671	839.0457758	
2838.066649	841	2838.066649	839.0420529	
2838.993479	841	2838.993479	839.0383968	
2839.920158	841	2839.920158	839.0348057	
2840.846689	841	2840.846689	839.0312783	
2841.773069	840	2841.773069	839.0278129	
2842.699301	841	2842.699301	839.0244082	
2843.625383	839	2843.625383	839.0210627	
2844.551316	840	2844.551316	839.0177751	
2845.477099	840	2845.477099	nan	
2846.402733	841	2846.402733	nan	
2847.328218	839	2847.328218	nan	
2848.253554	839	2848.253554	nan	
2849.17874	840	2849.17874	nan	
2850.103777	841	2850.103777	nan	
2851.028665	840	2851.028665	nan	
2851.953404	839	2851.953404	nan	
2852.877993	838	2852.877993	nan	
2853.802434	839	2853.802434	nan	
2854.726726	843	2854.726726	nan	
2855.650868	841	2855.650868	nan	
2856.574862	839	2856.574862	nan	
2857.498706	838	2857.498706	nan	
2858.422401	838	2858.422401	nan	
2859.345948	841	2859.345948	nan	
2860.269346	839	2860.269346	nan	
2861.192594	840	2861.192594	nan	
2862.115694	840	2862.115694	nan	
2863.038645	838	2863.038645	nan	
2863.961448	839	2863.961448	nan	
2864.884101	840	2864.884101	nan	
2865.806606	840	2865.806606	nan	
2866.728962	840	2866.728962	nan	
2867.651169	841	2867.651169	nan	
2868.573228	840	2868.573228	nan	
2869.495137	839	2869.495137	nan	
2870.416899	840	2870.416899	nan	
2871.338511	840	2871.338511	nan	
2872.259976	839	2872.259976	nan	
2873.181291	841	2873.181291	nan	
2874.102458	840	2874.102458	nan	
2875.023477	841	2875.023477	nan	
2875.944347	838	2875.944347	nan	
2876.865068	839	2876.865068	nan	
2877.785641	839	2877.785641	nan	
2878.706066	839	2878.706066	nan	
2879.626342	838	2879.626342	nan	
2880.54647	839	2880.54647	nan	
2881.46645	840	2881.46645	nan	
2882.386281	840	2882.386281	nan	
2883.305964	839	2883.305964	nan	
2884.225499	840	2884.225499	nan	
