Raman shift DATA (1/cm)	CCD Counts DATA	Raman shift FIT (1/cm)	CCD Counts FIT
2731.421701	839	2731.421701	840.3692594	
2732.365741	839	2732.365741	840.2919727	
2733.309629	840	2733.309629	840.2183997	
2734.253365	840	2734.253365	840.1483085	
2735.196948	840	2735.196948	840.081485	
2736.140378	839	2736.140378	840.0177309	
2737.083657	839	2737.083657	839.9568628	
2738.026782	840	2738.026782	839.8987106	
2738.969756	841	2738.969756	839.8431165	
2739.912578	840	2739.912578	839.7899337	
2740.855247	839	2740.855247	839.7390258	
2741.797764	839	2741.797764	839.6902659	
2742.740128	841	2742.740128	839.6435357	
2743.682341	840	2743.682341	839.5987249	
2744.624402	839	2744.624402	839.5557305	
2745.56631	839	2745.56631	839.5144562	
2746.508066	840	2746.508066	839.474812	
2747.44967	840	2747.44967	839.4367138	
2748.391123	839	2748.391123	839.4000827	
2749.332423	840	2749.332423	839.3648447	
2750.273571	837	2750.273571	839.3309305	
2751.214567	838	2751.214567	839.2982749	
2752.155411	839	2752.155411	839.2668167	
2753.096104	837	2753.096104	839.2364984	
2754.036644	838	2754.036644	839.2072659	
2754.977033	840	2754.977033	839.179068	
2755.91727	840	2755.91727	839.1518569	
2756.857355	838	2756.857355	839.1255871	
2757.797288	839	2757.797288	839.100216	
2758.73707	840	2758.73707	839.0757032	
2759.6767	839	2759.6767	839.0520105	
2760.616178	840	2760.616178	839.0291019	
2761.555504	838	2761.555504	839.0069433	
2762.494679	840	2762.494679	838.9855025	
2763.433702	838	2763.433702	838.9647489	
2764.372574	840	2764.372574	838.9446535	
2765.311294	839	2765.311294	838.9251888	
2766.249863	838	2766.249863	838.9063289	
2767.18828	839	2767.18828	838.888049	
2768.126545	841	2768.126545	838.8703256	
2769.064659	838	2769.064659	838.8531365	
2770.002622	838	2770.002622	838.8364604	
2770.940433	839	2770.940433	838.8202772	
2771.878093	838	2771.878093	838.8045677	
2772.815602	838	2772.815602	838.7893136	
2773.752959	838	2773.752959	838.7744975	
2774.690165	840	2774.690165	838.7601029	
2775.62722	838	2775.62722	838.746114	
2776.564123	839	2776.564123	838.7325156	
2777.500875	840	2777.500875	838.7192935	
2778.437476	838	2778.437476	838.7064339	
2779.373926	838	2779.373926	838.6939236	
2780.310225	839	2780.310225	838.6817502	
2781.246372	840	2781.246372	838.6699017	
2782.182369	839	2782.182369	838.6583667	
2783.118214	839	2783.118214	838.6471342	
2784.053909	840	2784.053909	838.6361937	
2784.989452	839	2784.989452	838.6255353	
2785.924845	840	2785.924845	838.6151493	
2786.860086	838	2786.860086	838.6050265	
2787.795176	839	2787.795176	838.5951581	
2788.730116	838	2788.730116	838.5855357	
2789.664905	839	2789.664905	838.5761512	
2790.599543	839	2790.599543	838.5669968	
2791.53403	839	2791.53403	838.5580651	
2792.468366	838	2792.468366	838.5493489	
2793.402551	837	2793.402551	838.5408413	
2794.336586	839	2794.336586	838.5325357	
2795.27047	839	2795.27047	838.5244259	
2796.204203	840	2796.204203	838.5165056	
2797.137786	841	2797.137786	838.5087691	
2798.071218	837	2798.071218	838.5012106	
2799.004499	840	2799.004499	838.4938249	
2799.93763	840	2799.93763	838.4866066	
2800.87061	839	2800.87061	838.4795507	
2801.80344	839	2801.80344	838.4726525	
2802.736119	839	2802.736119	838.4659072	
2803.668648	838	2803.668648	838.4593103	
2804.601026	840	2804.601026	838.4528576	
2805.533253	838	2805.533253	838.4465449	
2806.465331	839	2806.465331	838.4403681	
2807.397258	841	2807.397258	838.4343234	
2808.329034	839	2808.329034	838.4284071	
2809.260661	841	2809.260661	838.4226154	
2810.192136	838	2810.192136	838.416945	
2811.123462	839	2811.123462	838.4113926	
2812.054638	841	2812.054638	838.4059547	
2812.985663	838	2812.985663	838.4006284	
2813.916538	838	2813.916538	838.3954105	
2814.847262	838	2814.847262	838.3902982	
2815.777837	840	2815.777837	838.3852887	
2816.708262	839	2816.708262	838.3803791	
2817.638536	837	2817.638536	838.3755668	
2818.56866	838	2818.56866	838.3708494	
2819.498635	838	2819.498635	838.3662243	
2820.428459	838	2820.428459	838.3616891	
2821.358133	838	2821.358133	838.3572415	
2822.287657	839	2822.287657	838.3528793	
2823.217032	841	2823.217032	838.3486002	
2824.146256	838	2824.146256	838.3444023	
2825.075331	837	2825.075331	838.3402834	
2826.004255	837	2826.004255	838.3362416	
2826.93303	838	2826.93303	838.3322749	
2827.861655	840	2827.861655	838.3283816	
2828.79013	838	2828.79013	838.3245598	
2829.718456	840	2829.718456	838.3208077	
2830.646631	838	2830.646631	838.3171237	
2831.574657	838	2831.574657	838.3135062	
2832.502534	839	2832.502534	838.3099536	
2833.43026	839	2833.43026	838.3064642	
2834.357837	839	2834.357837	838.3030367	
2835.285265	838	2835.285265	838.2996695	
2836.212542	839	2836.212542	838.2963613	
2837.139671	839	2837.139671	838.2931107	
2838.066649	840	2838.066649	838.2899163	
2838.993479	841	2838.993479	838.2867769	
2839.920158	838	2839.920158	838.2836912	
2840.846689	839	2840.846689	838.280658	
2841.773069	839	2841.773069	838.2776761	
2842.699301	839	2842.699301	838.2747444	
2843.625383	839	2843.625383	838.2718617	
2844.551316	838	2844.551316	838.2690269	
2845.477099	839	2845.477099	nan	
2846.402733	838	2846.402733	nan	
2847.328218	839	2847.328218	nan	
2848.253554	838	2848.253554	nan	
2849.17874	840	2849.17874	nan	
2850.103777	839	2850.103777	nan	
2851.028665	840	2851.028665	nan	
2851.953404	841	2851.953404	nan	
2852.877993	838	2852.877993	nan	
2853.802434	837	2853.802434	nan	
2854.726726	838	2854.726726	nan	
2855.650868	837	2855.650868	nan	
2856.574862	838	2856.574862	nan	
2857.498706	840	2857.498706	nan	
2858.422401	840	2858.422401	nan	
2859.345948	841	2859.345948	nan	
2860.269346	839	2860.269346	nan	
2861.192594	838	2861.192594	nan	
2862.115694	839	2862.115694	nan	
2863.038645	839	2863.038645	nan	
2863.961448	839	2863.961448	nan	
2864.884101	839	2864.884101	nan	
2865.806606	839	2865.806606	nan	
2866.728962	840	2866.728962	nan	
2867.651169	841	2867.651169	nan	
2868.573228	839	2868.573228	nan	
2869.495137	839	2869.495137	nan	
2870.416899	841	2870.416899	nan	
2871.338511	840	2871.338511	nan	
2872.259976	840	2872.259976	nan	
2873.181291	838	2873.181291	nan	
2874.102458	839	2874.102458	nan	
2875.023477	841	2875.023477	nan	
2875.944347	840	2875.944347	nan	
2876.865068	840	2876.865068	nan	
2877.785641	838	2877.785641	nan	
2878.706066	840	2878.706066	nan	
2879.626342	838	2879.626342	nan	
2880.54647	839	2880.54647	nan	
2881.46645	841	2881.46645	nan	
2882.386281	839	2882.386281	nan	
2883.305964	839	2883.305964	nan	
2884.225499	838	2884.225499	nan	
